polynomial,kernel,bw_method,coef,se,p_value,n_treat,n_control,bw_left,bw_right,year,include_geology,exclude_border,include_enslaved,include_pc_black,version
1,epanechnikov,cerrd,-0.13630944662771527,0.18679877336414438,0.4655657858929934,250,233,75.2793651333056,75.2793651333056,1880,FALSE,FALSE,FALSE,TRUE,population_controls
2,epanechnikov,cerrd,-0.0803889803699847,0.19641654230159716,0.6823356183833629,386,379,130.84968961978805,130.84968961978805,1880,FALSE,FALSE,FALSE,TRUE,population_controls
1,triangular,certwo,-0.15399713483253946,0.17858593506726886,0.388514803680475,318,296,97.16920883794177,102.52431270201367,1880,FALSE,FALSE,FALSE,TRUE,population_controls
2,triangular,certwo,-0.05814083857354475,0.19168997607736032,0.7616562022722003,412,441,166.10548488902018,142.01069393901182,1880,FALSE,FALSE,FALSE,TRUE,population_controls
1,epanechnikov,certwo,-0.16824191215945566,0.18079027931436023,0.3520648702585102,287,272,88.52636853708407,90.25939070957185,1880,FALSE,FALSE,FALSE,TRUE,population_controls
2,epanechnikov,certwo,-0.06929624864131305,0.19159373555853632,0.7175887310427236,390,426,156.55271783538058,132.15388237468696,1880,FALSE,FALSE,FALSE,TRUE,population_controls
1,triangular,mserd,-0.20978247069713424,0.27666577429234424,0.4482999332393329,213,203,90.21868638674981,90.21868638674981,1880,TRUE,TRUE,FALSE,TRUE,population_controls
2,triangular,mserd,0.019589480616985216,0.29489453591916664,0.9470364674822003,431,394,176.61606369317684,176.61606369317684,1880,TRUE,TRUE,FALSE,TRUE,population_controls
1,epanechnikov,mserd,-0.21029875637200354,0.2772929940271644,0.44821209809681684,194,190,83.89026639752122,83.89026639752122,1880,TRUE,TRUE,FALSE,TRUE,population_controls
2,epanechnikov,mserd,0.037806229322493216,0.2929284520955989,0.8973077866317235,415,375,169.84960327522109,169.84960327522109,1880,TRUE,TRUE,FALSE,TRUE,population_controls
1,triangular,msetwo,-0.16904205367208017,0.2520695357637986,0.5024647070923971,268,228,98.65522845746064,112.63273096172732,1880,TRUE,TRUE,FALSE,TRUE,population_controls
2,triangular,msetwo,0.007040602964408801,0.29505011718239915,0.9809623687630129,429,408,185.45627326570232,174.97636068039924,1880,TRUE,TRUE,FALSE,TRUE,population_controls
1,epanechnikov,msetwo,-0.2425750054348593,0.2324217447306414,0.29663131770554696,241,270,116.39035060874744,101.4607497745387,1880,TRUE,TRUE,FALSE,TRUE,population_controls
2,epanechnikov,msetwo,0.029653214358302506,0.29276071752159916,0.9193216606863851,410,394,176.6848227316019,167.94925080235524,1880,TRUE,TRUE,FALSE,TRUE,population_controls
1,triangular,cerrd,-0.21082905350521344,0.321344440073805,0.5117698625238094,176,161,75.21549526433138,75.21549526433138,1880,TRUE,TRUE,FALSE,TRUE,population_controls
2,triangular,cerrd,-0.02756615427355951,0.3417605117851689,0.9357129270171465,342,329,143.46859752201146,143.46859752201146,1880,TRUE,TRUE,FALSE,TRUE,population_controls
1,epanechnikov,cerrd,-0.22734353405146887,0.33433561171222087,0.49651332785044916,158,150,69.93947914401208,69.93947914401208,1880,TRUE,TRUE,FALSE,TRUE,population_controls
2,epanechnikov,cerrd,-0.014091310035111083,0.3407463134203805,0.9670134805636239,329,322,137.97207265302347,137.97207265302347,1880,TRUE,TRUE,FALSE,TRUE,population_controls
1,triangular,certwo,-0.21119427602912788,0.29243981017810533,0.4701836205397699,218,185,82.24905688643985,93.90212805741686,1880,TRUE,TRUE,FALSE,TRUE,population_controls
2,triangular,certwo,-0.032945104549167596,0.33067514028237255,0.9206382190405997,339,343,150.6496683864047,142.13663548709434,1880,TRUE,TRUE,FALSE,TRUE,population_controls
1,epanechnikov,certwo,-0.28276452123388324,0.2567104388778177,0.27068253950132276,198,223,97.03486290520677,84.58802549471761,1880,TRUE,TRUE,FALSE,TRUE,population_controls
2,epanechnikov,certwo,-0.011795482199940671,0.3290864956436823,0.971407461386645,325,329,143.52445180051552,136.42838008974005,1880,TRUE,TRUE,FALSE,TRUE,population_controls
