polynomial,kernel,bw_method,coef,se,p_value,n_treat,n_control,bw_left,bw_right,year,include_geology,exclude_border,include_enslaved,include_pc_black,version
2,epanechnikov,cerrd,0.07359247559295366,0.1781680449963903,0.6795693043212787,472,436,162.303550819423,162.303550819423,1890,TRUE,FALSE,FALSE,FALSE,standard
1,triangular,certwo,-0.033182063153822154,0.15857879473559996,0.8342557875310239,512,304,100.36992565258831,175.31582773987574,1890,TRUE,FALSE,FALSE,FALSE,standard
2,triangular,certwo,0.07766918912108806,0.17813135705901445,0.6628207736632783,520,488,188.07583259795064,180.50409296462084,1890,TRUE,FALSE,FALSE,FALSE,standard
1,epanechnikov,certwo,-0.03694306634563517,0.16418326621078955,0.821970596411564,460,283,92.68379363243282,156.89791277627188,1890,TRUE,FALSE,FALSE,FALSE,standard
2,epanechnikov,certwo,0.07859957838045213,0.1772609524304425,0.6574679823580927,491,462,174.7369264439783,168.4229240201836,1890,TRUE,FALSE,FALSE,FALSE,standard
1,triangular,mserd,-0.03101738643187346,0.1601189028589387,0.8463992750683467,381,371,126.97129999309652,126.97129999309652,1890,FALSE,FALSE,FALSE,FALSE,standard
2,triangular,mserd,0.04531199616172721,0.1708210873482433,0.7908092010799586,556,508,194.65575716487083,194.65575716487083,1890,FALSE,FALSE,FALSE,FALSE,standard
1,epanechnikov,mserd,-0.022946127769694513,0.16041129228907275,0.8862541766588912,353,340,116.19720814992824,116.19720814992824,1890,FALSE,FALSE,FALSE,FALSE,standard
2,epanechnikov,mserd,0.05357945600069414,0.17111936496828356,0.7541958859489687,524,476,181.65343789913592,181.65343789913592,1890,FALSE,FALSE,FALSE,FALSE,standard
1,triangular,msetwo,-0.1334766112066772,0.16230249246321202,0.4108526397200131,644,356,121.26366595489094,233.92805922635424,1890,FALSE,FALSE,FALSE,FALSE,standard
2,triangular,msetwo,0.03731526438766508,0.17054244754146894,0.826803211838967,556,576,230.47618732864385,194.75675242207586,1890,FALSE,FALSE,FALSE,FALSE,standard
1,epanechnikov,msetwo,-0.13184347932398932,0.16604266970026407,0.42717579897974156,588,330,111.04503927000485,207.12780019720216,1890,FALSE,FALSE,FALSE,FALSE,standard
2,epanechnikov,msetwo,0.050916489749132765,0.17154898130280097,0.7666158581464098,522,542,214.20504598680213,181.1129738287689,1890,FALSE,FALSE,FALSE,FALSE,standard
1,triangular,cerrd,-0.032605923341368914,0.16210390171629102,0.8405874436707614,331,321,105.58508322002467,105.58508322002467,1890,FALSE,FALSE,FALSE,FALSE,standard
2,triangular,cerrd,0.032117431298912535,0.17245635205908683,0.8522603753779949,464,431,157.6597987208112,157.6597987208112,1890,FALSE,FALSE,FALSE,FALSE,standard
1,epanechnikov,cerrd,-0.050011826963901385,0.16539846599585373,0.7623686722225584,303,292,96.62570906269177,96.62570906269177,1890,FALSE,FALSE,FALSE,FALSE,standard
2,epanechnikov,cerrd,0.023404361894046488,0.17362023488428782,0.8927683926638168,432,406,147.12867922968195,147.12867922968195,1890,FALSE,FALSE,FALSE,FALSE,standard
1,triangular,certwo,-0.12618654609440139,0.1658265026311618,0.446683802471495,556,305,100.83880579397525,194.52674425052263,1890,FALSE,FALSE,FALSE,FALSE,standard
2,triangular,certwo,0.045198319048580515,0.17139966456241426,0.7920100726684807,464,486,186.67225585009106,157.74159898274343,1890,FALSE,FALSE,FALSE,FALSE,standard
1,epanechnikov,certwo,-0.12876041007304995,0.17341429835005245,0.45778342657337673,500,281,92.34133787030491,172.2405458728964,1890,FALSE,FALSE,FALSE,FALSE,standard
2,epanechnikov,certwo,0.04406354078425068,0.17075603820640284,0.7963685671680711,430,456,173.49358132088176,146.69093488658646,1890,FALSE,FALSE,FALSE,FALSE,standard
1,triangular,mserd,-0.009310421258474975,0.23776667522077471,0.9687645740291829,272,261,111.52555435741984,111.52555435741984,1890,TRUE,TRUE,FALSE,FALSE,standard
2,triangular,mserd,-0.027321303385612783,0.2553167396082636,0.9147814843300314,563,504,230.44197812532013,230.44197812532013,1890,TRUE,TRUE,FALSE,FALSE,standard
1,epanechnikov,mserd,7.866538598213816e-4,0.23939956590051772,0.9973781997575042,251,244,103.21748805919053,103.21748805919053,1890,TRUE,TRUE,FALSE,FALSE,standard
2,epanechnikov,mserd,-0.014329315845832304,0.25757348257031343,0.9556350091946654,549,493,222.1864785546474,222.1864785546474,1890,TRUE,TRUE,FALSE,FALSE,standard
1,triangular,msetwo,-0.008136332806370253,0.2214874834648009,0.9706963371379844,480,257,108.84210076707474,192.8174849465446,1890,TRUE,TRUE,FALSE,FALSE,standard
2,triangular,msetwo,0.030365858426217793,0.2613281299586389,0.9074954629317713,622,457,205.89613937935422,256.2444930622634,1890,TRUE,TRUE,FALSE,FALSE,standard
1,epanechnikov,msetwo,-0.10485573678302418,0.20352732428299497,0.6064185583034302,439,325,140.05167111670175,175.69489461031608,1890,TRUE,TRUE,FALSE,FALSE,standard
2,epanechnikov,msetwo,0.045314013766836206,0.2658787452740138,0.8646710957050494,587,441,196.81005590232874,239.95957584358155,1890,TRUE,TRUE,FALSE,FALSE,standard
1,triangular,cerrd,-0.1053030473931888,0.2784127476887135,0.7052624256100843,223,212,92.97907275730888,92.97907275730888,1890,TRUE,TRUE,FALSE,FALSE,standard
2,triangular,cerrd,0.0334001478617039,0.28627207131525106,0.907119390504108,467,415,187.19241455450333,187.19241455450333,1890,TRUE,TRUE,FALSE,FALSE,standard
1,epanechnikov,cerrd,-0.1290175831102877,0.2806032888222815,0.6456695277636186,206,197,86.05262163795415,86.05262163795415,1890,TRUE,TRUE,FALSE,FALSE,standard
2,epanechnikov,cerrd,0.059677616225761045,0.2829490457920092,0.8329552035384271,447,403,180.4863147780664,180.4863147780664,1890,TRUE,TRUE,FALSE,FALSE,standard
1,triangular,certwo,-0.039739669180433215,0.266873902070896,0.8816261984381865,398,203,90.74187225151324,160.75231425678473,1890,TRUE,TRUE,FALSE,FALSE,standard
2,triangular,certwo,0.04708721321083936,0.2905876240117389,0.8712732852577897,515,372,167.25336152474642,208.1522896255217,1890,TRUE,TRUE,FALSE,FALSE,standard
1,epanechnikov,certwo,-0.049873530118286824,0.22128552391206455,0.8216829704899371,356,270,116.7613520826777,146.47717721004503,1890,TRUE,TRUE,FALSE,FALSE,standard
2,epanechnikov,certwo,0.06333862347163279,0.29115518034272314,0.8277855960087498,483,360,159.87256259763768,194.9237407309819,1890,TRUE,TRUE,FALSE,FALSE,standard
