polynomial,kernel,bw_method,coef,se,p_value,n_treat,n_control,bw_left,bw_right,year,include_geology,exclude_border,include_enslaved,include_pc_black,version
2,epanechnikov,mserd,-0.469016763032837,0.30927948271408046,0.1293975228860915,527,497,228.53298972622505,228.53298972622505,1870,TRUE,TRUE,FALSE,FALSE,standard
1,triangular,msetwo,-0.2196730323799572,0.2677953855911223,0.41204408999055664,372,249,104.78561823805546,157.58887034699086,1870,TRUE,TRUE,FALSE,FALSE,standard
2,triangular,msetwo,-0.440371362581282,0.3038150948282553,0.14720591581528406,620,497,228.36387985172556,279.27527630245373,1870,TRUE,TRUE,FALSE,FALSE,standard
1,epanechnikov,msetwo,-0.4080749127755871,0.2526236087190771,0.10623546432837329,336,321,138.2081862103892,144.95321850896792,1870,TRUE,TRUE,FALSE,FALSE,standard
2,epanechnikov,msetwo,-0.37552977241552715,0.32056968633229327,0.2414199328764449,596,454,206.16241551437406,265.5886079084456,1870,TRUE,TRUE,FALSE,FALSE,standard
1,triangular,cerrd,-0.2839758078920952,0.29820334137826066,0.3409503565059073,223,222,97.1200849408847,97.1200849408847,1870,TRUE,TRUE,FALSE,FALSE,standard
2,triangular,cerrd,-0.2088195082320722,0.33027230310404787,0.5272139465046535,444,417,189.15711150004452,189.15711150004452,1870,TRUE,TRUE,FALSE,FALSE,standard
1,epanechnikov,cerrd,-0.31664481106145403,0.3097403384463969,0.306643114128714,201,197,86.14922529854353,86.14922529854353,1870,TRUE,TRUE,FALSE,FALSE,standard
2,epanechnikov,cerrd,-0.20090761638021862,0.33169150258518487,0.5447098326294719,434,407,185.64170686361203,185.64170686361203,1870,TRUE,TRUE,FALSE,FALSE,standard
1,triangular,certwo,-0.22322242295435088,0.30149491750465013,0.4590661996453581,308,201,87.35997483457078,131.38214937516827,1870,TRUE,TRUE,FALSE,FALSE,standard
2,triangular,certwo,-0.2273841700530217,0.3213933927701434,0.4792590122858188,523,407,185.504335686754,226.86063416797342,1870,TRUE,TRUE,FALSE,FALSE,standard
1,epanechnikov,certwo,-0.30251901566748063,0.2641472978376883,0.2520988344359737,277,268,115.22443511132859,120.84778172864335,1870,TRUE,TRUE,FALSE,FALSE,standard
2,epanechnikov,certwo,-0.17414006055814957,0.31931229238656283,0.5855061418963647,499,371,167.4696627084895,215.74269235579246,1870,TRUE,TRUE,FALSE,FALSE,standard
