GISJOIN,year,state,census_pop,enslaved,farmv_total,improved,unimproved,land,farmv,pc_enslaved,farmv_na,cotton,corn
G3150115,1860,Nebraska Territory,246,0,8590,455,3960,4415,1.9456398640996602,0,11.888405863448764,0,2965
G1302350,1860,Georgia,8744,4106,1485870,65519,255686,321205,4.625924253981102,46.95791399817018,28.26569605179606,3313600,300359
G2700877,1860,Minnesota,136,0,62060,867,1255,2122,29.245994344957587,0,178.70123709347155,0,6715
G2801110,1860,Mississippi,2606,738,209598,9629,92602,102231,2.0502391642456788,28.31926323867997,12.527536956573234,122400,73920
G4801210,1860,Texas,5031,251,532037,10368,85068,95436,5.574804057169202,4.989067779765454,34.06361807430232,800,37875
G1901170,1860,Iowa,5766,0,739539,33763,54726,88489,8.357411655686018,0,51.06613179756654,0,569145
G1701130,1860,Illinois,28772,0,8258690,333427,86095,419522,19.68595210739842,0,120.28669476787566,0,3228960
G5101890,1860,Virginia,1740,1019,406250,12093,25144,37237,10.909847732094422,58.56321839080459,66.66223289353869,0,67875
G5101197,1860,Virginia,10757,1114,3768775,106295,185669,291964,12.908355139674754,10.356047225062749,78.87367429172275,0,216513
G1302990,1860,Georgia,2200,377,381571,9097,197075,206172,1.8507411287662727,17.136363636363637,11.30854794503929,54800,48102
G1200950,1860,Florida,987,163,90555,2768,9435,12203,7.4207162173236085,16.514690982776088,45.34265966525265,51200,9835
G5100833,1860,Virginia,13913,1213,3947900,172690,376640,549330,7.186754773997415,8.71846474520233,43.91308955519163,0,375090
G1801130,1860,Indiana,14915,0,3242207,69285,93190,162475,19.955113094322204,0,121.93134397259222,0,471650
G1700370,1860,Illinois,19086,0,5596102,266218,16847,283065,19.769671276915197,0,120.79824240016417,0,496448
G4800130,1860,Texas,1578,107,94126,3397,80239,83636,1.1254244583672104,6.7807351077313065,6.8766594355902155,0,1140
G4200130,1860,Pennsylvania,27829,0,4995315,88379,51885,140264,35.61366423316033,0,217.6094880150501,0,399510
G1301870,1860,Georgia,4626,432,331295,17506,69552,87058,3.8054515380550895,9.33852140077821,23.252377386407673,41600,116827
G2300270,1860,Maine,38447,0,4516496,192237,160860,353097,12.791091399813649,0,78.15715991603699,0,94781
G4950735,1860,Utah Territory,691,0,47064,1540,110,1650,28.523636363636363,0,174.28742700502428,12000,3838
G1200590,1860,Florida,1386,112,62753,5251,11959,17210,3.646310284718187,8.080808080808081,22.279979645080296,112400,24615
G3900650,1860,Ohio,13570,0,3396493,69188,82622,151810,22.37331532837099,0,136.70723860177316,0,442648
G0600450,1860,California,3967,0,523195,92729,5445,98174,5.329262330148512,0,32.56328917937349,0,21740
G1300850,1860,Georgia,3856,326,397507,20507,88020,108527,3.662747519050559,8.45435684647303,22.38041576207273,12800,142890
G4701350,1860,Tennessee,6042,548,958740,28510,155013,183523,5.224086354298916,9.069844422376697,31.92063443578204,0,413405
G1800670,1860,Indiana,12524,0,2514795,55373,71876,127249,19.762787919747897,0,120.7561831551734,0,764739
G1702030,1860,Illinois,13282,0,4685920,149089,66605,215694,21.724850946247926,0,132.74493915215896,0,1502435
G5500675,1860,Wisconsin,353,0,36600,293,1689,1982,18.46619576185671,0,112.83364101528555,0,170
G1900270,1860,Iowa,281,0,28250,1460,4053,5513,5.1242517685470705,0,31.310617085435222,0,16865
G0100790,1860,Alabama,13975,6788,2996285,142726,201467,344193,8.705246765622775,48.57245080500894,53.191501983892884,6173600,659666
G2700630,1860,Minnesota,181,0,2350,130,670,800,2.9375,0,17.948949786779217,0,485
G4804090,1860,Texas,620,95,181193,1718,147575,149293,1.2136737824278432,15.32258064516129,7.415887584111578,0,475
G2600890,1860,Michigan,2158,0,65011,1373,8366,9739,6.675326008830475,0,40.78811620183133,0,5417
G4803770,1860,Texas,580,4,NA,NA,NA,NA,NA,0.6896551724137931,NA,NA,NA
G3701610,1860,North Carolina,11573,2391,1100656,58178,149242,207420,5.306412110693279,20.66015726259397,32.423667922652186,70800,386670
G0500070,1860,Arkansas,9306,384,1411920,41183,150019,191202,7.384441585339066,4.126370083816893,45.12101147869114,0,426495
G5100550,1860,Virginia,5798,2417,1273050,17534,13905,31439,40.492700149495846,41.686788547775095,247.42176739213897,0,116025
G3900970,1860,Ohio,13015,0,7785708,183624,71363,254987,30.533744857580974,0,186.56975429822947,0,1312433
G5101215,1860,Virginia,3732,94,479987,27147,48116,75263,6.37746302964272,2.5187566988210075,38.96808976548018,0,47575
G0100010,1860,Alabama,16739,9607,2901285,131733,307385,439118,6.607073725057957,57.39291474998507,40.37107558420888,6931600,559521
G1300790,1860,Georgia,7693,4270,1232668,82587,98073,180660,6.823137385143363,55.505004549590545,41.69128521335635,3888800,274645
G2600910,1860,Michigan,38112,0,9350796,197073,147265,344338,27.155864296127643,0,165.92995563158658,0,1213311
G4200430,1860,Pennsylvania,46756,0,13000746,170725,52852,223577,58.14885252060811,0,355.3058158472255,0,715816
G1800410,1860,Indiana,10225,0,5898011,84257,50260,134517,43.84584104611313,0,267.91039976026815,0,895948
G4701470,1860,Tennessee,15265,4861,5211402,123443,156925,280368,18.58772042458483,31.844087782509007,113.5761908260642,0,935975
G3600450,1860,New York,69825,0,25542788,510920,293490,804410,31.753444139182754,0,194.02245937412428,0,435645
G2901150,1860,Missouri,9112,577,2003723,53869,145814,199683,10.034519713746288,6.332309043020193,61.31373292816282,0,613509
G4500230,1860,South Carolina,18122,10868,4235265,183106,176598,359704,11.77430609612348,59.9713055954089,71.94431621906,6594400,424815
G2900690,1860,Missouri,5026,171,614457,15822,63159,78981,7.779807801876401,3.4023079984082774,47.53681007205879,2800000,319035
G1800530,1860,Indiana,15797,0,3104998,72846,47760,120606,25.744971228628756,0,157.30900284076023,0,690677
G1300330,1860,Georgia,17165,12052,4034000,250814,309507,560321,7.199444604075164,70.21264200407806,43.99062797999785,9367600,703842
G1301930,1860,Georgia,8449,4865,1680768,88353,108176,196529,8.552264551287596,57.580778790389395,52.25673770019165,4099200,313906
G2200670,1860,Louisiana,10357,6569,5505285,52988,150032,203020,27.116958920303418,63.4257024234817,165.69223286150836,8392800,378453
G5000090,1860,Vermont,5786,0,1190049,55169,62872,118041,10.081658067959438,0,61.60176150784052,0,6191
G5500035,1860,Wisconsin,11007,0,1295153,39066,108046,147112,8.803856925335799,0,53.79403774735003,0,169879
G1300630,1860,Georgia,4466,1226,660807,34883,52628,87511,7.551130714995829,27.451858486341248,46.13952886361409,854400,115355
G2801030,1860,Mississippi,20667,15496,8353247,162835,178710,341545,24.457236967310312,74.97943581555137,149.44058493603853,20038400,1286085
G4804550,1860,Texas,4392,959,281239,11872,50452,62324,4.5125312881073105,21.835154826958107,27.57283319200281,1178000,94834
G2200870,1860,Louisiana,4076,2240,NA,NA,NA,NA,NA,54.9558390578999,NA,NA,NA
G3150395,1860,Nebraska Territory,153,0,11000,460,2190,2650,4.150943396226415,0,25.363429646512582,0,5850
G0900150,1860,Connecticut,34747,0,7612095,239622,82799,322421,23.609178682529983,0,144.25871069951623,0,208496
G5350035,1860,Washington Territory,149,0,90300,566,4727,5293,17.06026827885887,0,104.24302933998983,0,0
G1700230,1860,Illinois,14987,0,2507566,89462,102374,191836,13.071404741550074,0,79.86995314000002,30000,1073638
G0501110,1860,Arkansas,3621,1086,912217,15478,75632,91110,10.012259905608605,29.9917149958575,61.17771925036652,1030800,114480
G3600850,1860,New York,25492,0,3327800,9852,4743,14595,228.00959232613909,0,1393.2026292990197,0,46865
G2100170,1860,Kentucky,14860,6767,13036380,176916,0,176916,73.68683442989894,45.53835800807537,450.2472480439047,0,1364285
G2901070,1860,Missouri,20098,6374,7782352,150092,180062,330154,23.571884635654875,31.7145984675092,144.03083360174364,0,1971641
G0500410,1860,Arkansas,6459,3784,4098240,42264,125800,168064,24.384996191926884,58.58492026629509,148.99917351479084,4904400,239923
G2900070,1860,Missouri,8075,1166,3557273,84531,160905,245436,14.493688782411708,14.439628482972136,88.56050797641292,0,804555
G2701010,1860,Minnesota,29,0,1500,40,440,480,3.125,0,19.094627432743845,0,110
G2101170,1860,Kentucky,25467,567,2613330,51454,35214,86668,30.15334379471085,2.226410649075274,184.2453969956615,0,435823
G2601010,1860,Michigan,975,0,NA,NA,NA,NA,NA,0,NA,NA,NA
G1701450,1860,Illinois,9552,0,2256945,62799,77929,140728,16.03763998635666,0,97.99448334078576,0,411892
G3701070,1860,North Carolina,10220,5140,2432030,111183,161476,272659,8.919676225615145,50.293542074364,54.5017261916237,1713200,372174
G1900390,1860,Iowa,5427,0,911039,28093,67453,95546,9.535082578025245,0,58.2620317977084,0,516490
G3900390,1860,Ohio,11886,0,2565397,51368,92348,143716,17.8504620223218,0,109.07133498194497,0,336246
G2902050,1860,Missouri,7301,724,2892020,62829,105038,167867,17.228043629778337,9.91644980139707,105.26818384181547,0,890835
G5350375,1860,Washington Territory,162,0,69417,649,14862,15511,4.475340081232674,0,27.345584475508318,0,0
G1701030,1860,Illinois,17651,0,4860834,152472,79779,232251,20.929227430667684,0,127.88345607800392,0,490137
G4200030,1860,Pennsylvania,178831,0,25394396,278583,124107,402690,63.0618987310338,0,385.32590767056394,0,487580
G5000190,1860,Vermont,18981,0,4973918,153864,125988,279852,17.773387361891285,0,108.60038716580868,0,38875
G3701450,1860,North Carolina,11221,5195,1915505,101736,118662,220398,8.691117886732185,46.29712146867481,53.10517056678628,160000,265287
G1901930,1860,Iowa,1119,0,127698,2696,12194,14890,8.576091336467428,0,52.402326047688895,0,24434
G4805070,1860,Texas,26,0,NA,NA,NA,NA,NA,0,NA,NA,NA
G1303190,1860,Georgia,9376,3887,1974014,94373,154706,249079,7.9252526306914675,41.456911262798634,48.425518813896524,4321600,340779
G0501230,1860,Arkansas,8672,2621,2498918,38730,193000,231730,10.783748327795278,30.22370848708487,65.8917301272721,3710000,359697
G4400010,1860,Rhode Island,8907,0,1210830,11540,1614,13154,92.05032689676145,0,562.4533430899007,0,23704
G0600230,1860,California,2694,0,324976,5324,23705,29029,11.194874091425815,0,68.40382397832087,0,100
G3901550,1860,Ohio,30656,0,9890406,231506,104325,335831,29.450545065821796,0,179.95109943139192,0,383972
G2601095,1860,Michigan,1938,0,16350,646,2323,2969,5.506904681711013,0,33.64873382556949,0,10
G1701310,1860,Illinois,15042,0,4751115,149535,95484,245019,19.390802345940518,0,118.48324685366707,0,2042636
G1201270,1860,Florida,1158,297,99810,3008,11642,14650,6.81296928327645,25.647668393782386,41.629155255965344,77200,13035
G2900350,1860,Missouri,1235,20,105245,4603,24517,29120,3.6141826923076925,1.6194331983805668,22.083671034715675,20000,68176
G2100510,1860,Kentucky,6652,349,501280,27590,227306,254896,1.96660598832465,5.246542393265184,12.016514769299901,0,255667
G3600230,1860,New York,26294,0,9846986,206750,88576,295326,33.34276697615516,0,203.73366815567294,0,115558
G3601210,1860,New York,31968,0,11173680,252236,94150,346386,32.25788571131628,0,197.104739016197,0,185225
G4804810,1860,Texas,3380,2734,1816560,23239,109446,132685,13.6907713758149,80.88757396449704,83.65445718017902,4598000,194100
G4950605,1860,Utah Territory,105,0,0,20,0,20,0,0,0,0,0
G2400090,1860,Maryland,10447,4609,3407902,81301,55130,136431,24.978941736115694,44.11792859194027,152.6283475569104,0,272084
G5500530,1860,Wisconsin,4170,0,471490,15263,38780,54043,8.72434912939696,0,53.30822279008579,0,36334
G2500190,1860,Massachusetts,6094,0,166548,6736,6382,13118,12.696142704680591,0,77.57699672922391,0,8709
G2900310,1860,Missouri,15547,1533,2709272,78816,187205,266021,10.18442904883449,9.860423232778027,62.22972105686668,0,699973
G1900590,1860,Iowa,180,0,9700,367,1197,1564,6.202046035805626,0,37.89624267981899,0,1230
G2900570,1860,Missouri,7072,346,1414927,41830,151856,193686,7.305262125295582,4.892533936651584,44.63720274593717,0,558155
G3600870,1860,New York,22492,0,4693250,41342,24994,66336,70.74966835504101,0,432.3003386335025,0,81640
G1701250,1860,Illinois,10931,0,3029529,119435,63611,183046,16.55064300776854,0,101.12907584181994,0,1940879
G0501010,1860,Arkansas,3393,24,190491,11597,19351,30948,6.15519581233036,0.707338638373121,37.60997465985067,2400,193157
G3150325,1860,Nebraska Territory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G2101910,1860,Kentucky,10443,424,1956278,60045,70632,130677,14.970331427871775,4.060135976252035,91.4729283711705,0,654315
G3600810,1860,New York,57391,0,18090150,115564,43549,159113,113.69372709960845,0,694.7005953302644,0,517758
G4803470,1860,Texas,8292,2359,1106470,46649,203145,249794,4.429529932664516,28.44910757356488,27.065671605253076,2381600,373211
G2600010,1860,Michigan,185,0,NA,NA,NA,NA,NA,0,NA,NA,NA
G3400350,1860,New Jersey,22057,9,11922420,152899,21361,174260,68.41742224262596,0.04080337307884119,418.04966004213276,0,748730
G2102230,1860,Kentucky,5880,831,1378122,45624,36596,82220,16.76139625395281,14.13265306122449,102.41683735098152,0,304040
G0101310,1860,Alabama,24618,17797,7311117,179143,337886,517029,14.140632343640299,72.292631407912907,86.40323400487007,19499600,1011359
G0600890,1860,California,4360,0,396455,24964,53079,78043,5.079955921735453,0,31.039957024095788,0,4335
G0501030,1860,Arkansas,12936,4478,1988237,74000,269631,343631,5.785965177763357,34.61657390228819,35.353871810630665,4110400,418886
G5101857,1860,Virginia,7292,212,1665426,49170,101626,150796,11.044231942491843,2.907295666483818,67.483358151261,0,149496
G5101990,1860,Virginia,4949,1925,1167320,28030,39697,67727,17.235666720805586,38.8967468175389,105.31476306839184,0,157421
G1700210,1860,Illinois,10492,0,2632005,133266,54098,187364,14.047549155654234,0,85.83446959051938,0,1386810
G3400410,1860,New Jersey,28433,1,12685074,143739,85804,229543,55.26229943844944,0.003517040059086273,337.6681660332549,0,833807
G1300470,1860,Georgia,5082,710,822780,26471,52250,78721,10.451848934845849,13.970877607241244,63.86373164614467,800,160240
G1701630,1860,Illinois,37694,0,10721968,196735,120954,317689,33.74988746856202,0,206.2212886749511,24000,1671763
G3700050,1860,North Carolina,3590,206,482244,30786,87451,118237,4.078621751228465,5.738161559888579,24.921524089213698,0,72995
G4801390,1860,Texas,5246,1104,1050851,23636,163653,187289,5.610852746290492,21.044605413648494,34.28388568652947,143600,119918
G4700410,1860,Tennessee,10573,1025,1858285,50424,122453,172877,10.749174268410489,9.69450487089757,65.68047291677927,0,519740
G0600090,1860,California,16299,0,491065,30213,53448,83661,5.869700338269923,0,35.86551715235671,0,664
G2050015,1860,Kansas Territory,3082,0,260719,13326,103686,117012,2.228138994291184,0,13.614554868594794,0,112479
G1700630,1860,Illinois,10379,0,2573250,132971,11609,144580,17.798104855443352,0,108.75141799155203,0,709895
G1301270,1860,Georgia,3889,2839,614582,17810,90507,108317,5.673920067948706,73.00077140653124,34.669244729807744,275200,39137
G1301050,1860,Georgia,10433,5711,1901904,74859,217182,292041,6.512455442900141,54.73976804370747,39.79293131344736,2188000,258266
G2200310,1860,Louisiana,13298,8507,2546987,96591,282354,378945,6.721257702305084,63.97202586855166,41.06877174559217,6621600,423278
G1801490,1860,Indiana,2195,0,411650,9541,30847,40388,10.19238387639893,0,62.27832728682978,0,55988
G3150555,1860,Nebraska Territory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G4801610,1860,Texas,6881,3613,608371,41918,240785,282703,2.1519792856814397,52.506903066414765,13.149197664982184,2765200,249585
G3701310,1860,North Carolina,13372,6804,2659031,127775,170292,298067,8.92091710924054,50.882440921328154,54.50930833898827,2652800,634030
G2900870,1860,Missouri,6550,309,1314860,26058,66418,92476,14.218391798953242,4.717557251908397,86.87836611001367,0,503410
G2200690,1860,Louisiana,16699,9434,5059293,80616,276626,357242,14.162089004092463,56.49440086232709,86.53434022480127,14754800,459978
G4800730,1860,Texas,12098,3246,1261459,59089,247687,306776,4.111987248024617,26.830881137378075,25.125396642951593,2500400,496400
G2600750,1860,Michigan,26671,0,8492460,216211,159183,375394,22.622790987602357,0,138.2316049270727,0,612499
G5500090,1860,Wisconsin,11795,0,305104,10149,25074,35223,8.662067399142606,0,52.92766393086226,0,8105
G1301790,1860,Georgia,8367,6083,617592,46874,358319,405193,1.5241921750869338,72.70228277757859,9.313242150140313,962000,143425
G5100035,1860,Virginia,12652,1386,853260,8291,6969,15260,55.914809960681524,10.954789756560228,341.6551885350043,0,34335
G0500570,1860,Arkansas,13989,5398,3029418,65548,211138,276686,10.948938507911496,38.58746157695332,66.90108850962955,6619200,563093
G1302430,1860,Georgia,9571,4467,1443698,80854,131360,212214,6.803029017878179,46.6722390554801,41.56841744336931,4510400,315502
G5101630,1860,Virginia,17248,3985,5785123,139236,200886,340122,17.008964430410266,23.104128014842303,103.92954842095239,0,423952
G4800090,1860,Texas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G5500930,1860,Wisconsin,4672,0,533001,13969,42929,56898,9.367657914162185,0,57.239020092262805,0,60227
G2200850,1860,Louisiana,5828,1713,414746,26350,86171,112521,3.6859430684050087,29.392587508579272,22.52214708143946,2020800,174755
G2102090,1860,Kentucky,14417,5744,6793203,162277,3039,165316,41.09222942727867,39.84185336755219,251.08505961431015,0,1106195
G3901270,1860,Ohio,19678,0,5960281,153486,91633,245119,24.315866987055266,0,148.57677466303232,0,503828
G4801470,1860,Texas,9217,1721,1508806,41285,204588,245873,6.136525767367706,18.672019095150265,37.49589544298205,599600,281285
G0600010,1860,California,8927,0,4247430,82169,158746,240915,17.630409065438016,0,107.72674962925073,0,16950
G2700670,1860,Minnesota,76,0,4400,109,793,902,4.878048780487805,0,29.806247699892836,0,1490
G2100010,1860,Kentucky,9509,1602,1062283,58132,102239,160371,6.623909559708426,16.847197391944473,40.47394726106327,0,413205
G1201310,1860,Florida,3037,441,154671,9681,24625,34306,4.508569929458404,14.520908791570628,27.54862817839374,172000,55979
G3600610,1860,New York,813669,0,9561350,1275,310,1585,6032.397476340694,0,36859.64234782393,0,2450
G1901130,1860,Iowa,18947,0,3845262,115867,136451,252318,15.239745083585,0,93.1191214531345,0,1048581
G4700390,1860,Tennessee,6276,784,736009,33741,132664,166405,4.422998107028034,12.492033142128744,27.025760316618115,181600,341266
G2900130,1860,Missouri,7215,442,1074464,33781,114385,148166,7.251758163141341,6.126126126126126,44.310278514413696,17200,526040
G4800270,1860,Texas,4799,1005,1339192,21196,441688,462884,2.8931481753527883,20.941862888101685,17.67794768514693,205600,96612
G1701650,1860,Illinois,9331,0,1243220,46150,111521,157671,7.8848995693564445,0,48.178950278868385,42000,485103
G2100870,1860,Kentucky,8806,2372,1154698,65009,83420,148429,7.779463581914586,26.93617987735635,47.53470679144255,0,504000
G2201070,1860,Louisiana,16078,14592,15452764,117355,236675,354030,43.64817670818857,90.75755691006344,266.7026151556571,56597200,579650
G3901730,1860,Ohio,17886,0,4187710,84887,114212,199099,21.033305039201604,0,128.51939948889867,0,687840
G2050255,1860,Kansas Territory,1163,0,95050,2959,10279,13238,7.180087626529687,0,43.87235141217229,0,55975
G0101190,1860,Alabama,24035,18091,5303979,189014,208798,397812,13.332878344544659,75.26939879342626,81.46763027045722,14633600,996490
G2700410,1860,Minnesota,195,0,13000,577,3027,3604,3.607103218645949,0,22.04041346287858,0,1065
G1701470,1860,Illinois,6127,0,2744850,97511,40074,137585,19.950212595849838,0,121.90140055097156,0,1593280
G2101570,1860,Kentucky,6982,351,999606,35439,89787,125226,7.982415792247616,5.027212832999141,48.7748017811901,0,304335
G2900710,1860,Missouri,18085,1601,3216300,76559,207135,283694,11.337215450450133,8.85264030964888,69.27356964834959,0,800723
G3900710,1860,Ohio,27773,0,10845788,200849,121427,322276,33.653725378247216,0,205.6337113028823,0,1446400
G5100830,1860,Virginia,26520,14897,6922479,277913,196552,474465,14.590073029622838,56.172699849170435,89.14944278949515,0,533012
G3700070,1860,North Carolina,13664,6951,1711978,103391,210366,313757,5.456381849647976,50.870901639344254,33.34002513594044,3751200,303921
G5100330,1860,Virginia,18464,10672,4407613,183799,122123,305922,14.407636587103902,57.798960138648184,88.0347049014778,0,650752
G5350135,1860,Washington Territory,531,0,75250,488,6978,7466,10.079024912938655,0,61.585672191330275,0,0
G4201170,1860,Pennsylvania,31044,0,6246289,158913,145678,304591,20.507135798497,0,125.30435769119495,0,165541
G1200570,1860,Florida,2981,564,178670,6682,24285,30967,5.769690315497142,18.919825561891983,35.254427832553034,35200,43501
G2900930,1860,Missouri,5842,313,620510,16087,55406,71493,8.67931126124236,5.3577541937692565,53.0330287699971,0,131485
G4803990,1860,Texas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G2200950,1860,Louisiana,7930,4594,2592800,32481,40505,72986,35.52462116022251,57.93190416141236,217.06540983802154,0,200700
G1900610,1860,Iowa,31164,0,3658878,109038,169722,278760,13.12554885923375,0,80.20078890155023,0,708997
G1301470,1860,Georgia,6137,1528,738093,34892,102863,137755,5.358012413342529,24.898158709467168,32.73896026009354,593200,126553
G1200770,1860,Florida,1457,521,373940,7714,54688,62402,5.992436139867312,35.75840768702814,36.615467361688324,259600,52850
G4701110,1860,Tennessee,7290,929,1246301,45441,119909,165350,7.537351073480496,12.743484224965707,46.05533138492863,1814000,349034
G3701130,1860,North Carolina,6004,519,894577,32609,303946,336555,2.6580410334120725,8.644237175216523,16.241377034863667,0,248202
G5101950,1860,Virginia,4508,66,506618,21181,175425,196606,2.5768186118429752,1.4640638864241349,15.745085233568574,0,115925
G5500910,1860,Wisconsin,2392,0,228780,5271,20185,25456,8.987272155876807,0,54.91475630500487,0,27910
G1801530,1860,Indiana,15064,0,2548305,91967,102072,194039,13.132952653847937,0,80.2460281654691,0,850545
G4800850,1860,Texas,9264,1047,2090058,38196,216404,254600,8.209183032207385,11.30181347150259,50.16041328870479,6400,231498
G4100470,1860,Oregon,7088,0,1902426,96568,164367,260935,7.290804223273995,0,44.54886090511754,0,4722
G5100490,1860,Virginia,9961,6705,2355423,90746,80028,170774,13.79263236792486,67.31251882341131,84.2768564423452,0,199313
G2900590,1860,Missouri,5892,114,497821,40923,120950,161873,3.07538008191607,1.9348268839103868,18.791435801045957,480000,401495
G5101510,1860,Virginia,7714,3186,1860486,57612,75140,132752,14.014749306978427,41.301529686284674,85.63405330561858,0,369070
G4200590,1860,Pennsylvania,24343,0,7442626,201413,124256,325669,22.853344960680936,0,139.6403544371765,0,555457
G1300670,1860,Georgia,14242,3819,1533869,63385,113232,176617,8.684718911543056,26.815054065440247,53.06607103168619,1326000,313245
G1701350,1860,Illinois,13979,0,3336107,127484,78187,205671,16.220599890115768,0,99.11241972395725,0,814037
G2050155,1860,Kansas Territory,437,0,32300,1631,6527,8158,3.959303750919343,0,24.19245760539843,0,13660
G2901510,1860,Missouri,7879,256,1369166,37734,197135,234869,5.829487927312672,3.2491432922959764,35.619808030628356,0,402571
G2200790,1860,Louisiana,25360,15358,9340612,105839,331117,436956,21.37655049936378,60.55993690851735,130.61672562642747,19667200,820378
G1301550,1860,Georgia,1699,246,142475,9322,128508,137830,1.0337009359355729,14.479105356091818,6.316202959541882,128800,40887
G2901410,1860,Missouri,8202,649,1572007,39393,154898,194291,8.090992377413261,7.912704218483296,49.43823520252052,0,533570
G5101135,1860,Virginia,12997,29,2489909,59136,62543,121679,20.46293115492402,0.22312841424944216,125.03425490725151,0,241911
G2700135,1860,Minnesota,79,0,NA,NA,NA,NA,NA,0,NA,NA,NA
G3300090,1860,New Hampshire,42260,0,9972260,436841,258762,695603,14.336137135693779,0,87.59782317785479,0,162191
G3901570,1860,Ohio,32463,0,7743502,206863,102834,309697,25.00347759261472,0,152.77826852925986,0,662504
G3900290,1860,Ohio,32836,0,9651074,192868,100203,293071,32.930839284678456,0,201.21667430032,0,343276
G2900850,1860,Missouri,4705,195,825491,25632,96492,122124,6.759449412072975,4.1445270988310305,41.30213381568413,0,285587
G1901230,1860,Iowa,14816,0,2476356,73850,97019,170869,14.492716642574136,0,88.55456792904941,0,1318310
G2701710,1860,Minnesota,3729,0,425792,10087,84961,95048,4.47975759616194,0,27.37257673206925,0,58546
G0500290,1860,Arkansas,6697,802,923263,21747,121016,142763,6.46710282075888,11.975511423025235,39.51581405812404,1272400,265119
G2601230,1860,Michigan,2760,0,129000,6229,10167,16396,7.8677726274701145,0,48.074299855066236,0,7106
G3700230,1860,North Carolina,9237,2371,784793,33253,126986,160239,4.897640399653018,25.668507091046877,29.9259579938973,800,254650
G1801550,1860,Indiana,12698,0,4508776,77485,51214,128699,35.03349676376662,0,214.0645018785155,0,422986
G1700550,1860,Illinois,9393,0,1567095,56028,130362,186390,8.407613069370674,0,51.372876530656306,0,610878
G3901530,1860,Ohio,27344,0,9579954,174073,60134,234207,40.903790236841765,0,249.93364325107157,0,521953
G5101070,1860,Virginia,21774,5501,10508212,220266,75876,296142,35.48369363345962,25.26407642142004,216.81533115793164,0,931465
G2801330,1860,Mississippi,5019,3917,NA,NA,NA,NA,NA,78.04343494720064,NA,NA,NA
G1301070,1860,Georgia,5081,1294,238396,38164,468193,506357,0.470806170350168,25.46742767171817,2.876757893079485,450800,150504
G1303110,1860,Georgia,3315,263,326872,15000,65105,80105,4.080544285625117,7.933634992458521,24.93327131418352,40000,117185
G4100710,1860,Oregon,3245,0,1275101,92347,96756,189103,6.742891440114646,0,41.20095995789657,0,2149
G1300090,1860,Georgia,9078,4929,1110163,43982,115844,159826,6.946072603956803,54.29610046265697,42.4424539178701,2724400,227734
G5350515,1860,Washington Territory,352,0,13400,106,2287,2393,5.599665691600501,0,34.215529641289436,0,0
G2900750,1860,Missouri,11980,118,2688986,65737,225480,291217,9.233616169385716,0.9849749582637729,56.41998739564149,0,1034253
G1700250,1860,Illinois,9336,0,2745904,105974,116655,222629,12.333990630151508,0,75.3641458693429,0,928867
G3900010,1860,Ohio,20309,0,5257360,147943,124298,272241,19.311418926612816,0,117.99819187241916,0,935567
G2101370,1860,Kentucky,10647,3430,3993899,104469,58612,163081,24.490277837393688,32.21564760026298,149.64247392941317,0,710845
G4800590,1860,Texas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3900950,1860,Ohio,25831,0,3160115,54727,55405,110132,28.69388551919515,0,175.32769714778723,0,384389
G1801590,1860,Indiana,8170,0,2026633,42431,71196,113627,17.835840073222034,0,108.98199076741679,0,530121
G2901850,1860,Missouri,6812,574,861725,27723,110137,137860,6.250725373567387,8.426306517909572,38.193687101653715,0,367220
G4800290,1860,Texas,14454,1395,591706,13697,162023,175720,3.367323013885727,9.651307596513076,20.575289086672672,242800,21917
G2400310,1860,Maryland,18322,5421,5920318,176790,114814,291604,20.30259530047599,29.587381290252157,124.05455781771684,0,686843
G1700870,1860,Illinois,9342,0,1070845,42406,111906,154312,6.939479755300948,0,42.40216976145282,400,518809
G3600270,1860,New York,64941,0,30005990,392664,79609,472273,63.53526456096368,0,388.21830580237287,0,687158
G4802030,1860,Texas,15001,8784,2668809,117847,276979,394826,6.759456064190301,58.55609626024931,41.30217446198876,8576000,660043
G1801330,1860,Indiana,20681,0,7755634,245817,49934,295751,26.223525871425625,0,160.23310607609335,0,1754839
G0100710,1860,Alabama,18283,3405,3121085,104860,228582,333442,9.360203573634996,18.62385822895586,57.193471978623286,1085200,1050716
G3600090,1860,New York,43886,0,11210206,297134,257279,554413,20.219955159781605,0,123.54960335450123,0,192029
G4800970,1860,Texas,3760,369,548601,11460,145103,156563,3.50402713284748,9.813829787234042,21.410589637103445,23200,68385
G2601150,1860,Michigan,21593,0,4026965,93977,107650,201627,19.972349933292666,0,122.03666589843516,0,499034
G1200130,1860,Florida,1446,524,218540,6001,25341,31342,6.972752217471763,36.23789764868603,42.60547384750779,244800,41460
G1701510,1860,Illinois,6742,0,720814,30100,83518,113618,6.344188420848809,0,38.76477256295537,0,321565
G2101630,1860,Kentucky,8898,1932,1937357,65603,99936,165539,11.703326708509778,21.712744436952125,71.51061223125585,0,523940
