GISJOIN,year,state,census_pop,enslaved,farmv_total,improved,unimproved,land,farmv,pc_enslaved,farmv_na,cotton,corn
G1300110,1900,Georgia,10545,0,1382572,55423,76698,132121,10.464437901620483,0,42.72647836894641,3750500,214410
G5101850,1900,Virginia,23384,0,6813779,155338,124778,280116,24.324847563152407,0,99.31876733426891,0,439170
G3400010,1900,New Jersey,46402,0,3091265,32954,31465,64419,47.986851705242245,0,195.93113367898803,0,101070
G3901610,1900,Ohio,30394,0,13993011,211556,44458,256014,54.65721015256978,0,223.1663209477399,0,3057910
G1801710,1900,Indiana,11371,0,12850528,185085,33147,218232,58.884709850067814,0,240.4272742906716,0,3792210
G2100910,1900,Kentucky,8914,0,1690253,76284,30797,107081,15.784807762348128,0,64.44963922156823,0,452420
G1701630,1900,Illinois,86685,0,23539718,313649,55459,369108,63.774607973817965,0,260.39281170175497,0,1876690
G2200950,1900,Louisiana,12330,0,4084753,35026,30481,65507,62.35597722380814,0,254.6005181620866,0,178360
G0500930,1900,Arkansas,16384,0,3609606,76655,48029,124684,28.950033685156075,0,118.20348112893326,11304500,913640
G3101790,1900,Nebraska,9862,0,10897126,233048,37401,270449,40.292720623851444,0,164.5158652902316,0,3249910
G5600010,1900,Wyoming,13084,0,5426712,149075,874119,1023194,5.30369802793996,0,21.6550894750982,0,0
G3900690,1900,Ohio,27282,0,15695624,204054,49495,253549,61.90371091978276,0,252.75390713169853,0,3879160
G2101030,1900,Kentucky,14620,0,6226526,154934,20793,175727,35.4329499735385,0,144.67333886685992,0,771140
G5600410,1900,Wyoming,12223,0,7926490,142756,357102,499858,15.857483525321191,0,64.74637560089485,0,470
G2901250,1900,Missouri,9616,0,2468476,92440,156026,248466,9.934864327513624,0,40.564220436741714,0,553840
G5101810,1900,Virginia,8469,0,1265085,43938,66523,110461,11.45277518762278,0,46.761876358652195,0,195340
G5501110,1900,Wisconsin,33006,0,16740044,280064,214771,494835,33.82954722281164,0,138.12661809793727,0,1755840
G2900430,1900,Missouri,16939,0,4742767,149140,109068,258208,18.368009511711488,0,74.99689600730599,1500,999890
G2100470,1900,Kentucky,37962,0,9568606,300408,115939,416347,22.982286410133856,0,93.83706725608776,0,1613790
G2800090,1900,Mississippi,10510,0,1325788,64844,151257,216101,6.135038708751926,0,25.049467649050293,3983000,362600
G2902150,1900,Missouri,22192,0,4269588,185681,319607,505288,8.449810800968953,0,34.50072156798616,7500,570330
G4200510,1900,Pennsylvania,110412,0,23734336,262720,139563,402283,58.99910262178616,0,240.8943419279721,0,897620
G0100930,1900,Alabama,14494,0,1399376,79419,245364,324783,4.308649159592712,0,17.592287980246805,3154500,356280
G4050035,1900,Oklahoma Territory,10658,0,4256426,167244,208459,375703,11.329230801989869,0,46.25744252570529,112000,911730
G0501330,1900,Arkansas,16339,0,1663293,68704,122011,190715,8.721353852607294,0,35.6094364775817,3051500,502320
G2601630,1900,Michigan,348793,0,35171688,255885,70006,325891,107.92469874896821,0,440.65838508715007,0,1322540
G3000310,1900,Montana,9553,0,6667290,172287,196419,368706,18.082944134350946,0,73.83296921123369,0,1630
G4609095,1900,South Dakota,5201,0,2812394,43414,733038,776452,3.6221092868586853,0,14.789133974502535,0,8040
G3601170,1900,New York,48660,0,23671797,305299,57912,363211,65.17367866061325,0,266.1052411698231,0,866640
G2901860,1900,Missouri,10359,0,3473160,94600,135894,230494,15.068331496698395,0,61.52425441313946,0,477640
G4701070,1900,Tennessee,19163,0,3468089,149149,119555,268704,12.906726360604978,0,52.698383787523085,195500,784040
G1800830,1900,Indiana,32746,0,13465363,249603,56363,305966,44.00934417549662,0,179.69090261930722,0,3451380
G1303070,1900,Georgia,6618,0,776023,57439,55976,113415,6.842331261297007,0,27.937355200292252,3347000,155380
G4100570,1900,Oregon,4471,0,2093762,26940,74972,101912,20.544803359761364,0,83.88478240280517,0,0
G4500730,1900,South Carolina,23634,0,2978023,99891,233147,333038,8.941991604561641,0,36.51030418064204,4761500,414150
G4803350,1900,Texas,2855,0,3291823,17334,929273,946607,3.477496997169892,0,14.198679530091793,214000,13700
G5101530,1900,Virginia,11112,0,3033817,97202,77610,174812,17.35474109328879,0,70.85970377885675,0,427670
G2901050,1900,Missouri,16523,0,3705554,131942,157994,289936,12.780592958446002,0,52.18337895595803,0,837240
G4700390,1900,Tennessee,10439,0,1616740,57091,123366,180457,8.959142621233868,0,36.58033207413624,844000,634920
G4802110,1900,Texas,815,0,1995539,11994,491443,503437,3.9638306282613316,0,16.184388037731917,0,4210
G1900090,1900,Iowa,13626,0,14570045,272197,10259,282456,51.58341476194522,0,210.61596196020656,0,4054350
G2601110,1900,Michigan,14439,0,3669118,72214,76603,148817,24.65523428102972,0,100.66774193639122,0,227090
G4804250,1900,Texas,3498,0,709485,27303,47637,74940,9.467373899119295,0,38.65544904698683,1351000,158830
G2901090,1900,Missouri,31662,0,10206081,264343,87777,352120,28.984667158923095,0,118.344890192818,0,1272360
G5000210,1900,Vermont,44209,0,11533728,206093,252189,458282,25.167316193959177,0,102.75858111777919,0,261330
G0450055,1900,Arizona Territory,5514,0,1360506,6275,137662,143937,9.452093624293962,0,38.59305942434928,0,761
G3701490,1900,North Carolina,7004,0,990827,30537,69962,100499,9.8590732246092,0,40.25476407135939,480000,191350
G4701130,1900,Tennessee,36333,0,4028015,157657,140706,298363,13.500383760721,0,55.122297073939954,6244000,985050
G3101750,1900,Nebraska,7339,0,4834720,174060,137213,311273,15.532089195015308,0,63.41778500234593,0,846180
G2200870,1900,Louisiana,5031,0,966201,11479,32154,43633,22.14381316893177,0,90.41356671645404,0,50190
G2701610,1900,Minnesota,14760,0,12502254,225134,37333,262467,47.633622512544434,0,194.48889286271384,0,879110
G4701630,1900,Tennessee,24935,0,4521948,150084,88064,238148,18.987973864991517,0,77.52822103201994,3000,570150
G0100710,1900,Alabama,30508,0,4770744,155052,288540,443592,10.754801709679164,0,43.912038747896425,2801000,1481580
G3300090,1900,New Hampshire,40844,0,11622610,222367,397621,619988,18.746507996928973,0,76.54231177577451,0,210560
G5101190,1900,Virginia,8220,0,1258655,37131,31016,68147,18.469705196120152,0,75.4121212206382,0,153570
G1901650,1900,Iowa,17932,0,20521027,350733,21140,371873,55.182890395376916,0,225.3126823418673,0,6073050
G0801010,1900,Colorado,34448,0,5356722,40821,438000,478821,11.187316345774308,0,45.67800338136328,0,83330
G1901210,1900,Iowa,17710,0,17423462,271717,82499,354216,49.18880570047654,0,200.8387323346114,0,4224910
G5101770,1900,Virginia,9239,0,2329775,87732,119825,207557,11.224747900576709,0,45.83083705782221,0,388360
G2500090,1900,Massachusetts,357030,0,18211466,89274,87615,176889,102.95420291821425,0,420.36376586419493,0,75920
G4802630,1900,Texas,899,0,1320034,5750,518307,524057,2.518874855216131,0,10.284608980173603,103000,21740
G0801050,1900,Colorado,4080,0,2481060,78141,95307,173448,14.304344818043448,0,58.4048837783671,0,180
G2400430,1900,Maryland,45133,0,13513250,197948,51273,249221,54.221955613692266,0,221.3891692444978,0,1201250
G2601410,1900,Michigan,8821,0,1473431,26034,62570,88604,16.629395964064827,0,67.898107249242,0,8870
G5100310,1900,Virginia,23256,0,2718753,126999,144136,271135,10.0273037416785,0,40.94165214085092,0,399940
G4700090,1900,Tennessee,19206,0,3877787,131944,146038,277982,13.949777323711608,0,56.95717865370341,3500,608900
G3600330,1900,New York,42853,0,12913526,201981,227471,429452,30.06977729757924,0,122.77541338986775,0,167090
G4803230,1900,Texas,4066,0,2826408,7099,948214,955313,2.958619845014147,0,12.08009527108541,0,500
G2800850,1900,Mississippi,21552,0,2047079,87007,134381,221388,9.246567112941984,0,37.75389117431212,5313000,424560
G4701290,1900,Tennessee,9587,0,1048565,33092,93021,126113,8.314487800623251,0,33.94819545034384,1500,130830
G3100470,1900,Nebraska,12214,0,9630870,323340,228258,551598,17.459943654618037,0,71.28924763044728,0,1964180
G3701830,1900,North Carolina,54626,0,5497611,195548,281060,476608,11.53486932657446,0,47.097068127681,10551500,673450
G1800650,1900,Indiana,25088,0,14318470,206739,38351,245090,58.42127381778122,0,238.53505706935127,0,2801760
G2900830,1900,Missouri,28054,0,13516508,370976,66744,437720,30.879347528100155,0,126.08090244409955,0,2797430
G3600690,1900,New York,49605,0,23726950,318948,86055,405003,58.58462776818937,0,239.2020340340208,0,726540
G2700590,1900,Minnesota,11675,0,4331529,85747,135829,221576,19.54872820161028,0,79.81779054918667,0,159700
G1700390,1900,Illinois,18972,0,18923473,219880,23855,243735,77.639538843416,0,317.00356083669715,0,5004220
G2900590,1900,Missouri,13903,0,3138788,125231,132534,257765,12.176936356759063,0,49.718638759042655,0,655120
G5100830,1900,Virginia,37197,0,4168139,239614,252489,492103,8.470054033403576,0,34.5833750311599,1500,822340
G2101710,1900,Kentucky,13053,0,1716193,93262,98029,191291,8.97163483906718,0,36.63133801253953,0,499670
G3600710,1900,New York,103859,0,24555161,284093,118426,402519,61.00373150087325,0,249.07927581981698,0,589730
G1201330,1900,Florida,10154,0,544353,29340,63976,93316,5.833436924000171,0,23.81802241965714,368000,125400
G0500490,1900,Arkansas,12917,0,1899262,86213,198034,284247,6.68173102970304,0,27.28162171649139,1062500,569830
G4800830,1900,Texas,10077,0,5971818,89031,718841,807872,7.392034876812168,0,30.181804434780336,3883000,331810
G0800910,1900,Colorado,4731,0,745716,11184,14489,25673,29.046702761656213,0,118.59818261647229,0,0
G1700350,1900,Illinois,16124,0,8489935,188808,26286,215094,39.47081276093243,0,161.16000147256418,0,1368470
G0601070,1900,California,18375,0,20287801,546289,513438,1059727,19.144365482808308,0,78.16677067401254,0,36982
G0800470,1900,Colorado,6690,0,109959,2110,9925,12035,9.136601578728708,0,37.30490002322836,0,0
G4802270,1900,Texas,2528,0,2000923,5835,767372,773207,2.5878231831838048,0,10.566126178821191,49000,4450
G3700230,1900,North Carolina,17699,0,2436833,65700,156851,222551,10.949548642783002,0,44.70719379615671,35500,372050
G4804910,1900,Texas,38072,0,17080865,299387,353520,652907,26.161252674576932,0,106.81684071456505,40257000,2502100
G4100650,1900,Oregon,13199,0,5103542,115059,316541,431600,11.82470342910102,0,48.28046570991199,0,14150
G4100710,1900,Oregon,13420,0,8218547,134832,149553,284385,28.899368813404365,0,117.99661559374483,0,8500
G5400870,1900,West Virginia,19852,0,4366307,166074,118195,284269,15.359771906187449,0,62.71421057408554,0,546790
G4700530,1900,Tennessee,39408,0,7662024,234310,119701,354011,21.643463056232715,0,88.37062867543175,4432000,1988480
G2800910,1900,Mississippi,13501,0,1411069,54156,182177,236333,5.970681199832439,0,24.378393137868485,2937500,314450
G2700430,1900,Minnesota,22055,0,21740938,394000,48042,442042,49.18296903914108,0,200.81490114686474,0,1625670
G3700750,1900,North Carolina,4343,0,463311,18360,85257,103617,4.471380178928168,0,18.256721506725686,0,106920
G2900190,1900,Missouri,28642,0,12846915,301732,106604,408336,31.461627189373456,0,128.45836022883336,0,3047740
G1301570,1900,Georgia,24039,0,3197462,138488,105912,244400,13.082905073649755,0,53.41772447669768,9380000,321770
G3300070,1900,New Hampshire,29468,0,6107162,124786,204280,329066,18.55907933362912,0,75.77703734789898,0,13120
G5101650,1900,Virginia,33527,0,13798206,240122,105733,345855,39.89592748406124,0,162.89575213522238,0,922470
G4100230,1900,Oregon,5948,0,3007760,41222,275124,316346,9.507817389820007,0,38.820580509071476,0,1130
G2001010,1900,Kansas,1563,0,1073841,50909,119552,170461,6.299628654061633,0,25.72149120197637,0,14060
G2901190,1900,Missouri,13574,0,2926195,87712,98820,186532,15.687361953981087,0,64.05176632457352,1500,692300
G3701810,1900,North Carolina,16684,0,1535319,63613,86141,149754,10.252273728915421,0,41.86020843443378,1009000,237080
G2400270,1900,Maryland,16715,0,6768436,110546,35493,146039,46.34677038325379,0,189.23465367824176,0,782680
G3900110,1900,Ohio,31192,0,12590092,187924,52583,240507,52.34813123942339,0,213.73831237601703,0,2076050
G2101090,1900,Kentucky,10561,0,1033371,65224,91198,156422,6.606302182557441,0,26.97364444754874,0,337120
G5400050,1900,West Virginia,8194,0,1417788,31918,132242,164160,8.636622807017543,0,35.26347817379091,0,231870
G4801550,1900,Texas,1568,0,1894593,23959,473795,497754,3.8062838269506623,0,15.541121761838147,199500,55350
G0600550,1900,California,16451,0,12337046,111966,207361,319327,38.63452197903716,0,157.74541195149067,0,89978
G4803030,1900,Texas,293,0,1208868,3768,442912,446680,2.70634010925047,0,11.050032808641912,7500,680
G2801430,1900,Mississippi,16479,0,4071600,93438,51530,144968,28.08619833342531,0,114.6764266595919,18063000,601170
G0500170,1900,Arkansas,14528,0,3271590,66177,89467,155644,21.019698799825242,0,85.82378858146083,11408000,247800
G0800650,1900,Colorado,18054,0,703636,7636,12088,19724,35.67410261610221,0,145.65796921805318,0,160
G4800230,1900,Texas,3052,0,2750661,47032,561463,608495,4.520433199944124,0,18.457005827878298,301000,258910
G4500430,1900,South Carolina,22846,0,1516877,36169,229280,265449,5.714382047022215,0,23.331919327093658,335000,93110
G2901490,1900,Missouri,13906,0,2462781,86426,138451,224877,10.951680251871023,0,44.71589719240662,101500,649110
G2201130,1900,Louisiana,20705,0,5022875,136875,158169,295044,17.024155719146975,0,69.50991805981943,2915500,589360
G4800070,1900,Texas,1716,0,375205,5536,7363,12899,29.087913791766805,0,118.76644795505386,21000,3180
G2700930,1900,Minnesota,17753,0,11840710,258314,87668,345982,34.223485614858575,0,139.73507526923783,0,480000
G1800890,1900,Indiana,37892,0,12728802,173841,59727,233568,54.49719995889848,0,222.51299659883733,0,1427340
G3900570,1900,Ohio,31613,0,15715375,214388,41784,256172,61.34696610090096,0,250.48070854381325,0,3188380
G1800710,1900,Indiana,26633,0,9230313,209153,94557,303710,30.39186394916203,0,124.09049867979502,0,1522140
G4802310,1900,Texas,47295,0,12894056,306701,153225,459926,28.035066510699547,0,114.46765455561498,26945500,2462490
G4803770,1900,Texas,3673,0,1554047,2497,709218,711715,2.183524303969988,0,8.915366961773957,0,5150
G5300750,1900,Washington,25360,0,20222202,711975,456842,1168817,17.301426998409504,0,70.64202142046967,0,37269
G1800410,1900,Indiana,13495,0,6238035,105225,27470,132695,47.01032442820001,0,191.9439561572245,0,1088820
G1300730,1900,Georgia,10653,0,1140569,68910,67586,136496,8.356061716094244,0,34.11794245603907,5055000,130910
G0100970,1900,Alabama,62740,0,1759158,17464,87673,105137,16.73205436715904,0,68.31726325938148,58000,78780
G1901710,1900,Iowa,24585,0,26377951,391668,46928,438596,60.14179563881112,0,245.5599769991786,0,5341740
G1303170,1900,Georgia,20866,0,3000760,120170,152414,272584,11.008569835353505,0,44.94817833172192,7821000,256670
G5300610,1900,Washington,23950,0,3379582,23371,74136,97507,34.65989108474263,0,141.51692624340276,0,500
G1302330,1900,Georgia,17856,0,1840193,69179,70904,140083,13.13644767744837,0,53.63633984089841,4457500,319280
G4800490,1900,Texas,16019,0,4542948,113860,375835,489695,9.277096968521223,0,37.87854509517026,5819000,695740
G4803090,1900,Texas,59772,0,17002186,385672,185673,571345,29.758177633478898,0,121.50314664863242,30082500,2401820
G3901250,1900,Ohio,27528,0,11105923,189058,59245,248303,44.7273009186357,0,182.62233224256684,0,3779830
G0500790,1900,Arkansas,13389,0,2365629,88879,125146,214025,11.053049877350777,0,45.12979110157284,9103500,439359
G3101210,1900,Nebraska,9255,0,8660340,266205,24676,290881,29.772793685390244,0,121.56282423778728,0,2377240
G0500830,1900,Arkansas,20563,0,2915730,126244,126896,253140,11.518250770324721,0,47.02921427917016,4572000,793480
G1201130,1900,Florida,10293,0,438077,9385,42572,51957,8.431529918971457,0,34.426080415104906,40500,49860
G1200690,1900,Florida,7467,0,1805119,22171,65928,88099,20.489665035925494,0,83.65965168648563,2000,47330
G1600550,1900,Idaho,10216,0,2123373,49757,165242,214999,9.876199424183369,0,40.32469063621909,0,220
G4100190,1900,Oregon,14565,0,7074723,122997,430171,553168,12.789465406531107,0,52.219605312763015,0,63300
G4701410,1900,Tennessee,16890,0,2155761,93015,116373,209388,10.295532695283397,0,42.03683553167118,2500,674210
G2400090,1900,Maryland,10223,0,2612422,88605,48020,136625,19.12111253430924,0,78.07182848883261,0,275690
G5500730,1900,Wisconsin,43256,0,10688438,145060,297818,442878,24.134045944932915,0,98.53972107394826,0,89690
G0501230,1900,Arkansas,17157,0,2643690,85250,78858,164108,16.10945231189217,0,65.77516845248294,8631500,578015
G1801050,1900,Indiana,20873,0,5182277,149722,87830,237552,21.81533727352327,0,89.07239403505103,0,593450
G2801270,1900,Mississippi,12800,0,1504823,74281,148668,222949,6.749628838882435,0,27.558849629015292,4529500,375970
G3800670,1900,North Dakota,17869,0,15442236,547040,108284,655324,23.56427660210827,0,96.21334313273881,0,3290
G1900430,1900,Iowa,27750,0,21908228,314776,145116,459892,47.63776712793438,0,194.5058153980159,0,3607270
G0500130,1900,Arkansas,8539,0,785030,45775,105248,151023,5.198082411288347,0,21.223859111583952,1670000,184780
G2000730,1900,Kansas,16196,0,14799626,338876,327380,666256,22.21312228332653,0,90.69655701223476,0,4304560
G4800890,1900,Texas,22203,0,7432670,183555,289686,473241,15.705887697811475,0,64.12740725249333,16462000,698600
G2200470,1900,Louisiana,27006,0,6901527,61171,49328,110499,62.457823147720795,0,255.01635680587515,2431000,539450
G0800770,1900,Colorado,9267,0,3994122,34205,28813,63018,63.380653146719986,0,258.7842874258607,0,21740
G1300990,1900,Georgia,14828,0,1154845,84919,68778,153697,7.5137771069051444,0,30.67888003593129,5017000,310110
G5300590,1900,Washington,1688,0,468264,4060,35791,39851,11.750370128729518,0,47.97696157712684,0,710
G4803690,1900,Texas,34,0,1303387,350,449650,450000,2.8964155555555555,0,11.82611409665495,0,0
G2101970,1900,Kentucky,6443,0,916422,36662,70427,107089,8.557573606999785,0,34.94071894234492,0,249380
G3000230,1900,Montana,17393,0,4694317,92489,267029,359518,13.05725165360288,0,53.31298112526047,0,70
G2800050,1900,Mississippi,20708,0,2655325,122868,202401,325269,8.163473924659282,0,33.331603220025755,10706500,558260
G3200330,1900,Nevada,1961,0,970077,34448,50627,85075,11.402609462239202,0,46.55704884659519,0,547
G2700190,1900,Minnesota,17544,0,9342243,121224,95644,216868,43.07801519818507,0,175.8882705259663,0,713150
G4801610,1900,Texas,18910,0,3661252,159174,164677,323851,11.30535956350297,0,46.1599758519633,11347500,765630
G5100670,1900,Virginia,25953,0,3485872,169159,226714,395873,8.80553106678152,0,35.953133478260185,0,592470
G4802150,1900,Texas,6837,0,2740564,23125,1164294,1187419,2.3080007983702466,0,9.423606610710221,284000,17080
G4500110,1900,South Carolina,35504,0,5100174,250086,166966,417052,12.229108120809874,0,49.93165696118054,17986500,814130
G0500290,1900,Arkansas,19772,0,2426447,114253,87878,202131,12.004328875828053,0,49.01387947147738,7861000,632050
G2101430,1900,Kentucky,9319,0,1303519,64331,44077,108408,12.024195631318722,0,49.0949957728701,0,313290
G0600990,1900,California,9550,0,17031950,622700,207992,830692,20.503327346357015,0,83.71543513291725,0,16998
G4701110,1900,Tennessee,12881,0,1901196,78384,97746,176130,10.794276954522228,0,44.0732168456359,1000,488040
G5400650,1900,West Virginia,7294,0,1068238,49316,59617,108933,9.806376396500601,0,40.039602023721315,0,135000
G4200850,1900,Pennsylvania,57387,0,19478521,285812,112140,397952,48.9469106826954,0,199.851070852748,0,894790
G3901690,1900,Ohio,37870,0,21076446,272280,65869,338149,62.3288727750193,0,254.4898502355562,0,1745170
G1900450,1900,Iowa,43832,0,28690135,383562,39689,423251,67.78515585314624,0,276.7679470721132,0,5617820
G2900270,1900,Missouri,25984,0,11554209,340989,142916,483905,23.877019249646107,0,97.49027669483709,0,2657800
G2000830,1900,Kansas,2032,0,2069300,60214,281303,341517,6.059142004643985,0,24.739580112153536,0,87900
G4050255,1900,Oklahoma Territory,18501,0,8594681,308505,206905,515410,16.675425389495743,0,68.08604617806918,322000,1585400
G2102190,1900,Kentucky,17371,0,4257645,156313,61584,217897,19.539713717949308,0,79.78098425870373,0,623310
G2902190,1900,Missouri,9919,0,5295428,116770,100914,217684,24.326215982800758,0,99.32435461502442,0,775610
G5101090,1900,Virginia,16517,0,2608520,111889,158122,270011,9.660791597379365,0,39.445176806716816,0,383560
G2100890,1900,Kentucky,15432,0,1978595,75412,87335,162747,12.157489846203003,0,49.63923832488304,0,458510
G2901330,1900,Missouri,11837,0,6373797,97453,42438,139891,45.5625951633772,0,186.03285288545075,5500,1358380
G5100250,1900,Virginia,18217,0,1926766,132408,187664,320072,6.019789297408083,0,24.578902337553348,1540000,396050
G1801650,1900,Indiana,15252,0,7359391,112199,28785,140984,52.200185836690686,0,213.13424877421906,0,1812490
G5400410,1900,West Virginia,16980,0,7035687,171595,68910,240505,29.253807613147337,0,119.44379525620796,0,326760
G2900410,1900,Missouri,26826,0,16245537,350567,99800,450367,36.071774796998895,0,147.28167151288764,0,3419260
G2001070,1900,Kansas,16689,0,8939988,278691,72981,351672,25.421381287108442,0,103.79593322486802,0,2990490
G4200570,1900,Pennsylvania,9924,0,2861087,105420,93648,199068,14.372410432615991,0,58.682796843172284,0,329110
G2000890,1900,Kansas,19420,0,14108556,453377,118714,572091,24.661384290261513,0,100.69285252894112,0,7198980
G2001210,1900,Kansas,21641,0,12831395,312825,57613,370438,34.63844152057834,0,141.4293473072091,0,3812380
G4100690,1900,Oregon,2443,0,2087748,22056,258698,280754,7.4362181838905235,0,30.36220563089805,0,80
G1801130,1900,Indiana,23533,0,12576117,186040,63772,249812,50.3423254287224,0,205.5485730523261,0,1565180
G2400170,1900,Maryland,17662,0,4762343,153465,109790,263255,18.09022810582895,0,73.86270979096867,0,477170
G1701910,1900,Illinois,27626,0,10950764,308381,63203,371584,29.47049388563555,0,120.32852900123609,0,2077400
G2101730,1900,Kentucky,12834,0,6604307,102724,28882,131606,50.18241569533304,0,204.89565888446754,0,680350
G0100450,1900,Alabama,21189,0,2196191,148763,188513,337276,6.511554335321813,0,26.586787371853315,8934000,556867
G0600730,1900,California,35090,0,18346677,229791,579628,809419,22.66647681855751,0,92.54761130918945,0,23043
G1800490,1900,Indiana,17453,0,10282153,173538,49274,222812,46.14721379458916,0,188.4198607243231,0,1945670
G4804610,1900,Texas,48,0,1631536,85,902507,902592,1.8076118556335532,0,7.380510025982197,0,1200
G3100430,1900,Nebraska,6286,0,5960727,99439,52638,152077,39.19545361889043,0,160.0357054007869,0,1408080
G2701350,1900,Minnesota,6994,0,2220543,74336,162345,236681,9.382007850228788,0,38.306898013892365,0,380
G4700350,1900,Tennessee,8311,0,936658,24288,128129,152417,6.145364362243057,0,25.091627468304967,0,117690
G2700650,1900,Minnesota,4614,0,1516717,13832,113643,127475,11.898152578937047,0,48.580359840986205,0,13070
G2700830,1900,Minnesota,14591,0,11769475,334236,64196,398432,29.53948227050036,0,120.61020975287767,0,950450
G2001890,1900,Kansas,620,0,520787,10990,43771,54761,9.510180602983876,0,38.830229548711884,0,5120
G5300630,1900,Washington,57542,0,11828612,280159,375213,655372,18.048699059465463,0,73.69314598660439,0,4100
G2000310,1900,Kansas,16643,0,10727903,251071,151582,402653,26.643047487538897,0,108.78401715039658,0,3350550
G1700510,1900,Illinois,28065,0,11945902,332199,76384,408583,29.23739362626443,0,119.37677666790975,0,1974590
G2102050,1900,Kentucky,8277,0,723208,57188,54147,111335,6.49578299726052,0,26.522392729650807,0,236560
G2000130,1900,Kansas,22369,0,18805622,304021,37820,341841,55.012774945076806,0,224.61809805785663,0,6298670
G4801230,1900,Texas,21311,0,9303923,126956,405559,532515,17.4716637090035,0,71.33710081232776,12000000,918280
G3600450,1900,New York,76748,0,31432735,526288,218805,745093,42.18632439172023,0,172.24748176001563,0,218600
G1801030,1900,Indiana,28344,0,13351847,185621,46844,232465,57.435945196051016,0,234.51194350716554,0,2648970
G4801290,1900,Texas,2756,0,1651496,14504,343570,358074,4.612163966107564,0,18.831544110115335,2000,31770
G1301630,1900,Georgia,18212,0,2188194,140225,138500,278725,7.850727419499506,0,32.05465390719133,8052500,357630
G2201010,1900,Louisiana,34145,0,12655290,92389,91737,184126,68.73168373830964,0,280.6326365653517,0,541690
G2000670,1900,Kansas,422,0,437432,5784,41267,47051,9.29697562219719,0,37.959709977056406,0,710
G4100250,1900,Oregon,2598,0,3728727,125549,147328,272877,13.664497191042118,0,55.79237500804314,0,0
G4800910,1900,Texas,7008,0,3654391,41992,275107,317099,11.524448200719648,0,47.05451849313763,4085500,281900
G0800390,1900,Colorado,3101,0,3296835,40460,461905,502365,6.562628765937117,0,26.7953251428647,0,19610
G2001670,1900,Kansas,8489,0,8153474,324407,246440,570847,14.283116141452965,0,58.318206729903345,0,507920
G2400390,1900,Maryland,25923,0,3156553,82650,62320,144970,21.773835966061945,0,88.90294348909723,0,392830
G1789075,1900,Indian Territory,40674,0,15474330,298858,1096974,1395832,11.086097753884422,0,45.26472614491958,7288000,3034310
G3901310,1900,Ohio,18172,0,4292523,144498,98518,243016,17.663540672219114,0,72.120537724602,0,1053680
G1901570,1900,Iowa,19414,0,22457094,338773,27847,366620,61.25441601658393,0,250.10282497158593,0,4882570
G1701950,1900,Illinois,34710,0,27846953,371229,54002,425231,65.48664843343971,0,267.38310208834724,0,5662240
G3901150,1900,Ohio,17905,0,7940211,212822,47938,260760,30.450264611136678,0,124.32894957835742,0,787490
G3601130,1900,New York,29943,0,4341539,127763,159182,286945,15.130213107041419,0,61.77691808323944,0,72790
G3101430,1900,Nebraska,10542,0,10160665,249924,26265,276189,36.78881128502584,0,150.20934371883425,0,3931680
G2800110,1900,Mississippi,35427,0,8554212,185746,60397,246143,34.75301755483601,0,141.89716320858224,28983500,1121130
G3100730,1900,Nebraska,5301,0,4571561,22938,257648,280586,16.292904849137162,0,66.52420828988431,0,1459270
G2101550,1900,Kentucky,16290,0,4566509,140635,97974,238609,19.13804173354735,0,78.14095069796136,0,670050
G1200830,1900,Florida,24403,0,2552741,72755,128717,201472,12.670450484434562,0,51.73366535666156,197000,273710
G2100670,1900,Kentucky,42071,0,19000440,139919,38975,178894,106.21060516283386,0,433.65971175000146,0,789950
G4802130,1900,Texas,19970,0,3238256,129422,156593,286015,11.321979616453682,0,46.22783581152973,9528500,801290
G0100170,1900,Alabama,32554,0,3802596,190070,155658,345728,10.998808311736394,0,44.90832186436118,15338000,504001
G3101170,1900,Nebraska,517,0,1077185,17749,69019,86768,12.414542227549328,0,50.68878758061317,0,45490
G3101770,1900,Nebraska,13086,0,12566921,198994,40769,239763,52.413929588802276,0,214.0069681583801,0,3538840
G2100830,1900,Kentucky,33204,0,6251958,241066,87498,328564,19.028128462034793,0,77.6921729363757,0,1381470
G2500190,1900,Massachusetts,3006,0,151999,2026,2051,4077,37.28207014961982,0,152.22332807293915,0,2000
G3001110,1900,Montana,6212,0,5371548,58024,1126892,1184916,4.5332732446857,0,18.509431949478415,0,3690
G5600210,1900,Wyoming,20181,0,9818518,93304,1346859,1440163,6.817643558402764,0,27.83655488845453,0,23390
G3700710,1900,North Carolina,27903,0,3256452,88659,113304,201963,16.12400291142437,0,65.83457879845781,3285000,285640
G2101830,1900,Kentucky,27287,0,4191780,219334,123015,342349,12.24417188307838,0,49.99316255935707,0,1195620
G3600290,1900,New York,433686,0,51597720,428024,143060,571084,90.35049134628181,0,368.902596625165,0,621620
G4804470,1900,Texas,1750,0,3301514,30514,604146,634660,5.202019979201462,0,21.239936268507968,257500,149980
G1800470,1900,Indiana,16388,0,7114685,162983,77192,240175,29.6229207869262,0,120.95089063805484,0,1214140
G5500870,1900,Wisconsin,46247,0,16711062,198670,120899,319569,52.29250021122199,0,213.51116993937254,0,722300
G5107100,1900,Virginia,46624,0,237147,675,74,749,316.6181575433912,0,1292.7573355276425,0,3920
G4900170,1900,Utah,3400,0,919604,13652,15148,28800,31.930694444444445,0,130.37356982879362,0,5400
