GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,STATEICP,COUNTYICP,ASW001,AUJ001,AUJ002,AUK001,AUK002,AUK003,ATB001,ATB002,ATB003,ATB004,ATB005,ATB006,ATB007,ATB008,ATB009,ATB010,ATB011,ATB012,ATB013,ATB014,ATB015,ATB016,ATB017,ATB018,ATB019,ATB020,ATB021,ATB022,ATB023,ATB024,ATB025,ATB026,ATB027,ATB028,ATB029,ATB030,ATB031
"G2800090","1890","Mississippi","280","Benton","0090","Benton","46","90",10585,67446,136459,932570,46520,324130,0,0,331880,10942,0,177,5527,1155,0,0,0,0,0,0,0,19610,0,0,965,0,0,0,982,0,23,2840,31,0,84,10113,23547
"G2800110","1890","Mississippi","280","Bolivar","0110","Bolivar","46","110",29980,161337,80591,6127770,227280,1012380,0,0,413949,2262,0,0,72902,21256,0,0,0,0,0,0,0,1080,0,0,2391,80,16,3950,64,0,42,467,10,0,47,6386,22295
"G2800130","1890","Mississippi","280","Calhoun","0130","Calhoun","46","130",14688,92440,201957,1450810,64460,463960,0,10,375389,29868,6,148,7420,973,0,0,0,0,0,2135,0,22865,0,0,1397,0,0,0,3894,0,3,6015,79,650,139,3846,36037
"G2800150","1890","Mississippi","280","Carroll","0150","Carroll","46","150",18773,119716,178045,1679230,89305,545800,0,0,558064,8005,0,0,21319,3812,0,0,0,0,0,13882,0,20211,0,0,395,0,0,0,41,0,0,1901,0,0,60,1950,41476
"G2800170","1890","Mississippi","280","Chickasaw","0170","Chickasaw","46","170",19891,110965,119501,1746350,89760,515330,0,15,541672,25831,0,372,9897,2115,0,0,0,0,0,616,0,29005,0,0,3796,0,0,0,60,0,6,1377,0,0,186,1245,32119
"G2800190","1890","Mississippi","280","Choctaw","0190","Choctaw","46","190",10847,59996,139531,949120,60560,349290,10,0,286319,37411,5,162,4964,1117,0,0,0,0,0,13527,0,23143,0,0,741,0,0,150,2510,0,11,2320,14,0,647,3081,29378
"G2800210","1890","Mississippi","280","Claiborne","0210","Claiborne","46","210",14516,74964,78940,1120750,44940,312620,0,0,207595,540,0,0,17347,7372,0,0,0,0,600,10052,0,3105,0,0,114,40,0,1200,0,0,0,357,0,0,14,2200,17925
"G2800230","1890","Mississippi","280","Clarke","0230","Clarke","46","230",15826,63486,129247,856170,56450,282760,0,0,246468,16630,0,0,9601,2016,0,0,0,0,800,49115,0,5872,0,0,369,0,60,3544,0,0,0,3085,6,0,2510,2032,62378
"G2800250","1890","Mississippi","280","Clay","0250","Clay","46","250",18607,104238,95362,2052060,85260,497020,50,0,423933,15248,30,0,11117,2339,0,0,0,0,150,2689,0,21018,0,0,2253,0,0,0,455,0,48,1354,0,0,1478,2458,29171
"G2800270","1890","Mississippi","280","Coahoma","0270","Coahoma","46","270",18342,95019,85168,4175442,128860,501210,0,0,401371,5042,0,0,42507,16600,0,0,0,0,0,0,0,50,0,0,1653,1,30,6010,160,0,16,202,0,0,10,6459,12031
"G2800290","1890","Mississippi","280","Copiah","0290","Copiah","46","290",30233,170954,219862,2630810,154360,741170,0,0,602437,33368,400,0,22585,7904,0,0,0,0,1800,89613,0,10330,0,0,1634,0,0,39579,490,0,340,3804,89,0,2388,3731,93427
"G2800310","1890","Mississippi","280","Covington","0310","Covington","46","310",8299,40249,151195,591090,32520,247580,0,0,213085,28795,14,0,6357,1335,0,0,0,0,0,38359,0,52,0,0,257,0,0,7280,120,0,10,2562,0,0,506,882,42416
"G2800330","1890","Mississippi","280","DeSoto","0330","De Soto","46","330",24183,150252,109750,3099680,126700,767910,0,0,446918,7763,175,1222,21774,7028,0,0,0,0,0,0,0,3838,0,0,2969,16,0,0,1066,0,20,6885,33,150,10,9378,18504
"G2800370","1890","Mississippi","280","Franklin","0370","Franklin","46","370",10424,55651,157370,807740,60650,327350,0,0,216459,8160,0,0,11050,1381,0,0,0,0,2100,29726,0,3879,0,0,347,0,0,12324,427,0,6,5345,7,0,958,4942,49412
"G2800410","1890","Mississippi","280","Greene","0410","Greene","46","410",3906,8910,112025,220260,8060,199740,0,0,60510,2005,0,0,115,5,0,0,0,0,0,8384,0,0,0,0,74,0,0,9851,34,0,0,1290,5,0,134,702,24017
"G2800430","1890","Mississippi","280","Grenada","0430","Grenada","46","430",14974,78077,123289,1335210,73900,375120,80,0,289349,2912,0,30,10449,2037,0,0,0,0,0,0,0,18473,0,0,776,0,0,0,0,0,116,4337,20,0,90,3224,31412
"G2800450","1890","Mississippi","280","Hancock","0450","Hancock","46","450",8318,2843,32975,79210,4490,29430,0,0,16833,2590,0,0,14,0,0,0,0,0,0,2085,0,0,0,0,90,0,0,9675,0,0,0,37,20,0,193,186,29902
"G2800470","1890","Mississippi","280","Harrison","0470","Harrison","46","470",12481,8784,102575,415040,19190,167860,0,0,42270,9592,0,0,55,6,0,0,0,0,16050,14430,0,0,0,0,531,0,0,125037,50,0,14,195,4,0,19,3171,43038
"G2800490","1890","Mississippi","280","Hinds","0490","Hinds","46","490",39279,238086,155207,3137600,150010,907130,0,0,767319,18461,2,50,37393,12202,0,0,0,0,2100,33851,0,25368,0,0,3033,0,0,1830,4000,0,9,3734,63,0,1138,7321,114143
"G2800510","1890","Mississippi","280","Holmes","0510","Holmes","46","510",30970,165754,183776,3920800,199840,714950,0,10,575086,8748,0,0,36146,9788,0,0,0,0,800,37291,0,18131,0,0,808,15,0,0,0,0,311,5629,82,0,376,5971,51575
"G2800550","1890","Mississippi","280","Issaquena","0550","Issaquena","46","550",12318,68837,38767,2077820,115640,334600,0,0,262152,720,0,0,38103,13907,0,0,0,0,0,0,0,500,0,0,749,0,0,0,0,0,0,315,0,0,0,2031,15929
"G2800570","1890","Mississippi","280","Itawamba","0570","Itawamba","46","570",11708,57503,164962,724900,41070,307470,20,0,280847,7445,130,1177,3610,451,0,0,0,0,0,1210,0,10001,0,0,67,0,0,0,1137,0,1,2855,0,0,3,676,25272
"G2800590","1890","Mississippi","280","Jackson","0590","Jackson","46","590",11251,10698,164987,489280,15830,192790,0,0,38752,811,3,40,0,0,0,0,0,0,0,12145,0,0,0,0,110,0,0,50949,100,0,20,373,160,0,0,5385,47130
"G2800610","1890","Mississippi","280","Jasper","0610","Jasper","46","610",14785,88238,195599,969980,46620,382080,0,0,310959,31297,37,0,11151,836,0,0,0,0,0,56787,0,7667,0,0,469,0,0,8658,0,0,192,3258,17,0,1721,2228,63392
"G2800630","1890","Mississippi","280","Jefferson","0630","Jefferson","46","630",18947,88545,116703,1652660,75140,540650,0,0,282017,3655,0,0,22739,5652,0,0,0,0,1600,18084,0,6518,0,0,435,0,3,3780,625,0,0,10258,164,0,141,9549,88072
"G2800670","1890","Mississippi","280","Jones","0670","Jones","46","670",8333,26718,160632,486110,41320,192700,0,0,116189,25163,0,0,3599,180,0,0,0,0,0,28061,0,1761,0,0,168,0,0,12150,378,0,7,3210,0,0,876,1039,52639
"G2800690","1890","Mississippi","280","Kemper","0690","Kemper","46","690",17961,110342,204170,1416510,62180,487360,100,0,394541,34991,185,500,14956,4192,0,0,0,0,1200,69291,0,15277,0,0,105,0,0,430,445,0,31,2336,2,0,868,2495,76413
"G2800710","1890","Mississippi","280","Lafayette","0710","Lafayette","46","710",20553,122144,209268,1864410,74350,507430,20,3,467611,18009,0,117,10920,2221,0,0,0,0,0,921,0,40697,0,0,1304,0,0,464,706,0,56,1494,0,0,65,6727,39319
"G2800750","1890","Mississippi","280","Lauderdale","0750","Lauderdale","46","750",29661,90356,142992,1694400,72050,422170,80,25,324807,33827,219,0,12845,3510,0,0,0,0,0,50873,0,14575,0,0,1582,0,0,6140,2169,0,127,6405,17,0,2169,9008,56982
"G2800770","1890","Mississippi","280","Lawrence","0770","Lawrence","46","770",12318,72849,203171,973250,52920,419240,0,0,340141,40345,0,0,11545,1731,0,0,0,0,0,73608,0,400,0,0,134,0,0,46226,390,0,44,4899,5,0,1521,1104,80136
"G2800790","1890","Mississippi","280","Leake","0790","Leake","46","790",14803,80228,182040,1026070,56810,366620,0,0,324670,34645,102,268,10267,513,0,0,0,0,960,66216,0,14803,0,0,357,0,0,3735,830,0,24,3644,22,0,870,4000,36269
"G2800810","1890","Mississippi","280","Lee","0810","Lee","46","810",20040,116456,120633,1626550,67280,504320,0,32,460973,18839,143,185,7082,1155,0,0,0,0,0,27,0,37975,0,0,2194,0,0,0,520,0,10,1763,15,0,17,4744,24286
"G2800830","1890","Mississippi","280","Leflore","0830","Leflore","46","830",16869,80182,78223,3276060,137520,488040,0,0,371528,1340,0,0,31619,4591,0,0,0,0,0,100,0,0,0,0,301,0,50,0,0,0,2,685,0,0,0,1425,6010
"G2800850","1890","Mississippi","280","Lincoln","0850","Lincoln","46","850",17912,76326,171657,1181910,72820,436110,0,0,358219,35756,42,0,11224,1403,0,0,0,0,600,56782,0,3941,0,0,590,0,0,36118,103,0,16,2784,15,0,1010,2016,60928
"G2800870","1890","Mississippi","280","Lowndes","0870","Lowndes","46","870",27047,169192,97162,2656840,74400,535320,0,0,586093,49698,211,280,16517,4077,0,0,0,0,300,3973,0,23125,0,0,1811,10,3,0,0,0,208,3058,12,0,216,844,42219
"G2800890","1890","Mississippi","280","Madison","0890","Madison","46","890",27321,201601,139600,3413240,125500,756580,0,0,579825,33434,10,75,24031,5407,0,0,0,0,300,27148,0,47292,0,0,3095,0,0,670,893,0,29,5439,104,0,1145,2999,92202
"G2800910","1890","Mississippi","280","Marion","0910","Marion","46","910",9532,32141,172258,637690,34855,319930,0,20,181085,11378,0,0,4850,242,0,0,0,0,10200,33170,0,65,0,0,48,0,0,47100,287,0,45,5693,50,0,1170,1142,48093
"G2800930","1890","Mississippi","280","Marshall","0930","Marshall","46","930",26043,202995,169500,2851010,113540,720630,75,0,640426,16165,173,30,19905,6449,0,0,0,0,0,0,0,42491,0,0,1249,85,0,0,2177,0,113,8155,80,12500,70,30833,66218
"G2800950","1890","Mississippi","280","Monroe","0950","Monroe","46","950",30730,207337,174856,3456780,229190,909340,0,0,798860,56469,23,1219,19333,3655,0,0,0,0,100,1224,0,78609,0,0,6388,55,50,0,11251,0,101,26791,146,70,4157,43503,118563
"G2800970","1890","Mississippi","280","Montgomery","0970","Montgomery","46","970",14459,87263,142442,1374780,71490,414340,0,0,387421,17783,0,46,8468,2520,0,0,0,0,0,11447,0,36905,0,0,878,0,0,0,475,0,1,7925,190,0,287,9033,49515
"G2800990","1890","Mississippi","280","Neshoba","0990","Neshoba","46","990",11146,60445,181448,873480,49470,340800,0,10,305696,29359,33,103,7757,968,0,0,0,0,0,56788,0,7003,0,0,346,4,1,1516,2062,0,6,3097,8,0,951,3120,50413
"G2801010","1890","Mississippi","280","Newton","1010","Newton","46","1010",16625,90868,206372,1427870,73330,507560,0,0,392619,47990,45,13,13097,654,0,0,0,0,2400,81048,0,5633,0,0,915,25,0,1900,1762,0,0,3338,0,0,1449,1715,55066
"G2801030","1890","Mississippi","280","Noxubee","1030","Noxubee","46","1030",27338,164985,117453,2096400,99500,703770,0,0,656085,32224,38,0,21992,3782,0,0,0,0,0,4692,0,27187,0,0,5557,360,0,0,600,0,9,1444,48,0,956,898,43221
"G2801050","1890","Mississippi","280","Oktibbeha","1050","Oktibbeha","46","1050",17694,99559,94070,1569025,66755,496445,200,0,382138,25528,250,357,8634,1077,0,0,0,0,0,20312,0,31583,0,0,2805,10,50,8400,30,0,15,549,8,0,550,2342,30934
"G2801070","1890","Mississippi","280","Panola","1070","Panola","46","1070",26977,203335,178287,3117630,148290,794780,0,58,688450,9284,10,751,25278,3420,0,0,0,0,0,334,0,25193,0,0,2349,100,0,0,2207,0,482,5781,18,0,140,4647,42614
"G2801090","1890","Mississippi","280","Pearl River","1090","Pearl River","46","1090",2957,5066,48227,140120,8260,105320,0,0,27316,3055,0,0,357,17,0,0,0,0,0,6684,0,120,0,0,25,0,0,11780,10,0,0,140,2,0,68,113,33815
"G2801110","1890","Mississippi","280","Perry","1110","Perry","46","1110",6494,17468,147186,468240,39050,212420,0,0,91742,22244,17,0,1007,100,0,0,0,0,17400,26731,0,359,0,0,243,0,0,42149,30,0,374,2353,23,15,263,145,40846
"G2801130","1890","Mississippi","280","Pike","1130","Pike","46","1130",21203,82555,228067,1356410,56110,475690,0,55,359428,47164,680,120,12928,3232,0,0,0,0,1550,85471,0,355,0,0,793,10,0,20222,180,0,15,6951,77,0,1312,5194,60294
"G2801150","1890","Mississippi","280","Pontotoc","1150","Pontotoc","46","1150",14940,77794,147184,1257120,60940,430080,0,0,376829,4039,0,205,5778,866,0,0,0,0,0,350,0,26055,0,0,601,0,0,0,1406,0,0,873,12,0,71,606,11112
"G2801170","1890","Mississippi","280","Prentiss","1170","Prentiss","46","1170",13679,69720,157190,1124020,51270,387630,0,0,372332,10828,9,559,4060,367,0,0,0,0,0,0,0,15961,0,0,1422,0,0,0,390,0,20,1686,0,0,177,4138,13525
"G2801190","1890","Mississippi","280","Quitman","1190","Quitman","46","1190",3286,15827,22271,494130,19020,112020,0,0,36145,230,0,0,4097,512,0,0,0,0,0,0,0,770,0,0,18,0,0,0,0,0,1,268,1,0,0,203,1730
"G2801210","1890","Mississippi","280","Rankin","1210","Rankin","46","1210",17922,113220,221777,1455710,93450,510960,75,15,355824,32659,0,0,13109,1310,0,0,0,0,400,63723,0,19935,0,0,3093,0,0,50926,357,0,0,2166,46,0,1398,6851,66435
"G2801230","1890","Mississippi","280","Scott","1230","Scott","46","1230",11740,55178,148796,716130,39440,294990,0,0,247767,29709,15,0,7317,914,0,0,0,0,200,57376,0,4333,0,0,166,0,0,6360,225,0,0,1325,34,0,367,665,38374
"G2801250","1890","Mississippi","280","Sharkey","1250","Sharkey","46","1250",8382,44994,141568,1668530,75700,196740,0,0,148009,720,0,0,17066,7253,0,0,0,0,0,311,0,0,0,0,434,0,0,1340,0,0,0,69,5,0,4,997,7577
"G2801270","1890","Mississippi","280","Simpson","1270","Simpson","46","1270",10138,59577,178890,748770,40700,299490,0,0,256186,35245,0,0,8408,420,0,0,0,0,0,39847,0,3404,0,0,3,0,0,54913,1570,0,2,3338,22,0,656,568,53447
"G2801290","1890","Mississippi","280","Smith","1290","Smith","46","1290",10635,56002,188788,676490,51840,333690,0,0,279899,32739,11,0,7601,570,0,0,0,0,0,36640,0,4508,0,0,11,0,0,13855,605,0,67,3580,1,500,195,631,46124
"G2801330","1890","Mississippi","280","Sunflower","1330","Sunflower","46","1330",9384,35587,46902,1455650,59840,306260,0,0,152387,240,0,0,14785,4763,0,0,0,0,0,484,0,562,0,0,54,0,0,0,70,0,1,44,0,0,62,744,9142
"G2801350","1890","Mississippi","280","Tallahatchie","1350","Tallahatchie","46","1350",14361,71119,117320,1953030,66950,403500,0,0,349395,6074,0,120,15189,1898,0,0,0,0,0,0,0,7390,0,0,380,0,0,0,1205,0,16,2828,6,800,223,5600,20129
"G2801370","1890","Mississippi","280","Tate","1370","Tate","46","1370",19253,146937,81782,1998300,96950,612350,0,0,457237,5587,0,590,15582,3873,0,0,0,0,0,0,0,11390,0,0,1484,0,0,0,25,0,10,4397,0,150,6,13362,35358
"G2801390","1890","Mississippi","280","Tippah","1390","Tippah","46","1390",12951,89044,167585,1123120,64060,388230,0,4,370254,28148,125,3808,4668,714,0,0,0,0,0,0,0,22168,0,0,864,0,0,575,3746,0,236,2104,70,116,157,9345,24978
"G2801410","1890","Mississippi","280","Tishomingo","1410","Tishomingo","46","1410",9302,39072,146249,507250,21700,187060,35,0,238523,8690,91,579,1755,268,0,0,0,0,0,0,0,16645,0,0,600,0,0,0,2953,0,1,914,38,2800,902,4979,18031
"G2801430","1890","Mississippi","280","Tunica","1430","Tunica","46","1430",12158,58796,61397,2318360,85750,449240,0,0,218586,1453,0,30,21367,8569,0,0,0,0,0,0,0,199,0,0,768,0,0,0,163,0,0,67,1,0,4,3346,6278
"G2801450","1890","Mississippi","280","Union","1450","Union","46","1450",15606,82003,137965,1365800,67130,457400,10,6,408033,13382,5,1050,5615,786,0,0,0,0,0,264,0,26278,0,0,382,0,0,0,1478,0,32,2775,631,715,133,8618,36529
"G2801490","1890","Mississippi","280","Warren","1490","Warren","46","1490",33164,86739,60444,1848710,63750,404340,0,0,217174,2810,0,0,32638,12239,0,0,0,0,900,1571,0,544,0,0,362,0,0,0,10,0,55,1429,7,0,92,8323,25718
"G2801510","1890","Mississippi","280","Washington","1510","Washington","46","1510",40414,199001,151781,9241440,364420,1182800,0,0,607877,1466,150,4,87022,30457,0,0,0,0,0,130,4,20,0,0,5211,0,8,0,0,0,23,6337,45,0,0,8504,39898
"G2801530","1890","Mississippi","280","Wayne","1530","Wayne","46","1530",9817,31476,111267,527050,26240,257300,0,0,169038,8936,8,0,3897,389,0,0,0,0,0,33621,0,1364,0,0,41,0,0,11390,756,0,310,2404,24,0,1017,1081,50789
"G2801550","1890","Mississippi","280","Webster","1550","Webster","46","1550",12060,65674,144478,887990,49890,354310,0,68,320905,22822,31,112,4591,52,0,0,0,0,0,1733,0,23939,0,0,1090,0,0,0,2143,0,11,1473,84,0,437,2196,27879
"G2801570","1890","Mississippi","280","Wilkinson","1570","Wilkinson","46","1570",17592,117019,154987,1907320,88540,573720,80,0,351973,6052,61,0,29876,9543,0,0,0,0,4050,17010,0,4017,0,0,921,3,0,9880,225,0,57,11822,36,0,436,9265,94123
"G2801590","1890","Mississippi","280","Winston","1590","Winston","46","1590",12089,63582,175471,750090,33730,341460,5,0,284684,43466,15,203,7181,702,0,0,0,0,0,11791,0,14958,0,0,76,100,0,0,70,0,5,302,1,0,50,1471,26103
"G2801610","1890","Mississippi","280","Yalobusha","1610","Yalobusha","46","1610",16629,94801,153916,1515850,75160,419120,0,0,338711,10645,0,40,11057,1990,0,0,0,0,0,3240,0,10388,0,0,504,12,0,0,265,0,51,2714,82,25,34,3450,26463
"G2801630","1890","Mississippi","280","Yazoo","1630","Yazoo","46","1630",36394,211424,255106,4744050,229280,1007320,35,9,771286,2334,0,0,48771,11575,0,0,0,0,300,17882,0,21102,0,0,1865,0,0,0,0,0,180,5901,2,0,173,13481,116074
"G2900010","1890","Missouri","290","Adair","0010","Adair","34","10",17417,206723,92447,4819601,200690,1365513,360,710,1359949,463126,6849,53267,0,0,0,0,0,0,0,0,0,19589,495,223,54945,431,4080,0,15523,0,0,0,178,430,7,57867,675
"G2900030","1890","Missouri","290","Andrew","0030","Andrew","34","30",16000,210161,48923,8667438,248005,1921995,200,95,2975362,378709,19144,237029,0,0,0,0,0,0,0,0,0,16211,200,354,49206,3993,2945,0,3855,0,3,19,137,75,0,138501,4335
"G2900050","1890","Missouri","290","Atchison","0050","Atchison","34","50",15533,299648,24105,10348580,305720,2927770,3480,190,6929535,544219,14425,133531,0,0,0,0,0,0,0,0,0,14290,0,0,37036,951,973,0,1410,0,0,0,73,2100,0,110958,2168
"G2900070","1890","Missouri","290","Audrain","0070","Audrain","34","70",22074,363622,25898,9338600,291650,2418700,942,122,2767545,1253246,2979,132800,0,0,5629,136,0,0,0,0,0,9333,0,8,40555,103,5383,0,5975,0,0,0,76,41800,0,62367,1619
"G2900090","1890","Missouri","290","Barry","0090","Barry","34","90",22943,151277,134432,4028837,147620,930760,410,341,1249064,347731,1543,344809,32,5,,,,0,0,0,0,71475,0,0,16331,1162,207,0,101094,0,35,4,479,4114,69,155637,9345
"G2900110","1890","Missouri","290","Barton","0110","Barton","34","110",18504,217770,87522,6371950,225440,2320850,30,107,2920910,236075,0,2406,0,0,19114,787,0,0,0,0,0,24230,0,0,72219,199,6224,0,11300,0,0,0,81,35300,14,85179,1760
"G2900130","1890","Missouri","290","Bates","0130","Bates","34","130",32223,376783,107576,11441630,364890,2689825,0,739,5153101,842773,338,34984,0,0,72890,2420,30,0,0,0,0,44879,0,0,85335,1398,9154,0,25089,0,11,2,344,17500,457,107225,3326
"G2900150","1890","Missouri","290","Benton","0150","Benton","34","150",14973,172451,138331,3671075,169730,1184905,57,198,1672839,342756,218,80130,0,0,21092,1437,1,0,0,0,0,37690,80,0,34131,99,1085,0,17998,0,4,0,145,43175,10,55937,1972
"G2900170","1890","Missouri","290","Bollinger","0170","Bollinger","34","170",13121,104594,160355,1713009,103080,538123,332,134,774992,252997,479,107168,14,0,0,0,0,0,0,0,0,39696,1951,402,7884,328,217,0,11041,0,5,120,2050,1600,38,41991,12739
"G2900190","1890","Missouri","290","Boone","0190","Boone","34","190",26043,273336,116948,7212630,216110,1920315,0,0,2180653,490378,1440,371587,0,0,0,0,0,0,0,0,0,20966,1225,227,32477,2664,142,0,19695,0,30,21,99,3915,30,47870,1787
"G2900210","1890","Missouri","290","Buchanan","0210","Buchanan","34","210",70100,190150,34226,11931100,278810,1464570,0,34,2357775,239430,2035,564159,0,0,0,0,0,14,0,0,0,20554,0,159,33407,414,75,0,6180,0,53,10,87,2100,0,209255,13662
"G2900230","1890","Missouri","290","Butler","0230","Butler","34","230",10164,37405,65295,872000,42990,276730,0,4,449258,34458,919,2532,203,52,0,0,0,0,0,0,4,10395,50,91,4161,1,25,0,10160,0,1,594,455,510,28,35499,6292
"G2900250","1890","Missouri","290","Caldwell","0250","Caldwell","34","250",15152,188736,67591,6865050,211000,1703670,70,863,2384314,344132,3582,39314,0,0,0,0,0,0,0,0,0,21770,0,0,57539,1545,2358,0,8549,0,1,0,70,100,1,54164,1241
"G2900270","1890","Missouri","290","Callaway","0270","Callaway","34","270",25131,297914,155533,7925970,230650,2178660,38,20,1988163,618015,1206,315350,0,0,0,0,0,0,0,0,0,21561,3243,515,34406,962,193,0,398946,0,0,85,245,2966,0,65739,3548
"G2900290","1890","Missouri","290","Camden","0290","Camden","34","290",10040,56552,146095,1303910,65840,495135,0,116,642710,95709,58,40270,1,0,0,0,0,0,0,0,0,29590,25,0,9453,151,142,0,18368,0,0,0,371,6972,3,22979,1854
"G2900310","1890","Missouri","290","Cape Girardeau","0310","Cape Girardeau","34","310",22060,170834,127066,4937150,268090,843620,1049,22,1147696,265230,555,815109,0,0,0,0,0,0,0,0,0,25641,464,290,16895,2277,154,0,13066,0,1,223,1566,982,30,56048,7619
"G2900330","1890","Missouri","290","Carroll","0330","Carroll","34","330",25742,332283,64959,10856600,353820,2300941,98,292,3676853,500235,5160,726732,0,0,515,28,0,0,0,0,0,29804,0,0,53444,1815,5264,0,602763,0,4,1,139,0,14,138434,3276
"G2900350","1890","Missouri","290","Carter","0350","Carter","34","350",4659,12457,28692,253800,13810,88000,0,0,158979,25770,0,602,1,0,75,0,0,0,0,0,0,7262,0,0,984,0,6,0,3345,0,0,0,6,0,10,10125,1506
"G2900370","1890","Missouri","290","Cass","0370","Cass","34","370",23301,331043,54099,10192802,333470,2240605,0,517,5209403,779434,994,209155,12,0,79799,2696,417,0,0,0,0,17641,0,0,76292,2092,7856,0,10200,0,0,0,73,7500,1,81243,1167
"G2900390","1890","Missouri","290","Cedar","0390","Cedar","34","390",15620,140109,110731,3476240,144840,912200,288,74,1355917,269582,485,78774,5,0,3282,147,0,0,0,0,0,50604,0,100,27753,8,509,0,47262,0,6,7,511,0,39,65142,5962
"G2900410","1890","Missouri","290","Chariton","0410","Chariton","34","410",26254,287450,103641,9285330,359210,2072262,0,66,2915168,434275,2816,556513,0,0,12,0,0,0,0,0,0,29446,0,0,58200,1104,8424,0,3569857,0,5,2,64,0,0,126672,2682
"G2900430","1890","Missouri","290","Christian","0430","Christian","34","430",14017,99422,111852,2789475,111870,565330,0,24,945698,206922,172,226331,0,0,0,0,0,0,0,0,0,36426,0,0,8933,293,43,0,25377,0,100,0,38,6260,8,68391,7327
"G2900450","1890","Missouri","290","Clark","0450","Clark","34","450",15126,209319,72745,6190600,291130,1425310,75,580,1981208,923714,5802,107073,0,0,0,0,0,0,0,0,0,26907,42,41,37836,570,3638,0,3127,0,179,0,298,215,0,95965,1628
