GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,STATEICP,COUNTYICP,AOT001,APP001,APP002,APP003,APP004
"G0951135","1880","Dakota Territory","095","Mercer","1135","Mercer","36","570",0,0,0,0,0
"G0951155","1880","Dakota Territory","095","Meyer","1155","Meyer","37","955",115,112,3,0,0
"G0951175","1880","Dakota Territory","095","Miner","1175","Miner","37","970",363,363,0,0,0
"G0951195","1880","Dakota Territory","095","Minnehaha","1195","Minnehaha","37","990",8251,8203,25,0,23
"G0951215","1880","Dakota Territory","095","Moody","1215","Moody","37","1010",3915,3689,5,0,221
"G0951235","1880","Dakota Territory","095","Morton","1235","Morton","36","590",200,200,0,0,0
"G0951255","1880","Dakota Territory","095","Mountraille","1255","Mountraille","36","610",13,13,0,0,0
"G0951275","1880","Dakota Territory","095","Pembina","1275","Pembina","36","670",4862,4399,1,0,462
"G0951295","1880","Dakota Territory","095","Pennington","1295","Pennington","37","1030",2244,2226,8,10,0
"G0951315","1880","Dakota Territory","095","Potter","1315","Potter","37","1070",0,0,0,0,0
"G0951335","1880","Dakota Territory","095","Pratt","1335","Pratt","37","1075",0,0,0,0,0
"G0951355","1880","Dakota Territory","095","Presho","1355","Presho","37","1078",0,0,0,0,0
"G0951375","1880","Dakota Territory","095","Ramsey","1375","Ramsey","36","710",281,278,2,0,1
"G0951395","1880","Dakota Territory","095","Ransom","1395","Ransom","36","730",537,537,0,0,0
"G0951415","1880","Dakota Territory","095","Renville","1415","Renville","36","750",0,0,0,0,0
"G0951435","1880","Dakota Territory","095","Richland","1435","Richland","36","770",3597,3587,0,0,10
"G0951455","1880","Dakota Territory","095","Rolette","1455","Rolette","36","790",0,0,0,0,0
"G0951475","1880","Dakota Territory","095","Rusk","1475","Rusk","37","410",46,26,0,0,20
"G0951495","1880","Dakota Territory","095","Shannon","1495","Shannon","37","1130",113,106,7,0,0
"G0951515","1880","Dakota Territory","095","Sheridan","1515","Sheridan","36","830",0,0,0,0,0
"G0951527","1880","Dakota Territory","095","Sisseton and Wahpeton Indian Reservations","1527","Sisseton and Wahpeton Indian Reservations","37","8010",73,54,0,0,19
"G0951535","1880","Dakota Territory","095","Spink","1535","Spink","37","1150",477,473,0,0,4
"G0951555","1880","Dakota Territory","095","Stanley","1555","Stanley","37","1170",793,684,7,0,102
"G0951575","1880","Dakota Territory","095","Stark","1575","Stark","36","890",0,0,0,0,0
"G0951595","1880","Dakota Territory","095","Stevens","1595","Stevens","36","915",247,243,1,0,3
"G0951615","1880","Dakota Territory","095","Stutsman","1615","Stutsman","36","930",1007,1004,3,0,0
"G0951635","1880","Dakota Territory","095","Sully","1635","Sully","37","1190",296,281,5,0,10
"G0951655","1880","Dakota Territory","095","Todd","1655","Todd","37","1195",203,194,1,0,8
"G0951675","1880","Dakota Territory","095","Traill","1675","Traill","36","970",4123,4122,1,0,0
"G0951695","1880","Dakota Territory","095","Tripp","1695","Tripp","37","1230",0,0,0,0,0
"G0951715","1880","Dakota Territory","095","Turner","1715","Turner","37","1250",5320,5320,0,0,0
"G0951735","1880","Dakota Territory","095","Union","1735","Union","37","1270",6813,6802,0,0,11
"G0951755","1880","Dakota Territory","095","Unorganized Territory","1755","Unorganized Territory","37","9995",0,0,0,0,0
"G0951775","1880","Dakota Territory","095","Wallette","1775","Wallette","36","987",432,409,7,0,16
"G0951795","1880","Dakota Territory","095","Walworth","1795","Walworth","37","1290",46,18,0,0,28
"G0951815","1880","Dakota Territory","095","White River","1815","White River","37","710",0,0,0,0,0
"G0951835","1880","Dakota Territory","095","Williams","1835","Williams","36","1035",14,14,0,0,0
"G0951855","1880","Dakota Territory","095","Yankton","1855","Yankton","37","1350",8390,8333,55,0,2
"G0951875","1880","Dakota Territory","095","Ziebach","1875","Ziebach","37","1355",0,0,0,0,0
"G1000010","1880","Delaware","100","Kent","0010","Kent","11","10",32874,24760,8114,0,0
"G1000030","1880","Delaware","100","New Castle","0030","New Castle","11","30",77716,65074,12636,1,5
"G1000050","1880","Delaware","100","Sussex","0050","Sussex","11","50",36018,30326,5692,0,0
"G1200010","1880","Florida","120","Alachua","0010","Alachua","43","10",16462,6446,10016,0,0
"G1200030","1880","Florida","120","Baker","0030","Baker","43","30",2303,1660,643,0,0
"G1200070","1880","Florida","120","Bradford","0070","Bradford","43","70",6112,4822,1290,0,0
"G1200090","1880","Florida","120","Brevard","0090","Brevard","43","90",1478,1379,84,0,15
"G1200130","1880","Florida","120","Calhoun","0130","Calhoun","43","130",1580,1184,396,0,0
"G1200190","1880","Florida","120","Clay","0190","Clay","43","190",2838,2265,573,0,0
"G1200230","1880","Florida","120","Columbia","0230","Columbia","43","230",9589,4820,4769,0,0
"G1200250","1880","Florida","120","Dade","0250","Dade","43","250",257,190,67,0,0
"G1200310","1880","Florida","120","Duval","0310","Duval","43","310",19431,8580,10850,1,0
"G1200330","1880","Florida","120","Escambia","0330","Escambia","43","330",12156,6854,5302,0,0
"G1200370","1880","Florida","120","Franklin","0370","Franklin","43","370",1791,1199,592,0,0
"G1200390","1880","Florida","120","Gadsden","0390","Gadsden","43","390",12169,4114,8055,0,0
"G1200470","1880","Florida","120","Hamilton","0470","Hamilton","43","470",6790,4472,2318,0,0
"G1200530","1880","Florida","120","Hernando","0530","Hernando","43","530",4248,3319,929,0,0
"G1200570","1880","Florida","120","Hillsborough","0570","Hillsborough","43","570",5814,4899,915,0,0
"G1200590","1880","Florida","120","Holmes","0590","Holmes","43","590",2170,2043,106,0,21
"G1200630","1880","Florida","120","Jackson","0630","Jackson","43","630",14372,5637,8735,0,0
"G1200650","1880","Florida","120","Jefferson","0650","Jefferson","43","650",16065,3397,12668,0,0
"G1200670","1880","Florida","120","Lafayette","0670","Lafayette","43","670",2441,2268,173,0,0
"G1200730","1880","Florida","120","Leon","0730","Leon","43","730",19662,2822,16840,0,0
"G1200750","1880","Florida","120","Levy","0750","Levy","43","750",5767,3732,2035,0,0
"G1200770","1880","Florida","120","Liberty","0770","Liberty","43","770",1362,814,548,0,0
"G1200790","1880","Florida","120","Madison","0790","Madison","43","790",14798,5609,9184,0,5
"G1200810","1880","Florida","120","Manatee","0810","Manatee","43","810",3544,3378,135,0,31
"G1200830","1880","Florida","120","Marion","0830","Marion","43","830",13046,4741,8305,0,0
"G1200870","1880","Florida","120","Monroe","0870","Monroe","43","870",10940,7659,3197,12,72
"G1200890","1880","Florida","120","Nassau","0890","Nassau","43","890",6635,3075,3547,3,10
"G1200950","1880","Florida","120","Orange","0950","Orange","43","950",6618,5595,1023,0,0
"G1201050","1880","Florida","120","Polk","1050","Polk","43","1050",3181,3033,122,0,26
"G1201070","1880","Florida","120","Putnam","1070","Putnam","43","1070",6261,3845,2416,0,0
"G1201090","1880","Florida","120","St Johns","1090","St Johns","43","1090",4535,3170,1363,2,0
"G1201130","1880","Florida","120","Santa Rosa","1130","Santa Rosa","43","1130",6645,4773,1872,0,0
"G1201190","1880","Florida","120","Sumter","1190","Sumter","43","1190",4686,3501,1185,0,0
"G1201210","1880","Florida","120","Suwannee","1210","Suwannee","43","1210",7161,4021,3140,0,0
"G1201230","1880","Florida","120","Taylor","1230","Taylor","43","1230",2279,2114,165,0,0
"G1201270","1880","Florida","120","Volusia","1270","Volusia","43","1270",3294,2756,538,0,0
"G1201290","1880","Florida","120","Wakulla","1290","Wakulla","43","1290",2723,1563,1160,0,0
"G1201310","1880","Florida","120","Walton","1310","Walton","43","1310",4201,3685,516,0,0
"G1201330","1880","Florida","120","Washington","1330","Washington","43","1330",4089,3171,918,0,0
"G1300010","1880","Georgia","130","Appling","0010","Appling","44","10",5276,4084,1192,0,0
"G1300070","1880","Georgia","130","Baker","0070","Baker","44","70",7307,1742,5565,0,0
"G1300090","1880","Georgia","130","Baldwin","0090","Baldwin","44","90",13806,4512,9294,0,0
"G1300110","1880","Georgia","130","Banks","0110","Banks","44","110",7337,5830,1507,0,0
"G1300150","1880","Georgia","130","Bartow","0150","Bartow","44","150",18690,12419,6271,0,0
"G1300190","1880","Georgia","130","Berrien","0190","Berrien","44","190",6619,5783,836,0,0
"G1300210","1880","Georgia","130","Bibb","0210","Bibb","44","210",27147,11429,15700,0,18
"G1300270","1880","Georgia","130","Brooks","0270","Brooks","44","270",11727,5670,6057,0,0
"G1300290","1880","Georgia","130","Bryan","0290","Bryan","44","290",4929,2368,2561,0,0
"G1300310","1880","Georgia","130","Bulloch","0310","Bulloch","44","310",8053,5797,2256,0,0
"G1300330","1880","Georgia","130","Burke","0330","Burke","44","330",27128,6089,21031,0,8
"G1300350","1880","Georgia","130","Butts","0350","Butts","44","350",8311,4277,4034,0,0
"G1300370","1880","Georgia","130","Calhoun","0370","Calhoun","44","370",7024,2354,4670,0,0
"G1300390","1880","Georgia","130","Camden","0390","Camden","44","390",6183,2091,4092,0,0
"G1300395","1880","Georgia","130","Campbell","0395","Campbell","44","410",9970,6085,3885,0,0
"G1300450","1880","Georgia","130","Carroll","0450","Carroll","44","450",16901,14591,2310,0,0
"G1300470","1880","Georgia","130","Catoosa","0470","Catoosa","44","470",4739,4127,612,0,0
"G1300490","1880","Georgia","130","Charlton","0490","Charlton","44","490",2154,1794,360,0,0
"G1300510","1880","Georgia","130","Chatham","0510","Chatham","44","510",45023,17494,27515,2,12
"G1300530","1880","Georgia","130","Chattahoochee","0530","Chattahoochee","44","530",5670,2130,3540,0,0
"G1300550","1880","Georgia","130","Chattooga","0550","Chattooga","44","550",10021,7981,2040,0,0
"G1300570","1880","Georgia","130","Cherokee","0570","Cherokee","44","570",14325,12699,1626,0,0
"G1300590","1880","Georgia","130","Clarke","0590","Clarke","44","590",11702,5313,6388,0,1
"G1300610","1880","Georgia","130","Clay","0610","Clay","44","610",6650,2798,3852,0,0
"G1300630","1880","Georgia","130","Clayton","0630","Clayton","44","630",8027,4938,3089,0,0
"G1300650","1880","Georgia","130","Clinch","0650","Clinch","44","650",4138,3300,838,0,0
"G1300670","1880","Georgia","130","Cobb","0670","Cobb","44","670",20748,14734,6012,0,2
"G1300690","1880","Georgia","130","Coffee","0690","Coffee","44","690",5070,4028,1042,0,0
"G1300710","1880","Georgia","130","Colquitt","0710","Colquitt","44","710",2527,2422,105,0,0
"G1300730","1880","Georgia","130","Columbia","0730","Columbia","44","730",10465,3030,7435,0,0
"G1300770","1880","Georgia","130","Coweta","0770","Coweta","44","770",21109,9305,11797,0,7
"G1300790","1880","Georgia","130","Crawford","0790","Crawford","44","790",8656,3940,4716,0,0
"G1300830","1880","Georgia","130","Dade","0830","Dade","44","830",4702,3618,1084,0,0
"G1300850","1880","Georgia","130","Dawson","0850","Dawson","44","850",5837,5479,356,0,2
"G1300870","1880","Georgia","130","Decatur","0870","Decatur","44","870",19072,8889,10183,0,0
"G1300890","1880","Georgia","130","DeKalb","0890","De Kalb","44","890",14497,9954,4543,0,0
"G1300910","1880","Georgia","130","Dodge","0910","Dodge","44","910",5358,3506,1852,0,0
"G1300930","1880","Georgia","130","Dooly","0930","Dooly","44","930",12420,6592,5828,0,0
"G1300950","1880","Georgia","130","Dougherty","0950","Dougherty","44","950",12622,1952,10670,0,0
"G1300970","1880","Georgia","130","Douglas","0970","Douglas","44","970",6934,5463,1471,0,0
"G1300990","1880","Georgia","130","Early","0990","Early","44","990",7611,3015,4596,0,0
"G1301010","1880","Georgia","130","Echols","1010","Echols","44","1010",2553,2053,500,0,0
"G1301030","1880","Georgia","130","Effingham","1030","Effingham","44","1030",5979,3228,2751,0,0
"G1301050","1880","Georgia","130","Elbert","1050","Elbert","44","1050",12957,6085,6872,0,0
"G1301070","1880","Georgia","130","Emanuel","1070","Emanuel","44","1070",9759,6660,3085,0,14
"G1301110","1880","Georgia","130","Fannin","1110","Fannin","44","1110",7245,7112,133,0,0
"G1301130","1880","Georgia","130","Fayette","1130","Fayette","44","1130",8605,5742,2863,0,0
"G1301150","1880","Georgia","130","Floyd","1150","Floyd","44","1150",24418,14958,9460,0,0
"G1301170","1880","Georgia","130","Forsyth","1170","Forsyth","44","1170",10559,9072,1487,0,0
"G1301190","1880","Georgia","130","Franklin","1190","Franklin","44","1190",11453,8906,2547,0,0
"G1301210","1880","Georgia","130","Fulton","1210","Fulton","44","1210",49137,28295,20842,0,0
"G1301230","1880","Georgia","130","Gilmer","1230","Gilmer","44","1230",8386,8258,126,0,2
"G1301250","1880","Georgia","130","Glascock","1250","Glascock","44","1250",3577,2506,1071,0,0
"G1301270","1880","Georgia","130","Glynn","1270","Glynn","44","1270",6497,2195,4300,2,0
"G1301290","1880","Georgia","130","Gordon","1290","Gordon","44","1290",11171,9347,1820,0,4
"G1301330","1880","Georgia","130","Greene","1330","Greene","44","1330",17547,5573,11974,0,0
"G1301350","1880","Georgia","130","Gwinnett","1350","Gwinnett","44","1350",19531,16016,3515,0,0
"G1301370","1880","Georgia","130","Habersham","1370","Habersham","44","1370",8718,7357,1361,0,0
"G1301390","1880","Georgia","130","Hall","1390","Hall","44","1390",15298,13040,2258,0,0
"G1301410","1880","Georgia","130","Hancock","1410","Hancock","44","1410",16989,5044,11943,0,2
"G1301430","1880","Georgia","130","Haralson","1430","Haralson","44","1430",5974,5821,153,0,0
"G1301450","1880","Georgia","130","Harris","1450","Harris","44","1450",15758,6450,9286,0,22
"G1301470","1880","Georgia","130","Hart","1470","Hart","44","1470",9094,6212,2882,0,0
"G1301490","1880","Georgia","130","Heard","1490","Heard","44","1490",8769,5674,3095,0,0
"G1301510","1880","Georgia","130","Henry","1510","Henry","44","1510",14193,7961,6229,0,3
"G1301530","1880","Georgia","130","Houston","1530","Houston","44","1530",22414,6024,16390,0,0
"G1301550","1880","Georgia","130","Irwin","1550","Irwin","44","1550",2696,2161,535,0,0
"G1301570","1880","Georgia","130","Jackson","1570","Jackson","44","1570",16297,11139,5157,0,1
"G1301590","1880","Georgia","130","Jasper","1590","Jasper","44","1590",11851,4258,7593,0,0
"G1301630","1880","Georgia","130","Jefferson","1630","Jefferson","44","1630",15671,5581,10090,0,0
"G1301670","1880","Georgia","130","Johnson","1670","Johnson","44","1670",4800,3455,1345,0,0
"G1301690","1880","Georgia","130","Jones","1690","Jones","44","1690",11613,3753,7860,0,0
"G1301750","1880","Georgia","130","Laurens","1750","Laurens","44","1750",10053,5702,4351,0,0
"G1301770","1880","Georgia","130","Lee","1770","Lee","44","1770",10577,1739,8837,0,1
"G1301790","1880","Georgia","130","Liberty","1790","Liberty","44","1790",10649,3581,7061,0,7
"G1301810","1880","Georgia","130","Lincoln","1810","Lincoln","44","1810",6412,2254,4158,0,0
"G1301850","1880","Georgia","130","Lowndes","1850","Lowndes","44","1850",11049,5412,5637,0,0
"G1301870","1880","Georgia","130","Lumpkin","1870","Lumpkin","44","1870",6526,6075,451,0,0
"G1301890","1880","Georgia","130","McDuffie","1890","Mcduffie","44","1890",9449,3430,6019,0,0
"G1301910","1880","Georgia","130","McIntosh","1910","Mcintosh","44","1910",6241,1546,4695,0,0
"G1301930","1880","Georgia","130","Macon","1930","Macon","44","1930",11675,4288,7387,0,0
"G1301950","1880","Georgia","130","Madison","1950","Madison","44","1950",7978,5392,2586,0,0
"G1301970","1880","Georgia","130","Marion","1970","Marion","44","1970",8598,4294,4304,0,0
"G1301990","1880","Georgia","130","Meriwether","1990","Meriwether","44","1990",17651,7797,9854,0,0
"G1302010","1880","Georgia","130","Miller","2010","Miller","44","2010",3720,2327,1393,0,0
"G1302015","1880","Georgia","130","Milton","2015","Milton","44","2030",6261,5484,777,0,0
"G1302050","1880","Georgia","130","Mitchell","2050","Mitchell","44","2050",9392,4189,5203,0,0
"G1302070","1880","Georgia","130","Monroe","2070","Monroe","44","2070",18808,6693,12115,0,0
"G1302090","1880","Georgia","130","Montgomery","2090","Montgomery","44","2090",5381,3510,1871,0,0
"G1302110","1880","Georgia","130","Morgan","2110","Morgan","44","2110",14032,4249,9782,0,1
"G1302130","1880","Georgia","130","Murray","2130","Murray","44","2130",8269,7362,906,0,1
"G1302150","1880","Georgia","130","Muscogee","2150","Muscogee","44","2150",19322,8995,10327,0,0
"G1302170","1880","Georgia","130","Newton","2170","Newton","44","2170",13623,6740,6883,0,0
"G1302190","1880","Georgia","130","Oconee","2190","Oconee","44","2190",6351,3327,3024,0,0
"G1302210","1880","Georgia","130","Oglethorpe","2210","Oglethorpe","44","2210",15400,5469,9931,0,0
"G1302230","1880","Georgia","130","Paulding","2230","Paulding","44","2230",10887,9903,984,0,0
"G1302270","1880","Georgia","130","Pickens","2270","Pickens","44","2270",6790,6645,145,0,0
"G1302290","1880","Georgia","130","Pierce","2290","Pierce","44","2290",4538,3065,1472,1,0
"G1302310","1880","Georgia","130","Pike","2310","Pike","44","2310",15849,7780,8069,0,0
"G1302330","1880","Georgia","130","Polk","2330","Polk","44","2330",11952,7805,4147,0,0
"G1302350","1880","Georgia","130","Pulaski","2350","Pulaski","44","2350",14058,5824,8225,0,9
"G1302370","1880","Georgia","130","Putnam","2370","Putnam","44","2370",14539,3518,11021,0,0
"G1302390","1880","Georgia","130","Quitman","2390","Quitman","44","2390",4392,1773,2619,0,0
