year,state,slavery_legal,GISJOIN,farmv,border_county
1850,California,0,G0600750,NA,0
1850,Indiana,0,G1801230,6.852832102443817,1
1850,Indiana,0,G1801670,11.279939122990584,0
1850,Virginia,1,G5101355,33.1636223738793,1
1850,Georgia,1,G1300350,5.895489751830971,0
1850,Iowa,0,G1901810,3.429883695088525,0
1850,Louisiana,1,G2200910,1.7971898772461585,0
1850,Texas,1,G4802390,1.305609795134443,0
1850,Indiana,0,G1800890,6.753030226403007,0
1850,North Carolina,1,G3700590,3.7628877500518865,0
1850,North Carolina,1,G3700150,4.080400806739921,0
1850,Tennessee,1,G4700050,1.4608060541313572,0
1850,South Carolina,1,G4500770,2.8405949693817543,0
1850,California,0,G0601090,NA,0
1850,Ohio,0,G3901390,22.34185502949136,0
1850,Kentucky,1,G2100370,25.988755821689953,1
1850,Tennessee,1,G4700390,2.2652961963749667,0
1850,Rhode Island,0,G4400010,56.79304294759326,0
1850,Kentucky,1,G2102310,3.349473368941247,0
1850,Iowa,0,G1901270,4.623480581085087,0
1850,Ohio,0,G3900630,12.496991823931712,0
1850,Arkansas,1,G0501290,9.208927799394726,0
1850,Maine,0,G2300110,15.795365079929267,0
1850,New York,0,G3600090,13.264078564738462,0
1850,Louisiana,1,G2201010,19.813564249324457,0
1850,New York,0,G3600770,22.913193544973932,0
1850,Virginia,1,G5100650,9.730320009609473,0
1850,Tennessee,1,G4701110,2.954360888888889,0
1850,Kentucky,1,G2100270,3.5158895206497656,1
1850,Kentucky,1,G2100070,3.3969150773527357,1
1850,Pennsylvania,0,G4201030,14.406295995914812,0
1850,Iowa,0,G1900050,7.142857142857143,0
1850,Kentucky,1,G2102350,2.001303987039159,0
1850,Texas,1,G4803650,1.7270163855504548,0
1850,Missouri,1,G2902050,5.075404952522808,0
1850,Louisiana,1,G2200310,4.763448266547817,0
1850,Virginia,1,G5100070,7.311539119215284,0
1850,Ohio,0,G3900830,18.814596997399985,0
1850,Texas,1,G4801130,1.5476206573495466,0
1850,Illinois,0,G1701130,8.562571227003852,0
1850,Tennessee,1,G4700750,5.822180538790739,0
1850,Tennessee,1,G4700090,1.3183754645140031,0
1850,Florida,1,G1200310,3.4501424834158647,0
1850,Texas,1,G4801810,1.48056456445032,0
1850,Illinois,0,G1701830,14.17093674939952,0
1850,Tennessee,1,G4700590,5.134357968521407,0
1850,Pennsylvania,0,G4200410,36.60291797942268,0
1850,Texas,1,G4802250,1.7872422241510015,0
1850,Oregon Territory,0,G4130015,13.337806405439256,0
1850,Maryland,1,G2400030,19.25458570434414,0
1850,Indiana,0,G1800910,13.092176601496572,0
1850,Mississippi,1,G2801490,9.21349104769406,0
1850,North Carolina,1,G3701530,2.2092231529739697,0
1850,Mississippi,1,G2800470,10.42172785587553,0
1850,Ohio,0,G3900230,26.870870857389132,0
1850,Illinois,0,G1700110,9.28349720384517,0
1850,North Carolina,1,G3701550,2.049032501834722,0
1850,Georgia,1,G1301770,6.237131348178426,0
1850,Texas,1,G4804390,3.8334089877439856,0
1850,Illinois,0,G1700310,9.749880651981178,0
1850,Michigan,0,G2600630,NA,0
1850,Indiana,0,G1800170,10.758546657825107,0
1850,Indiana,0,G1800550,5.513572285143238,0
1850,Illinois,0,G1700070,8.312126394401997,0
1850,Mississippi,1,G2801050,4.687559948571779,0
1850,Kentucky,1,G2102190,7.448146447714024,0
1850,Virginia,1,G5100690,15.838484621469258,0
1850,New Jersey,0,G3400230,42.475260054162135,0
1850,Louisiana,1,G2200470,34.10152517105615,0
1850,Georgia,1,G1300830,4.911719843707558,0
1850,Michigan,0,G2601250,14.612234331192909,0
1850,Tennessee,1,G4700650,5.036509280941546,0
1850,Alabama,1,G0101250,3.204281783418474,0
1850,New York,0,G3600910,31.96395061369673,0
1850,Virginia,1,G5100610,15.830875516221063,0
1850,North Carolina,1,G3700230,4.110606391497416,0
1850,Kentucky,1,G2101450,4.927969336471786,1
1850,Louisiana,1,G2201090,16.70337276095588,0
1850,Mississippi,1,G2800590,3.5890674451598823,0
1850,Missouri,1,G2900150,3.3443325244363704,0
1850,Alabama,1,G0101290,3.0908406436588396,0
1850,Louisiana,1,G2200710,54.740910738011834,0
1850,Pennsylvania,0,G4200570,10.062873199859501,1
1850,Mississippi,1,G2801410,2.6040362662832637,0
1850,Ohio,0,G3900710,18.66804773007459,0
1850,Iowa,0,G1900490,NA,0
1850,Texas,1,G4802090,2.9545080392910057,0
1850,Illinois,0,G1700050,4.204424699066431,0
1850,Alabama,1,G0100770,6.81768422629949,0
1850,New Jersey,0,G3400110,22.931149315239562,1
1850,Louisiana,1,G2200330,13.672363236506918,0
1850,Georgia,1,G1301950,3.945323956919425,0
1850,Michigan,0,G2601310,NA,0
1850,Ohio,0,G3901450,17.716809747992247,1
1850,Pennsylvania,0,G4200130,28.621979095004548,0
1850,Virginia,1,G5100857,9.452774436935963,0
1850,Iowa,0,G1900130,2.126736111111111,0
1850,Michigan,0,G2601630,15.701704659873535,0
1850,Utah Territory,0,G4950755,1.3515570934256056,0
1850,Tennessee,1,G4700550,11.49020334922026,0
1850,Florida,1,G1200390,5.848204115726327,0
1850,Tennessee,1,G4701090,2.1617831698827676,0
1850,North Carolina,1,G3701470,3.6862331583609897,0
1850,Wisconsin,0,G5500390,7.810913864233029,0
1850,Mississippi,1,G2800990,1.959371117553097,0
1850,Vermont,0,G5000050,13.12305533844637,0
1850,Mississippi,1,G2800050,1.8120058743765513,0
1850,Georgia,1,G1302710,0.84993579898789,0
1850,Florida,1,G1200570,8.664166558903402,0
1850,Wisconsin,0,G5500230,NA,0
1850,Indiana,0,G1800350,10.494607311850697,0
1850,New York,0,G3600170,19.035895065847793,0
1850,Texas,1,G4804010,2.613831028736053,0
1850,New York,0,G3600010,38.131951496728114,0
1850,California,0,G0601130,8.22884012539185,0
1850,Indiana,0,G1801170,5.999356282561875,0
1850,Illinois,0,G1701230,8.686717534632194,0
1850,Florida,1,G1200590,3.9825956166738288,0
1850,Tennessee,1,G4700470,9.25100567432668,0
1850,Virginia,1,G5101230,9.32730923694779,0
1850,Virginia,1,G5100850,6.961206268095063,0
1850,Iowa,0,G1900550,5.167182130584193,0
1850,Indiana,0,G1801550,12.544956467493016,1
1850,Iowa,0,G1900070,3.3697442566103164,1
1850,Missouri,1,G2901130,4.987041160911248,1
1850,Massachusetts,0,G2500230,27.22941747257288,0
1850,Louisiana,1,G2200235,18.499781784457596,0
1850,Pennsylvania,0,G4200450,84.05361422387254,1
1850,Missouri,1,G2901350,3.8104087361415373,0
1850,Maryland,1,G2400110,6.422362449956712,0
1850,Georgia,1,G1301810,4.238852441528656,0
1850,South Carolina,1,G4500130,5.636712065069846,0
1850,Mississippi,1,G2800490,4.915117698896523,0
1850,New Hampshire,0,G3300010,17.766460281038437,0
1850,California,0,G0600670,2.7987561083962684,0
1850,North Carolina,1,G3701010,2.0245832345737536,0
1850,Missouri,1,G2901210,3.1856929743553315,0
1850,Virginia,1,G5100170,5.147783544247327,0
1850,Mississippi,1,G2801110,1.8982208931015256,0
1850,Texas,1,G4804910,1.9375883612008435,0
1850,Wisconsin,0,G5501310,8.734411558645851,0
1850,Missouri,1,G2900230,2.250938746773058,0
1850,Missouri,1,G2900510,5.329474206965051,0
1850,Minnesota Territory,0,G2750135,8.108108108108109,0
1850,Illinois,0,G1701210,3.8815382078669183,0
1850,Tennessee,1,G4701550,2.2248154173445127,0
1850,Indiana,0,G1801350,11.280582021962434,0
1850,Wisconsin,0,G5501050,11.149939717349275,0
1850,Indiana,0,G1800790,6.716625541343539,0
1850,New Mexico Territory,0,G3550315,12.546777169474607,0
1850,Missouri,1,G2902210,5.779958450446046,0
1850,New York,0,G3601170,35.714427080190674,0
1850,Iowa,0,G1901770,7.426495893935944,1
1850,Alabama,1,G0100930,2.324734818292501,0
1850,Indiana,0,G1800650,15.246365968362548,0
1850,Texas,1,G4800610,0.47960186094789714,0
1850,Kentucky,1,G2100530,3.5417241459935935,0
1850,Texas,1,G4803730,1.0653416315043165,0
1850,Georgia,1,G1302210,6.239702948720098,0
1850,Michigan,0,G2600670,9.127467115755094,0
1850,Indiana,0,G1800710,5.9049409524942735,0
1850,Georgia,1,G1301550,0.28821417262619564,0
1850,Alabama,1,G0100010,4.855321248083584,0
1850,Pennsylvania,0,G4201170,13.364700201775943,0
1850,Indiana,0,G1800310,14.029733173944424,0
1850,Texas,1,G4803250,1.8286881061766207,0
1850,Georgia,1,G1300770,7.437700130336139,0
1850,Mississippi,1,G2800690,3.1332564922845316,0
1850,Georgia,1,G1301350,3.3797188889791623,0
1850,Tennessee,1,G4700450,3.8258015990194165,0
1850,North Carolina,1,G3701910,4.950759203112917,0
1850,North Carolina,1,G3700730,5.087630308291661,0
1850,Missouri,1,G2900890,8.271640788115866,0
1850,Georgia,1,G1301170,4.7478258558720166,0
1850,Kentucky,1,G2100150,25.500192697704687,1
1850,Wisconsin,0,G5501090,4.6063829787234045,0
1850,Virginia,1,G5100750,12.665930387386602,0
1850,New Mexico Territory,0,G3550415,38.92993431341883,0
1850,Kentucky,1,G2101330,1.5073019912714114,0
1850,Tennessee,1,G4701250,4.127543295552702,0
1850,Kentucky,1,G2100610,2.8711826355157837,0
1850,Indiana,0,G1801650,10.469797916880209,0
1850,Illinois,0,G1700350,4.307912747892627,0
1850,California,0,G0600450,0.37537537537537535,0
1850,Maryland,1,G2400150,29.075870819814455,1
1850,Tennessee,1,G4701430,4.564676172741882,0
1850,Virginia,1,G5101870,13.859221251887774,0
1850,Texas,1,G4801750,1.6721440823327616,0
1850,Louisiana,1,G2200650,14.596394216292273,0
1850,Indiana,0,G1801830,8.320650785087595,0
1850,Virginia,1,G5101137,8.057113900464566,1
1850,North Carolina,1,G3700910,3.861334017701774,0
1850,Pennsylvania,0,G4200090,11.399573024591367,1
1850,Texas,1,G4804050,2.05644727607485,0
1850,Alabama,1,G0101070,4.644975019391638,0
1850,New York,0,G3600890,14.447960257177828,0
1850,Ohio,0,G3901110,10.316412953416375,1
1850,Kentucky,1,G2101050,4.4734297808119035,0
1850,Michigan,0,G2600230,10.58238314459056,0
1850,Illinois,0,G1701710,10.814960168697283,0
1850,Arkansas,1,G0501490,7.1554293825408095,0
1850,Alabama,1,G0100190,6.51692341609943,0
1850,Illinois,0,G1701950,7.781620163200842,0
1850,North Carolina,1,G3700490,2.266693654547361,0
1850,Iowa,0,G1901170,2.8415580612095477,0
1850,Massachusetts,0,G2500110,21.110404316373696,0
1850,Louisiana,1,G2200570,26.46446406555499,0
1850,Illinois,0,G1701650,3.4165161993663338,0
1850,Arkansas,1,G0501230,4.22305562858601,0
1850,Texas,1,G4802130,14.620176991150442,0
1850,Mississippi,1,G2800170,4.204333178995099,0
1850,Florida,1,G1200730,9.810664307273614,0
1850,North Carolina,1,G3701330,2.4389485739215795,0
1850,New York,0,G3600470,198.00115041702617,0
1850,Michigan,0,G2600270,10.875124104483476,0
1850,New York,0,G3601070,21.92434640006144,0
1850,Kentucky,1,G2100350,2.284207539138249,0
1850,Virginia,1,G5100370,8.335844571796912,0
1850,Georgia,1,G1300670,3.5688966358389274,0
1850,Minnesota Territory,0,G2750015,6.9261880687563195,0
1850,Michigan,0,G2600330,NA,0
1850,Ohio,0,G3900170,38.65488848145975,0
1850,Massachusetts,0,G2500050,33.939591087193484,0
1850,Georgia,1,G1301910,7.008706079631868,0
1850,Illinois,0,G1701190,9.426962116461105,1
1850,Wisconsin,0,G5501170,8.131650777325053,0
1850,North Carolina,1,G3700070,4.03840107138698,0
1850,Maryland,1,G2400330,19.61629501182458,0
1850,Georgia,1,G1302430,3.9652510696601126,0
1850,Missouri,1,G2900370,4.297842549172314,0
1850,North Carolina,1,G3701610,3.4778450613023275,0
1850,North Carolina,1,G3700690,3.0503705767214773,0
1850,Indiana,0,G1801570,14.49546468401487,0
1850,Texas,1,G4801850,2.1116385344425312,0
1850,Massachusetts,0,G2500250,176.2861736334405,0
1850,Indiana,0,G1800030,10.531326043931086,0
1850,Kentucky,1,G2100590,4.9545797939967935,1
1850,Virginia,1,G5101455,4.674708681400021,1
1850,Wisconsin,0,G5500430,7.321228330504785,0
1850,Louisiana,1,G2200090,8.32294689794296,0
1850,Rhode Island,0,G4400050,54.79075096788886,0
1850,Maine,0,G2300250,9.434041764364014,0
1850,New Jersey,0,G3400190,46.70682721115019,0
1850,North Carolina,1,G3700170,1.8633820847163847,0
1850,Ohio,0,G3900390,10.682884657474283,0
1850,Virginia,1,G5101610,13.803339070014315,0
1850,New York,0,G3600490,22.696688707621938,0
1850,Alabama,1,G0100450,2.860610937208686,0
1850,North Carolina,1,G3700190,1.9585665367368188,0
1850,Georgia,1,G1302370,5.3763168801627,0
1850,Virginia,1,G5100195,25.629298560004532,0
1850,Arkansas,1,G0500870,5.599788556140502,0
1850,Utah Territory,0,G4950675,3.7467568205047566,0
1850,Georgia,1,G1302310,7.078275225793921,0
1850,Iowa,0,G1901730,7.187004754358162,1
1850,District of Columbia,1,G1100115,81.82632050134288,0
1850,Georgia,1,G1301990,6.833033613694933,0
1850,Indiana,0,G1800510,7.733183427423213,0
1850,New York,0,G3600070,19.29893042955552,0
1850,Pennsylvania,0,G4200110,51.962778945734854,0
1850,Georgia,1,G1300790,5.345300343111197,0
1850,Florida,1,G1201330,5.468819201371526,0
1850,Ohio,0,G3900590,14.437885852884275,0
1850,Ohio,0,G3900750,16.721795111696814,0
1850,Maryland,1,G2400210,30.60770314105302,1
1850,Missouri,1,G2901990,4.5959105980596835,1
1850,Wisconsin,0,G5500150,5.671470089610075,0
1850,Georgia,1,G1300590,5.361210170842307,0
1850,Iowa,0,G1901910,NA,0
1850,Georgia,1,G1302650,4.781360701357291,0
1850,Ohio,0,G3901070,8.981863127065589,0
1850,Georgia,1,G1301370,1.4282088662323351,0
1850,Pennsylvania,0,G4201250,29.060245696805396,1
1850,Tennessee,1,G4701310,4.530114296715128,0
1850,Georgia,1,G1301870,4.893954800923845,0
1850,Kentucky,1,G2100110,16.8141672752266,0
1850,Pennsylvania,0,G4200650,7.271744089012517,0
1850,Ohio,0,G3900850,22.969472014772567,0
1850,Ohio,0,G3901730,10.258915819541292,0
1850,North Carolina,1,G3700470,1.0288284300333035,0
1850,Kentucky,1,G2100930,4.264920093167617,1
1850,Pennsylvania,0,G4200210,8.517622976632865,0
1850,Illinois,0,G1701250,8.325793902108025,0
1850,California,0,G0600110,NA,0
1850,Virginia,1,G5101090,8.610722610722611,0
1850,Virginia,1,G5100030,13.784757495104216,0
1850,New York,0,G3600710,41.50454333039099,0
1850,Virginia,1,G5101415,4.641238449732425,0
1850,North Carolina,1,G3701090,3.5703750270744297,0
1850,Alabama,1,G0100130,2.6806312884339705,0
1850,Tennessee,1,G4701290,0.6041149806935403,0
1850,Alabama,1,G0101230,3.7535486821288035,0
1850,Connecticut,0,G0900050,26.699979613077673,0
1850,Michigan,0,G2600590,12.480054811205846,0
1850,Alabama,1,G0100850,4.479454337859789,0
1850,New Hampshire,0,G3300130,17.97629866500785,0
1850,Missouri,1,G2901310,4.2288007649338235,0
1850,California,0,G0600870,1.3911481807663748,0
1850,Virginia,1,G5101250,8.12956656413905,0
1850,Mississippi,1,G2800890,4.805463065729437,0
1850,North Carolina,1,G3701830,3.0966647118762287,0
1850,South Carolina,1,G4500850,4.039747941549221,0
1850,North Carolina,1,G3700030,1.9435884937891748,0
1850,Virginia,1,G5100215,1.8226459729739417,0
1850,Missouri,1,G2900655,2.467527107642667,1
1850,Michigan,0,G2601390,7.98468152600384,0
1850,North Carolina,1,G3701230,1.7319784601784212,0
1850,Louisiana,1,G2200210,7.352153242877468,0
1850,Virginia,1,G5101953,9.019603403320982,1
1850,Ohio,0,G3900810,30.823317586927903,1
1850,New Jersey,0,G3400290,19.8585309828086,0
1850,Illinois,0,G1701610,7.190624351794233,0
1850,Florida,1,G1200330,4.386426410627384,0
1850,Missouri,1,G2900870,2.5641237413916658,0
1850,Illinois,0,G1700770,4.548656104674076,1
1850,Illinois,0,G1701270,4.196961809663527,1
1850,Arkansas,1,G0501330,3.731537248153725,0
1850,Georgia,1,G1300650,1.2466584077720546,0
1850,Wisconsin,0,G5500730,21.858407079646017,0
1850,Tennessee,1,G4700250,3.0817434430990573,0
1850,Mississippi,1,G2801630,6.657407743914406,0
1850,Arkansas,1,G0500710,5.758514853326885,0
1850,Kentucky,1,G2101910,7.888462873552337,1
1850,Georgia,1,G1301030,1.3340794651910155,0
1850,Ohio,0,G3901250,12.936139777255542,0
1850,Texas,1,G4801490,3.2903328591749643,0
1850,Pennsylvania,0,G4200830,9.11071616640337,0
1850,Louisiana,1,G2200290,16.63307548479486,0
1850,Florida,1,G1200790,7.2679652732180635,0
1850,Virginia,1,G5100233,1.3985461348502841,0
1850,South Carolina,1,G4500790,6.172400429378601,0
1850,Ohio,0,G3901550,20.354515408984028,0
1850,Tennessee,1,G4700890,5.934140356913271,0
1850,Kentucky,1,G2102270,7.128492253840669,0
1850,Kentucky,1,G2101830,3.756964331025483,0
1850,Missouri,1,G2902130,5.634181495648318,0
1850,Georgia,1,G1303190,2.889347170480752,0
1850,Indiana,0,G1801470,7.201122037093017,1
1850,Kentucky,1,G2100690,12.728959442549746,0
1850,Virginia,1,G5100330,8.567954973762191,0
1850,Missouri,1,G2900330,4.738736554399577,0
1850,Florida,1,G1200630,4.711797031598388,0
1850,Kentucky,1,G2100670,54.35934985332892,0
1850,New Jersey,0,G3400330,45.88312468080995,1
1850,Missouri,1,G2901290,4.096470669332047,1
1850,Kentucky,1,G2101610,31.93338340766935,1
1850,Tennessee,1,G4700910,3.2394648005828093,0
1850,Tennessee,1,G4701070,4.246846786931582,0
1850,Kentucky,1,G2101950,1.877442996742671,0
1850,New Mexico Territory,0,G3550435,1.6926851422196334,0
1850,Vermont,0,G5000150,12.168481725631437,0
1850,Kentucky,1,G2102210,10.811357933465725,0
1850,Iowa,0,G1901030,5.772446762277271,0
1850,Iowa,0,G1900970,4.683838282838383,0
1850,Virginia,1,G5100950,8.366104339048377,0
1850,Illinois,0,G1701370,11.769069827535906,0
1850,Arkansas,1,G0501030,2.3289210658971995,0
1850,Missouri,1,G2900010,3.1111590027449467,0
1850,North Carolina,1,G3700090,1.2468002937256928,0
1850,Minnesota Territory,0,G2750095,2.051282051282051,0
1850,Alabama,1,G0101050,7.130977210226809,0
1850,Wisconsin,0,G5500550,9.07555357408233,0
1850,New Jersey,0,G3400150,37.36948573212716,1
1850,Pennsylvania,0,G4200490,17.74541470914051,0
1850,Tennessee,1,G4701130,6.828617374562686,0
1850,Alabama,1,G0100470,6.756825355053507,0
1850,Massachusetts,0,G2500030,20.74375174602465,0
1850,New York,0,G3601110,28.204736086640047,0
1850,Georgia,1,G1302110,6.350689902916199,0
1850,New York,0,G3600250,13.310018235272226,0
1850,Texas,1,G4801230,1.7431900741620294,0
1850,Tennessee,1,G4700010,2.737791620144561,0
1850,Missouri,1,G2902010,4.500081061676355,1
1850,North Carolina,1,G3700450,2.130525421146738,0
1850,Louisiana,1,G2201030,1.8908745247148289,0
1850,Mississippi,1,G2801570,7.430943669007192,0
1850,New Mexico Territory,0,G3550495,8.710105539701953,0
1850,Missouri,1,G2901670,4.007539917208752,0
1850,Texas,1,G4803470,1.9729400663561927,0
1850,Missouri,1,G2901030,4.867325554669226,0
1850,California,0,G0600790,NA,0
1850,Delaware,1,G1000050,7.5773862568679355,1
1850,Indiana,0,G1800330,8.368866573464725,0
1850,Missouri,1,G2901470,5.184739577573814,1
1850,South Carolina,1,G4500230,9.044781939578316,0
1850,Illinois,0,G1700850,6.735316679283371,0
1850,Mississippi,1,G2800790,1.6460474293245169,0
1850,Ohio,0,G3900210,20.469126102778787,0
1850,Massachusetts,0,G2500090,46.343225484072455,0
1850,Tennessee,1,G4700930,5.83181068036743,0
1850,Tennessee,1,G4700130,2.248060564220774,0
1850,Texas,1,G4802030,3.7661385602023305,0
1850,Virginia,1,G5101690,4.728164249589711,0
1850,Indiana,0,G1801810,7.669180310383446,0
1850,Georgia,1,G1301330,6.9676198436384995,0
1850,Texas,1,G4802570,22.03305785123967,0
1850,Indiana,0,G1801490,3.7118944684624764,0
1850,Connecticut,0,G0900130,17.108215646460266,0
1850,Indiana,0,G1801610,20.94448372651111,0
1850,Florida,1,G1200370,0,0
1850,Kentucky,1,G2101210,2.6203205884740512,0
1850,Kentucky,1,G2101170,30.9013001235181,1
1850,Ohio,0,G3900450,22.396344408989783,0
1850,Connecticut,0,G0900030,37.27189028431217,0
1850,South Carolina,1,G4500910,6.383998371335505,0
1850,Ohio,0,G3901370,10.185656288719585,0
1850,Illinois,0,G1700450,8.2935693185548,0
1850,North Carolina,1,G3701870,3.6826130914842286,0
1850,Virginia,1,G5101350,5.99473014038692,0
1850,New York,0,G3600330,13.737231773120843,0
1850,Delaware,1,G1000030,52.33869229223377,1
1850,Pennsylvania,0,G4200310,12.70439765836003,0
1850,Alabama,1,G0100790,5.754457320550481,0
1850,California,0,G0600070,NA,0
1850,Indiana,0,G1801270,6.860171386441374,0
1850,Texas,1,G4800050,3.674922345309107,0
1850,Missouri,1,G2902190,5.203014674019254,0
1850,Arkansas,1,G0501070,8.562635362328612,0
1850,Virginia,1,G5100833,6.921321368683015,0
1850,New York,0,G3600690,41.236733565604844,0
1850,North Carolina,1,G3700650,5.457691408171659,0
1850,Alabama,1,G0101170,4.077275794864679,0
1850,Illinois,0,G1700870,3.918048640710627,0
1850,Maine,0,G2300190,9.722566265708016,0
1850,Kentucky,1,G2100230,12.112526776151375,1
1850,Pennsylvania,0,G4200970,29.15943428663889,0
1850,Illinois,0,G1700890,10.475015323074938,0
1850,Louisiana,1,G2201210,28.633620117173088,0
1850,Minnesota Territory,0,G2750035,NA,0
1850,Virginia,1,G5101310,2.2757057798586837,0
1850,Missouri,1,G2900630,4.385641733861986,0
1850,Virginia,1,G5100050,5.8612941070300515,0
1850,Indiana,0,G1800370,4.139595310421008,0
1850,Georgia,1,G1301570,3.677791210389819,0
1850,Alabama,1,G0100390,3.3484982658106413,0
1850,Oregon Territory,0,G4130195,7.45183343691734,0
1850,California,0,G0600550,7.312828814245245,0
1850,Illinois,0,G1700090,7.964821243906043,0
1850,Pennsylvania,0,G4200070,24.014937340648846,1
1850,Iowa,0,G1901350,4.622527229257062,0
1850,Florida,1,G1200470,4.532315446190335,0
1850,Illinois,0,G1701090,8.03888094721322,0
1850,Indiana,0,G1801510,7.689101286274839,0
1850,Indiana,0,G1800610,6.663998109826931,1
1850,New York,0,G3600830,38.78934998541799,0
1850,New Mexico Territory,0,G3550553,NA,0
1850,Iowa,0,G1900450,5.191251929414709,0
1850,Mississippi,1,G2801150,4.563621852162852,0
1850,Illinois,0,G1701030,8.040334891148634,0
1850,South Carolina,1,G4500430,15.101202587178742,0
1850,Massachusetts,0,G2500190,17.686483802904306,0
1850,Virginia,1,G5101850,5.564573387767304,0
1850,Ohio,0,G3901750,12.937041598248495,0
1850,Vermont,0,G5000070,19.933438710523426,0
1850,Iowa,0,G1900390,NA,0
1850,Mississippi,1,G2800270,8.564919235413392,0
1850,Missouri,1,G2902290,6.07222500341328,0
1850,Texas,1,G4802310,0.981601151338996,0
1850,South Carolina,1,G4500710,10.069509860912223,0
1850,California,0,G0600530,1.2783893185370916,0
1850,North Carolina,1,G3701510,2.866305241863774,0
1850,Ohio,0,G3900270,22.050165944544872,0
1850,Alabama,1,G0100090,3.381424757622594,0
1850,Connecticut,0,G0900090,35.9133200569394,0
1850,California,0,G0600730,NA,0
1850,Tennessee,1,G4701030,10.098014175340017,0
1850,Illinois,0,G1701910,4.014164103297804,0
1850,North Carolina,1,G3700950,3.2877878094086137,0
1850,North Carolina,1,G3701450,3.834252209678831,0
1850,Missouri,1,G2901170,3.972522012433269,0
1850,New York,0,G3601090,31.703942326189246,0
1850,Illinois,0,G1701550,11.806224362404137,0
1850,Illinois,0,G1700830,12.721789394320181,1
1850,Iowa,0,G1900610,4.971437292865864,0
1850,Virginia,1,G5101670,5.332506422883641,0
1850,Virginia,1,G5101790,8.304637892076137,0
1850,North Carolina,1,G3700970,3.9808281804679186,0
1850,Iowa,0,G1900570,8.902983253414945,0
1850,Georgia,1,G1300210,6.757135462880805,0
1850,Illinois,0,G1701570,5.602060402388909,1
1850,Ohio,0,G3900470,17.2062307840123,0
1850,Kentucky,1,G2100490,26.419613051859514,0
1850,Mississippi,1,G2801510,21.011784125527385,0
1850,Oregon Territory,0,G4130175,11.791376500222254,0
1850,Illinois,0,G1701510,4.184344574118254,1
1850,Ohio,0,G3900770,21.558937797731797,0
1850,Missouri,1,G2900950,9.614766852381669,0
1850,Iowa,0,G1901710,NA,0
1850,Indiana,0,G1800930,7.729023146551322,0
1850,Missouri,1,G2901630,6.596661027890737,1
1850,Virginia,1,G5101630,12.340853731274363,0
1850,Ohio,0,G3901570,15.997500897718163,0
1850,Ohio,0,G3901630,8.835086810449251,0
1850,Ohio,0,G3901670,11.321681505055794,1
1850,Texas,1,G4801210,0.27282087583255576,0
1850,Pennsylvania,0,G4200030,46.75203970822993,0
1850,Pennsylvania,0,G4200350,24.379108531323983,0
1850,Pennsylvania,0,G4201150,14.198583431156601,0
1850,Mississippi,1,G2801290,2.1940428285442746,0
1850,Arkansas,1,G0500630,6.235238573340983,0
1850,Georgia,1,G1301270,7.172349857410422,0
1850,North Carolina,1,G3701690,2.7259305719730778,0
1850,Mississippi,1,G2800710,4.264289766941139,0
1850,Pennsylvania,0,G4200730,22.184094297690383,0
1850,Pennsylvania,0,G4200750,42.65399990367481,0
1850,South Carolina,1,G4500250,2.8734429666335406,0
1850,Pennsylvania,0,G4200870,32.71737073655329,0
1850,Kentucky,1,G2101930,0.7600112995119428,0
1850,Virginia,1,G5100110,3.6318275250098093,0
1850,Texas,1,G4800550,3.271841765232084,0
1850,Louisiana,1,G2200970,6.717317553679509,0
1850,Illinois,0,G1700470,4.501340809361287,0
1850,Michigan,0,G2601230,5.674740484429066,0
1850,Louisiana,1,G2200410,5.9939776159175695,0
1850,Indiana,0,G1801710,9.328346771288405,0
1850,Indiana,0,G1801750,7.413674076393237,0
1850,Missouri,1,G2901190,4.070420397632418,0
1850,North Carolina,1,G3700250,4.4419843122852125,0
1850,New York,0,G3601130,8.859141723764875,0
1850,Iowa,0,G1901630,7.457462675966306,0
1850,Alabama,1,G0100710,4.105029974701438,0
1850,Georgia,1,G1302950,7.81707115885178,0
1850,Mississippi,1,G2800930,7.463579848233646,0
1850,Tennessee,1,G4701010,4.753139589591401,0
1850,Pennsylvania,0,G4201130,4.869940628439442,0
1850,Virginia,1,G5100870,24.21502313327934,0
1850,Georgia,1,G1301390,2.3997803496102037,0
1850,Mississippi,1,G2800770,3.077458555606057,0
1850,New Hampshire,0,G3300070,7.9157214228518935,0
1850,Indiana,0,G1800210,6.368110594052207,0
1850,Louisiana,1,G2201250,16.70699839780764,0
1850,Texas,1,G4801570,3.0350356755079884,0
1850,Missouri,1,G2900490,7.179228609109913,0
1850,Missouri,1,G2902110,4.200429456022372,0
1850,New York,0,G3601030,20.332632578326326,0
1850,Missouri,1,G2901330,4.52341980548524,1
1850,Mississippi,1,G2800150,4.999455122965926,0
1850,Texas,1,G4803950,0.19913088766641712,0
1850,Illinois,0,G1700490,4.007346316446046,0
1850,Georgia,1,G1300390,4.3693431997564005,0
1850,California,0,G0600130,NA,0
1850,Iowa,0,G1901110,6.887191419618366,1
1850,Louisiana,1,G2200170,5.293890870875854,0
1850,Arkansas,1,G0501210,4.6086875614748655,0
1850,Kentucky,1,G2100550,3.2259121283720122,1
1850,Vermont,0,G5000270,14.88828105477026,0
1850,Texas,1,G4800850,1.1223709788216722,0
1860,Pennsylvania,0,G4201210,15.904476331360947,0
1860,Iowa,0,G1901970,7.417283577579695,0
