point_id,coef,se,p_value,n_treat,n_control,bw_left,bw_right,slope_coef,elevation_coef,ph_coef
15,-0.3501367798790019,0.1438892958869306,0.014958752198340973,58,24,113.70722205514075,113.70722205514075,0.0378765494321211,-0.07397520721077311,0.0019269799036393557
16,-0.23640604858636552,0.1261611212518416,0.06095216097848905,58,23,111.3158534884754,111.3158534884754,0.03031567688322486,-0.07324920994688179,0.0018311060758693168
17,-0.22145011259559333,0.1580642083997405,0.16120999310176154,54,26,108.38559891132292,108.38559891132292,0.048873693741618374,-0.08829116553729255,0.002540861022133193
18,-0.24242020115639926,0.14963040991493223,0.10520509325691879,44,31,100.30451284585317,100.30451284585317,0.06672407582948342,-0.06676129874793066,0.001551663149046218
19,-0.2249233649232687,0.15446217314580712,0.1453453044281724,34,33,95.31898180137595,95.31898180137595,0.11129867996987043,-0.053916178453433175,0.00273728740912379
20,-0.46396341756553483,0.24171560055041097,0.054926148605546704,21,38,88.17305448426762,88.17305448426762,0.09636484883573429,-0.06412363533834314,0.0052196109017276105
21,-0.5440635622353053,0.23253548982382413,0.019299173792551076,25,36,87.24350909046404,87.24350909046404,0.07859406498831452,-0.10193909680489553,0.007554661372791471
22,-0.44469924998321975,0.14206636314752455,0.0017467426541316904,44,43,104.84235132336077,104.84235132336077,0.12626115699420265,-0.07333209114892113,0.005426306770882454
23,-0.48730688806648037,0.2057806631983718,0.017880242784497208,48,36,99.09920915222928,99.09920915222928,0.16442682389035315,-0.04582656767161014,0.004399740421955712
24,-0.36354170366507377,0.26902361986859463,0.17658734737522896,81,67,130.77627343823798,130.77627343823798,0.19018276754972382,-0.00780153720385332,0.0037485363750469802
25,-0.3056318001057689,0.18660297940225226,0.10144839238625,116,83,153.58297960848307,153.58297960848307,0.2093646765914675,-0.01495265043556373,0.0017147595293481065
26,0.16651968539179413,0.1537422747451282,0.27875991783332976,79,68,129.3617153367912,129.3617153367912,0.16630951974010444,-0.012239865608200791,0.001971019134701331
27,0.20850557360550295,0.1445439155556617,0.1491594692561392,64,63,118.49661257534163,118.49661257534163,0.12974213817928582,-0.04202289642460863,0.0013212474867600986
28,0.5552699284945445,0.14700125757790156,1.5852872755653196e-4,105,137,173.77704911503878,173.77704911503878,0.0667077403098259,-0.07349010811226649,7.670201863061905e-4
29,0.45255548937956,0.12033440956554757,1.6936044690019742e-4,113,159,185.70878256585567,185.70878256585567,0.04340370740421841,-0.08605408006910169,3.706519233352143e-4
30,0.025567336018703632,0.16161677913028585,0.8743013413664473,140,135,185.77894470741018,185.77894470741018,0.051515936778067054,-0.09508441552046437,-4.772267098708321e-5
31,-0.3063838568408478,0.1500841969060063,0.04120977604663767,118,82,159.85997781069753,159.85997781069753,0.052582420524558804,-0.11052687673690592,-0.0011849348535681783
32,-0.555083645941384,0.15598740725265986,3.729564263464777e-4,104,59,143.35669235231188,143.35669235231188,0.00239792973742837,-0.1292998678062265,-0.0018095739550535858
33,-0.338917446830745,0.12868756421447236,0.008447359026177333,148,57,163.0885894153116,163.0885894153116,-0.014755423745895349,-0.1350556787536414,-7.570202909737947e-4
34,-0.37936189559279065,0.11116607324727791,6.435363270580399e-4,125,68,159.8521376424954,159.8521376424954,-0.046795226508871746,-0.14296046096520348,-0.00113589060255991
35,-0.13308387586142761,0.12499449150572331,0.28700359516120527,89,49,137.8245591568736,137.8245591568736,-0.05563581192238043,-0.13167537263924498,-0.0010758113853557084
36,-0.01075909191292505,0.14188233117579663,0.939553480592176,52,48,121.58816713825242,121.58816713825242,0.03443651279973541,-0.08435946749532788,2.992565693084883e-4
37,0.26391000868732173,0.16340492581210705,0.1062960467421042,46,42,117.45590784166933,117.45590784166933,0.12766199517961496,-0.05708909783691675,0.0010283562046371794
38,0.5006598125661841,0.1895291327319689,0.008251588676546696,41,52,121.71547374282245,121.71547374282245,0.07990936855889219,-0.08728379198909451,6.323961596605097e-4
39,0.2606242284892989,0.11386408375892108,0.022084792128410077,49,87,158.20037311229098,158.20037311229098,0.041748380378954245,-0.05913515555240023,-1.2040499952851677e-4
40,0.38737977250171646,0.13474919509078662,0.004042570208411957,39,82,155.1627297497492,155.1627297497492,0.05986299437014009,-0.019878910920526467,6.474015369353986e-5
41,0.18234772598056054,0.11991981489302765,0.128365156143328,53,75,147.36146665744062,147.36146665744062,0.04953889039620366,-0.07434651552563433,-1.8287498264221214e-4
42,-0.11381094043768296,0.1561355190465653,0.46604810072443636,66,61,147.0894872279866,147.0894872279866,0.09156575358582505,-0.06715051110099723,-2.934627521655386e-4
43,-0.7180359104305574,0.24942030271587315,0.003991673354093776,75,57,147.1485314626706,147.1485314626706,0.08513426216652986,-0.013584504640901024,-6.926250142715346e-4
44,-0.7791565822440761,0.29776604451496175,0.0088791170851746,76,48,144.9473620366089,144.9473620366089,0.08877318552605953,-0.03835997683388288,-9.720772312449364e-5
45,-0.22478173438292218,0.23485622785708407,0.3385149813177218,119,86,183.9532759281305,183.9532759281305,0.09867146453216913,-0.030836252233282097,-4.976565187975136e-4
46,0.6236761854988493,0.3462654081708008,0.0716791289615015,61,51,135.87599701957194,135.87599701957194,0.07659149497159307,-0.09531260508806266,-7.288190518124557e-4
47,0.6518050728079969,0.49107765126752356,0.18441100832412177,49,52,128.3001280552093,128.3001280552093,0.13304912780326855,-0.001006600837873961,-0.0032160308331052384
48,-0.04356351956938914,0.36176019218662125,0.9041496667820003,33,60,130.51281011651517,130.51281011651517,0.15009464579360945,-0.006010218104503112,-0.003151111916245396
49,-0.30610364122139855,0.30278453837948577,0.31203465125684077,34,48,124.57435658658,124.57435658658,0.17622985496745575,0.08338181874282725,-0.005590101403702846
50,-1.208649219733008,0.2724754414308549,9.172683231979816e-6,29,23,112.13427584959348,112.13427584959348,0.33429298424783344,0.21863021194097987,-0.019079073064669876
