spec,bw_method,kernel,exclude_ohio_virginia,year,coef,se,p_value,n_treat,n_control,bw_left,bw_right,slope_coef,elevation_coef,ph_coef,pc_black_coef
1,msesum,epanechnikov,TRUE,1890,-0.045702176619922597,0.08925206407780968,0.6086108632606763,468,430,174.64574687037657,174.64574687037657,NA,NA,NA,NA
2,msesum,epanechnikov,TRUE,1890,0.06404249324309079,0.10628552193215832,0.5468071396249765,325,322,120.149177825195,120.149177825195,0.007084355715799287,-0.05315932968426191,-7.064288824705999e-5,NA
3,msesum,epanechnikov,TRUE,1890,-0.019032395174059993,0.25455162170786505,0.9403990542640869,170,164,81.68050900980076,81.68050900980076,0.009722119760840229,-0.05969559557554954,-1.803676253531953e-5,NA
4,msesum,epanechnikov,TRUE,1890,-1.6597217775392737e-4,0.11228365782480985,0.9988206067339247,297,294,107.93283145670864,107.93283145670864,0.019353213355557328,-0.034354726997049265,0.021662255234389347,2.919698873962728e-4
1,cerrd,epanechnikov,TRUE,1890,0.02590255708118061,0.16290347068700017,0.8736644957430966,154,151,54.86364294108479,54.86364294108479,NA,NA,NA,NA
2,cerrd,epanechnikov,TRUE,1890,0.005539702366297551,0.15035677878240242,0.9706096178430187,167,160,59.8381224275283,59.8381224275283,0.02036457546586304,-0.025340903939786302,-6.213865101051994e-4,NA
3,cerrd,epanechnikov,TRUE,1890,-0.34228430036682345,0.47541901540383563,0.4715475181190772,93,88,53.18380809298741,53.18380809298741,0.032250250170668335,0.003557931472472256,-0.0015036237839129072,NA
4,cerrd,epanechnikov,TRUE,1890,-0.034700885936061784,0.15632058352656988,0.8243252555198128,163,154,57.29715799956892,57.29715799956892,0.027520026561368503,-0.013924740385440545,0.019391439244716632,-2.2355648679916237e-4
1,certwo,epanechnikov,TRUE,1890,0.028666768054314673,0.13318376097086865,0.8295784773636694,260,155,58.09598054908351,95.05759904682895,NA,NA,NA,NA
2,certwo,epanechnikov,TRUE,1890,-0.00102415835059818,0.12256408612677341,0.9933328705655041,326,154,57.14611729301257,120.46106074395703,0.011801972838604161,-0.06017114758185518,1.2318111751413946e-4,NA
3,certwo,epanechnikov,TRUE,1890,0.06059818433893647,0.312843954043661,0.8464100148029138,245,126,68.35669284322637,110.29490685559045,0.01098061794344643,-0.06796417353185441,3.4094320179183565e-4,NA
4,certwo,epanechnikov,TRUE,1890,-0.0711354929762333,0.13371890341079176,0.5947413458135169,254,152,55.91470771728957,91.44629710543481,0.023967144841514892,-0.036194503159048576,0.022000696216885732,2.458505055186891e-4
1,cersum,epanechnikov,TRUE,1890,0.06205329333862153,0.10949221038700724,0.5708928384691877,319,310,118.18151589393047,118.18151589393047,NA,NA,NA,NA
2,cersum,epanechnikov,TRUE,1890,-9.583725910555618e-4,0.1279725463640003,0.9940247844704422,226,221,81.31894008117698,81.31894008117698,0.013956585004784887,-0.04560461995785898,-2.4986221900827115e-4,NA
3,cersum,epanechnikov,TRUE,1890,-0.27550992903746374,0.4360094226380638,0.5274588556804485,98,93,55.41649972514616,55.41649972514616,0.030135180639794912,-0.005440220345266436,-0.0012487554992983896,NA
4,cersum,epanechnikov,TRUE,1890,-0.06967004651519147,0.13835432681409296,0.6145688713149555,208,194,73.05071589245074,73.05071589245074,0.02607486775434608,-0.023580762019393617,0.02342283079027891,8.648841335201279e-5
