point_id,coef,se,p_value,n_treat,n_control,bw_left,bw_right,slope_coef,elevation_coef,ph_coef,pc_black_coef
17,-0.16462438368035773,0.2326283167061164,0.47914940308699644,38,13,103.48486878605424,103.48486878605424,0.06357333437505286,-0.09918290381840816,0.010051445876263426,-1.1824579543128974e-4
18,-0.556311362941804,0.23559969802344907,0.018213119086812155,24,13,88.27174077266143,88.27174077266143,0.06254917003097499,-0.11597778971142829,0.007797578518266592,-0.003364097885256819
19,-0.33878571852333966,0.1581415396562009,0.03216980747544352,51,36,133.5913947456381,133.5913947456381,0.06470807529858591,-0.09036260626010675,0.011538548387235965,-1.7629656187865932e-4
20,-0.310970216072603,0.2080946431522359,0.13507915894851993,24,36,110.30575178081602,110.30575178081602,0.07437644444095216,-0.08429599295281238,0.009590689930477837,0.0015028899707479372
21,-0.08692977518963754,0.2032882612288745,0.6689290600332398,13,22,83.2192922748821,83.2192922748821,0.08871054688614732,-0.049806755832638244,0.01960250743580442,0.0029656911631737466
22,-0.6382238546681742,0.2006497737764747,0.0014687642767698328,10,13,72.44562437718194,72.44562437718194,0.06442681232497255,-0.09472691499155772,0.032956375427796405,-1.0057187982377702e-4
23,-1.001731600941262,0.38491396093596,0.009255171128744036,20,12,78.7962839463109,78.7962839463109,0.10962274477099827,-0.07949513993681445,0.03983701093611886,0.0013143718009992183
24,-0.5373885239198409,0.18950281056371854,0.004571373977842131,46,39,115.18008256917406,115.18008256917406,0.16096965749636993,0.005419426377608689,0.03268922420065978,0.0012763387630623467
25,-0.6110757880762305,0.1343153978762124,5.375853443475188e-6,87,51,143.01680917052505,143.01680917052505,0.16559603477616247,0.015722040908400577,0.03348059468285022,7.798817468822348e-4
26,-0.22719181987719028,0.1502070789266961,0.13040059827037098,51,41,117.61684195482859,117.61684195482859,0.14753882839445992,0.02723321117340244,0.031666159008644446,6.576692631759676e-4
27,0.38302865321551816,0.14195548050590828,0.006970908717957634,25,21,84.06899998202461,84.06899998202461,0.10927555574054867,-0.03628871054237949,0.015558772261263079,0.0016109901590420448
28,0.3627449321338616,0.16351419427398478,0.0265254699656336,20,28,86.01452354799753,86.01452354799753,0.10440164986446239,-0.03485662092816847,0.01886900986015265,1.287542209836741e-4
29,0.3001643746218914,0.17665767707042762,0.08929467513842601,22,32,92.2404035280576,92.2404035280576,0.1013704421581251,-0.05391782706840426,0.020593265871188152,-0.001194142442174668
30,-0.04135086132327885,0.1204288634048843,0.7313251069174251,86,82,159.64110358006715,159.64110358006715,0.08551991768323226,-0.036527673999348274,0.02954349457567899,4.0000883821087233e-4
31,-0.23656131892227214,0.12900508979062564,0.06669314411931566,121,82,176.78848633485293,176.78848633485293,0.059241337192567224,-0.0538354057330173,0.02888295210911313,8.444326776442424e-4
32,-0.3151838111569859,0.12211656656614318,0.00985123551585588,117,69,172.44682048517913,172.44682048517913,0.031645998125714905,-0.06792686620237011,0.025093607066560403,4.3760648973789444e-4
33,0.22777325979534402,0.14596884927658504,0.11865977496640615,106,30,147.72861898166676,147.72861898166676,0.011985598090591937,-0.0723367544058932,0.025218325990233516,2.709674482781503e-4
34,0.31890825950403545,0.18269833818176384,0.08088996198383351,65,31,129.37952329153234,129.37952329153234,8.278154595587756e-4,-0.07345075016786627,0.024143595905396848,2.7446223243675675e-4
35,0.5777679685473764,0.21048357803012496,0.006051917931559695,60,30,129.0844421077681,129.0844421077681,0.01757041216111764,-0.06878198960637186,0.015070820414255143,4.775849149427502e-4
36,0.6496853113476191,0.17314529161319506,1.7525096826150993e-4,38,36,128.37477559504129,128.37477559504129,0.07485688484535016,-0.04542365193208213,0.01342235989830611,0.0012617201056519124
37,0.750015750262358,0.2187238096556409,6.056890474277162e-4,37,36,127.76511330370187,127.76511330370187,0.06698550210184037,-0.042120801683200516,0.0306660005526893,8.108522757928201e-4
38,0.5393285352276692,0.21696072611603287,0.012924792829509382,37,55,142.4394176732376,142.4394176732376,0.0032341749800851704,-0.06593219356593255,0.052141851189214806,9.520933278787209e-6
39,0.7425764394618086,0.2729818543854092,0.006523434795643201,44,81,173.2416252665468,173.2416252665468,0.012490616962042317,-0.05485310689795222,0.047202185521729244,-7.451440582086403e-5
40,1.4431699328238528,0.35852269934197717,5.689698480941347e-5,35,79,171.48784711671055,171.48784711671055,0.02380346807418201,-0.032331276341193774,0.0543026509505367,-2.822695123826449e-5
41,0.32797941654387597,0.29168814257328435,0.2608357123229618,52,74,171.2474757172354,171.2474757172354,0.01295964323946288,-0.0594452915303803,0.03743663110157683,-9.755937709480557e-5
42,-0.449468300959662,0.3708546463615302,0.22552015355704397,66,63,164.717561772626,164.717561772626,0.027998386472541235,-0.054942358729539106,0.015182135637460875,-6.471531054522595e-5
43,-1.6508175115584054,0.4435631001765492,1.9787062958318124e-4,62,40,147.31869595902353,147.31869595902353,0.05590057958947697,-0.03426153040651116,-0.0032925400714663043,-1.9763762591830727e-5
44,-1.5672578871257994,0.30460465109685103,2.6720773804167325e-7,65,37,148.2305738587631,148.2305738587631,0.08684026157448686,-0.1212439441658844,-0.030781370536128873,3.712090103211536e-4
45,-0.46395080281089335,0.23082197427118237,0.044431814971425045,120,82,198.43793594572168,198.43793594572168,0.06176911731757971,-0.10568309897811945,-0.027034859706856068,-2.7643036996236004e-4
46,0.932944390488012,0.5701752002240214,0.10178903002022069,56,42,142.43574594452025,142.43574594452025,0.04414455323578347,-0.13103740937764635,-0.010283940738189465,-3.3758408101061677e-5
47,1.2173971580643872,0.8742136530965025,0.16375212682373927,44,46,136.9975551492937,136.9975551492937,0.08541365659034222,-0.06896144005459293,-0.014398559580076272,-0.001493306367435561
48,1.107564460783259,0.733481282755934,0.13104073721045323,49,67,169.36275867986583,169.36275867986583,0.1298706759208888,-0.09993975789632092,-0.021263722347301107,-0.0032351515226872046
49,0.8895394376637229,0.5967844482729299,0.13607863292001215,57,61,171.187428315231,171.187428315231,0.13501253030384527,-0.09606809665546046,-0.02250427974156543,-0.0038111225612145125
50,0.6974497099093484,0.5252769637088918,0.1842523919441962,64,48,172.79320520122687,172.79320520122687,0.143613741605178,-0.06404076089410454,-0.028622645852747573,-0.0061942041587621476
