point_id,coef,se,p_value,n_treat,n_control,bw_left,bw_right,slope_coef,elevation_coef,ph_coef
14,-0.6886253018765187,0.25249159266450644,0.0063851136337807046,17,12,90.83503007204138,90.83503007204138,0.05838020149012291,-0.10882420145775104,0.003706778788077871
15,0.3073431212932304,0.24797137307195935,0.21518635333605643,36,9,101.72502805596474,101.72502805596474,-0.01682980381151531,-0.13733664663002512,0.0020261449405309826
16,0.48065621041143025,0.21663073925423706,0.02650161400078715,43,9,105.33740559892205,105.33740559892205,-0.005874913654871165,-0.09256467382052601,0.0011444954296472515
17,-0.08766770165959706,0.16742968840383066,0.6005504791138838,36,12,102.0502631199195,102.0502631199195,0.019319454389635032,-0.1215008435312713,0.0027346868371567502
18,-0.39790380936099945,0.11162798566053045,3.6447757038839606e-4,25,13,91.55493077014216,91.55493077014216,0.0632080688569602,-0.10656314463951719,0.003868610561664102
19,-0.3807316822606556,0.1609479037228166,0.01800289867376001,15,14,79.69960639992274,79.69960639992274,0.10325251887239131,-0.08853146270776785,0.005597340264989306
20,-0.3755692760303551,0.14321603846566186,0.008731371578800048,22,33,105.8292140799547,105.8292140799547,0.0860664017294621,-0.08016785823365186,0.005185312731278277
21,-0.35252059278401554,0.16566776266936367,0.03334729754860489,8,15,69.94897479605181,69.94897479605181,0.0766313675301117,-0.07025668978879551,0.0037938708128923623
22,-0.1507477952479253,0.3415124521692501,0.6589145429169196,8,13,71.51623307954424,71.51623307954424,0.03298306808829736,-0.08317087415788299,-0.0013276247165052296
23,-1.0006555824501466,0.5609671223877204,0.074455465587869335,13,10,70.72487949364577,70.72487949364577,0.07167993766989517,-0.08074981553573035,0.002402157289428415
24,-0.5055458789628816,0.38008339770455085,0.1834879676839284,41,32,109.13222893881236,109.13222893881236,0.1748646578329113,-0.003786688386884632,0.004907899460829722
25,-0.46622826413522894,0.3076704798838547,0.1296839549156565,53,26,108.40851970882555,108.40851970882555,0.21635718330592627,-0.028917621574799178,0.004806038644596033
26,0.4315071649922366,0.255769593045944,0.0915854145025085,30,22,87.42492252983035,87.42492252983035,0.128462700017548,-0.044533662241527466,0.004255457949804047
27,1.1493689157449976,0.18309504021209747,3.441835127154557e-10,25,21,84.60574763721114,84.60574763721114,0.06865230438901992,-0.11617632914415188,0.003721384695409268
28,0.9163096973026874,0.1662095670324765,3.528122170310662e-8,57,86,147.73999114142453,147.73999114142453,0.0642790334912575,-0.10192090562642363,0.0017096273216565165
29,0.7373379469023598,0.13785400530737413,8.859453244768714e-8,64,103,160.23728475182608,160.23728475182608,0.04371898121120961,-0.11202384398652752,0.0011103465574261524
30,0.08831035677380644,0.16025343897718353,0.5815878535204893,112,107,184.28735926796878,184.28735926796878,0.051154142970445265,-0.10648763711244305,7.981207776915147e-4
31,-0.4658954011224654,0.20629720658052839,0.023922607886890535,83,53,147.73282506761512,147.73282506761512,0.061973662590866445,-0.11466144381770368,-0.0010503873421048374
32,-0.7276844930988664,0.1876010993095476,1.0493311975611108e-4,76,41,139.8452381823271,139.8452381823271,0.006711131678100585,-0.127851894351302,-0.0012481244991671622
33,0.038227991608993796,0.21850726893433503,0.8611184006551931,71,21,126.08096921167956,126.08096921167956,-0.009197745029632026,-0.12889084736493145,-3.380133419928488e-4
34,-0.06862730078040094,0.23735238817123788,0.7724767230226233,57,27,122.8955346235255,122.8955346235255,-0.03763813550358801,-0.11881967441973795,-6.049839988360381e-4
35,0.1487161070557239,0.24979529669607253,0.5516082636114613,48,25,121.1049064112155,121.1049064112155,-0.028647303179260543,-0.11046813057671089,-3.915577748474442e-4
36,-0.09927183018269417,0.23034236609847722,0.6664864570392708,32,28,113.98015452050299,113.98015452050299,0.04004797165537452,-0.09869529569794677,2.8419036698426364e-4
37,0.18629400312207406,0.36382378777647517,0.608619801114514,24,20,100.60800660539016,100.60800660539016,0.10824410628684453,-0.10788880021236164,5.786931880935344e-4
38,0.7631009674300329,0.35407022337410776,0.031144238056688832,17,23,98.77166778247219,98.77166778247219,0.011282732993290495,-0.12370199855945184,3.8953115078425166e-4
39,1.0604910993747252,0.5858459140776701,0.07026667602146267,12,33,103.10425649058101,103.10425649058101,0.021154076716608704,-0.06473439382503726,6.97909423635003e-4
40,1.2983664693651653,1.8154519006867,0.47450069151372687,4,37,102.94448141496788,102.94448141496788,0.07063269768091116,-0.013395657293122021,0.0010093187072769804
41,0.37126524645729675,0.43894301369601746,0.3976551156081527,18,33,110.73355030969412,110.73355030969412,0.004206613741394345,-0.0996836377441224,-5.076360126767665e-4
42,-0.6842188185032303,0.5654468532318774,0.22625980669420803,30,25,116.09688301891622,116.09688301891622,0.04926282437616947,-0.06642694563033202,-3.117297462921422e-4
43,-1.6876544365886603,0.4504635580819415,1.7933055705812403e-4,39,23,119.9652865877189,119.9652865877189,0.09325219639653598,0.006934889986999284,-3.3892461987385363e-4
44,-1.8429733274771876,0.45309984429108574,4.752483815692051e-5,41,18,116.17510646808209,116.17510646808209,0.09168601610058091,-0.03775171101984806,-6.615284696745265e-5
45,-0.7542009563482387,0.26591099802259416,0.004564084711496323,81,49,164.93709109566956,164.93709109566956,0.0941116341563909,-0.06418657903653086,-1.6298635585764495e-4
46,0.5177772975511135,0.6473301572245639,0.42378851563425446,57,43,144.37668414223882,144.37668414223882,0.07307963555858435,-0.10559639190815523,-1.8152490199760223e-4
47,1.291601870456682,0.8019134222683248,0.1072560247438766,49,51,145.24710594066903,145.24710594066903,0.12655434030255805,-0.043433693580765986,-0.0012452668464010908
48,0.9052261867044104,0.7570461062952384,0.2318001633452298,46,64,165.16128435340758,165.16128435340758,0.15653953481506527,-0.06642091341457079,-0.0022212097923646435
49,0.570206576464267,0.6360405317238121,0.36998893637257096,47,58,161.78893938885508,161.78893938885508,0.17206117895286932,-0.07279971026016818,-0.0024977427906162685
50,-0.2898258635846125,0.5590806066195649,0.6041811148063336,38,30,142.83309583282974,142.83309583282974,0.24087985138623236,0.08761806088856683,-0.007234551063333381
