point_id,coef,se,p_value,n_treat,n_control,bw_left,bw_right,slope_coef,elevation_coef
32,-0.8105387647296467,0.29719297241601006,0.0063852107918477355,47,32,104.9346305080322,104.9346305080322,-0.14661921530318467,-0.0037780370400136674
33,-0.6717147298110039,0.2664356951889607,0.011698398459378617,65,26,115.3945071852238,115.3945071852238,-0.14420465192176515,-7.196068968986381e-4
34,-0.5198526584708929,0.17579749428800817,0.0031053656731463756,67,38,123.77786412509083,123.77786412509083,-0.12167716639078957,-0.0011959236317778403
35,-0.3410826146872851,0.19384163642274888,0.07847663956617314,55,34,116.71700059010996,116.71700059010996,-0.11142090061646508,-9.675746391186144e-4
36,-0.6215148727339393,0.17712126573150727,4.4982974443643926e-4,58,53,130.76104570158674,130.76104570158674,-0.10843580277544862,-0.0011047036855074833
37,-0.9261828720739987,0.1668512348383787,2.841212492170977e-8,97,91,174.73022450805706,174.73022450805706,-0.1302931306427797,-5.332953535021362e-4
38,-0.6560745712770828,0.1813562984565355,2.973472962240104e-4,84,98,180.60784396300681,180.60784396300681,-0.1277770921389134,-7.296062290627678e-4
39,-0.19370089849383165,0.11717376637414213,0.09830887173949172,81,120,198.822148138575,198.822148138575,-0.09291403498748377,-0.0010675210772076041
40,0.16725973766563174,0.13662975742797975,0.2208834455035979,62,122,197.28477833010967,197.28477833010967,-0.06826558216814851,-0.0013226329029350187
41,-0.375556615988218,0.12766784031756878,0.003264479332930087,84,107,192.0160840369353,192.0160840369353,-0.10777044941494326,-0.0010877430708082034
42,-0.5648605638601056,0.16855569230100606,8.046780895131385e-4,120,112,204.63520408264688,204.63520408264688,-0.10518206899690596,-9.726192314118132e-4
43,-0.37864903578873554,0.2192661560384391,0.0841870081587884,72,58,147.96058168696587,147.96058168696587,-0.0878068438893139,-0.0016921142399899509
44,-0.176512842129927,0.25857847577093573,0.4948420968586034,82,55,151.16271510967582,151.16271510967582,-0.06317822828777186,-0.001471450529808324
45,0.14862096677672257,0.3534043407718613,0.6740903837975867,73,50,146.73268100311904,146.73268100311904,-0.05881590448060575,-0.001395494896038291
46,0.11347545468538547,0.26215044288595635,0.6651136708091685,65,59,148.2137084075954,148.2137084075954,-0.043583327934308025,-0.0015396311189334808
47,-0.2622203542507994,0.2542604260290108,0.30239725093072,72,81,171.9835334087986,171.9835334087986,0.022707085830949325,-0.0026130978411058317
48,-0.4847561264546807,0.25559672220339347,0.05788520357529169,78,99,206.58246910681723,206.58246910681723,0.06800760527140398,-0.0037812716391210505
49,-0.5432304916385828,0.30641542082736595,0.07625253099882955,87,91,211.0000499429804,211.0000499429804,0.08591964341345873,-0.003966406180178277
50,-0.46056672331013643,0.3535126510449086,0.19263296453382261,91,74,207.15092831997072,207.15092831997072,0.11510898078127205,-0.004834668020253136
