point_id,coef,se,p_value,n_treat,n_control,bw_left,bw_right,slope_coef,elevation_coef
18,-0.2704129150854774,0.131055392489378,0.03907955267408211,77,49,135.4394669972062,135.4394669972062,-0.14640613350702528,-7.14410323975713e-4
19,-0.23847368953726958,0.17900031659143287,0.18277710114574086,80,62,141.677781792655,141.677781792655,-0.1638022539103321,-1.4431397758077336e-4
20,-0.16994644256949612,0.1831069883464404,0.3533419708903226,42,57,115.52305658646915,115.52305658646915,-0.1882091588166171,0.0032199469743854174
21,-0.25277476730145204,0.2248786139727741,0.2609918881058705,30,39,99.03123638773239,99.03123638773239,-0.23700774227848592,0.007349413887601524
22,-0.5402083509769353,0.16838481814574108,0.001335791222803606,45,45,106.8523943497896,106.8523943497896,-0.23119003847719136,0.0033351136113722226
23,-0.6237066212511412,0.17590404247082966,3.915408213842939e-4,91,66,135.49604986073888,135.49604986073888,-0.16909258686890802,0.002788306949414977
24,0.040158632576492284,0.20907760006678333,0.8476832605457185,140,123,180.9627080400791,180.9627080400791,-0.1313928518638793,0.0026500061609002366
25,0.31355291962935405,0.20982678676099079,0.13508632816505098,139,101,168.84825068741003,168.84825068741003,-0.12401115333139516,0.002064128530159336
26,0.7733577264555479,0.26240219746664567,0.0032064213740324215,56,44,101.99982892717486,101.99982892717486,-0.09947446999360883,0.005347169584829854
27,0.5406636276654907,0.1907855322005457,0.004598635280353821,40,32,85.27438597288975,85.27438597288975,-0.08626414249707035,0.0034372687766051537
28,0.44297538710133827,0.2494319099749963,0.07574328231995459,39,47,94.71986916220989,94.71986916220989,-0.12713785084586826,0.001891025636712802
29,0.6417583994310786,0.21124874921501874,0.0023821120208270103,62,82,127.08471132749116,127.08471132749116,-0.1485516476241782,-1.2591472951847989e-5
30,0.5882107501993916,0.15083720112211663,9.633590690382037e-5,137,126,181.17549663734803,181.17549663734803,-0.11558647429800226,0.0018623611081974368
31,0.10540432731997688,0.15919757488066774,0.507908693704912,122,83,160.54402623486467,160.54402623486467,-0.12432019006603176,7.304419753763271e-4
32,-0.5743511777619678,0.1873203093251545,0.0021683833236004132,60,32,106.53216721519458,106.53216721519458,-0.1113243982186429,-0.0018394818852300217
33,-0.45727977463053193,0.2321417374826554,0.0488578492663925,63,21,102.70681117224866,102.70681117224866,-0.09035223034730383,7.104735888878487e-4
34,-0.2460202744077209,0.14000458398334897,0.07887859024135183,68,35,117.83588470400313,117.83588470400313,-0.08486875372370098,2.724226117731751e-4
35,0.04114151254290366,0.1349936266966286,0.7605441250229455,121,65,159.01229040466518,159.01229040466518,-0.08663076430377718,-1.736481204812207e-5
36,0.17447537260300253,0.12074093851700006,0.14844691380283614,117,86,168.11092868625843,168.11092868625843,-0.07983804301182226,1.136771150944012e-4
37,0.020764303606022893,0.13213872673436686,0.8751343700630756,151,109,198.30066906373483,198.30066906373483,-0.09339873662134981,7.507959327180899e-5
38,0.023540115546540973,0.14451014706459475,0.8706003713523129,113,112,192.48980999477988,192.48980999477988,-0.09070219573724124,-1.4872183933849464e-4
39,0.16234640362130529,0.14402963162342855,0.2596690746999501,74,107,183.71718053388298,183.71718053388298,-0.07412709327491727,-4.388331457168417e-4
40,0.29541109157475565,0.1711101132903174,0.08426855001699962,53,106,181.3334993408084,181.3334993408084,-0.052899532655509326,-7.253439510555943e-4
41,0.006151065905816518,0.13554994844461374,0.9638055439292387,97,108,191.99433900858136,191.99433900858136,-0.08272821961014026,-4.429870287120213e-4
42,-0.253020594394336,0.15165912449849675,0.0952461446792671,135,110,200.35902117617928,200.35902117617928,-0.07938721994495263,-5.08111537596149e-4
43,-0.16058386322502088,0.2146419065850492,0.4543710323964734,168,122,218.89402760642844,218.89402760642844,-0.05078404549481211,-6.513347531887492e-4
44,-0.027998790527740937,0.21825548862004215,0.8979238516338336,141,95,193.07974583763786,193.07974583763786,-0.04139322230123875,-6.961423433380367e-4
45,0.4409784519996623,0.28457734639648713,0.12123975059166517,89,56,151.46947875760958,151.46947875760958,-0.1125569821394071,-4.184085624293378e-5
46,0.9845121409546351,0.3575981035503815,0.005902942262749737,59,46,131.89590157115518,131.89590157115518,-0.1240464003104354,-4.5116971855653845e-4
47,0.45588571841571257,0.4454388761164271,0.30609374910535153,76,76,163.60865239291897,163.60865239291897,-0.04374760284446583,-0.0010277524089236422
48,0.001883571708221593,0.37426561154602334,0.9959844923107095,82,94,192.78682840157163,192.78682840157163,0.008565863904156146,-0.003012574213241077
49,-0.11232103584608627,0.392822652209279,0.7749292890533904,90,85,192.94774981917072,192.94774981917072,0.02148664941997408,-0.0033442695697057916
50,-0.07895792123230172,0.33713163279161357,0.8148258170001474,75,59,168.9914551881598,168.9914551881598,0.08692662722707475,-0.004488278227547049
