GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,STATEICP,COUNTYICP,AKE001,AK3001,AK3002,AK3003,AK3004
"G3601090","1870","New York","360","Tompkins","1090","Tompkins","13","1090",8462,32777,401,0,0
"G3601110","1870","New York","360","Ulster","1110","Ulster","13","1110",20160,82638,1433,1,3
"G3601130","1870","New York","360","Warren","1130","Warren","13","1130",4500,22528,54,0,10
"G3601150","1870","New York","360","Washington","1150","Washington","13","1150",7814,49186,379,0,3
"G3601170","1870","New York","360","Wayne","1170","Wayne","13","1170",6085,47355,344,0,11
"G3601190","1870","New York","360","Westchester","1190","Westchester","13","1190",30486,128830,2513,5,0
"G3601210","1870","New York","360","Wyoming","1210","Wyoming","13","1210",0,29082,82,0,0
"G3601230","1870","New York","360","Yates","1230","Yates","13","1230",3488,19429,166,0,0
"G3700010","1870","North Carolina","370","Alamance","0010","Alamance","47","10",0,8234,3640,0,0
"G3700030","1870","North Carolina","370","Alexander","0030","Alexander","47","30",0,6034,834,0,0
"G3700050","1870","North Carolina","370","Alleghany","0050","Alleghany","47","50",0,3401,290,0,0
"G3700070","1870","North Carolina","370","Anson","0070","Anson","47","70",0,6350,6078,0,0
"G3700090","1870","North Carolina","370","Ashe","0090","Ashe","47","90",0,8991,582,0,0
"G3700130","1870","North Carolina","370","Beaufort","0130","Beaufort","47","130",0,8379,4632,0,0
"G3700150","1870","North Carolina","370","Bertie","0150","Bertie","47","150",0,5513,7437,0,0
"G3700170","1870","North Carolina","370","Bladen","0170","Bladen","47","170",0,6729,6102,0,0
"G3700190","1870","North Carolina","370","Brunswick","0190","Brunswick","47","190",0,4448,3306,0,0
"G3700210","1870","North Carolina","370","Buncombe","0210","Buncombe","47","210",0,13109,2303,0,0
"G3700230","1870","North Carolina","370","Burke","0230","Burke","47","230",0,7463,2314,0,0
"G3700250","1870","North Carolina","370","Cabarrus","0250","Cabarrus","47","250",0,8025,3929,0,0
"G3700270","1870","North Carolina","370","Caldwell","0270","Caldwell","47","270",0,7096,1380,0,0
"G3700290","1870","North Carolina","370","Camden","0290","Camden","47","290",0,3239,2121,0,1
"G3700310","1870","North Carolina","370","Carteret","0310","Carteret","47","310",0,6285,2725,0,0
"G3700330","1870","North Carolina","370","Caswell","0330","Caswell","47","330",0,6587,9494,0,0
"G3700350","1870","North Carolina","370","Catawba","0350","Catawba","47","350",0,9281,1703,0,0
"G3700370","1870","North Carolina","370","Chatham","0370","Chatham","47","370",0,12893,6830,0,0
"G3700390","1870","North Carolina","370","Cherokee","0390","Cherokee","47","390",0,7296,301,0,483
"G3700410","1870","North Carolina","370","Chowan","0410","Chowan","47","410",0,3081,3369,0,0
"G3700430","1870","North Carolina","370","Clay","0430","Clay","47","430",0,2319,142,0,0
"G3700450","1870","North Carolina","370","Cleveland","0450","Cleveland","47","450",0,10633,2063,0,0
"G3700470","1870","North Carolina","370","Columbus","0470","Columbus","47","470",0,5526,2948,0,0
"G3700490","1870","North Carolina","370","Craven","0490","Craven","47","490",5849,8400,12116,0,0
"G3700510","1870","North Carolina","370","Cumberland","0510","Cumberland","47","510",4660,9520,7515,0,0
"G3700530","1870","North Carolina","370","Currituck","0530","Currituck","47","530",0,3991,1140,0,0
"G3700550","1870","North Carolina","370","Dare","0550","Dare","47","550",0,2401,377,0,0
"G3700570","1870","North Carolina","370","Davidson","0570","Davidson","47","570",0,13868,3546,0,0
"G3700590","1870","North Carolina","370","Davie","0590","Davie","47","590",0,6527,3093,0,0
"G3700610","1870","North Carolina","370","Duplin","0610","Duplin","47","610",0,8776,6766,0,0
"G3700650","1870","North Carolina","370","Edgecombe","0650","Edgecombe","47","650",0,7858,15112,0,0
"G3700670","1870","North Carolina","370","Forsyth","0670","Forsyth","47","670",0,10716,2334,0,0
"G3700690","1870","North Carolina","370","Franklin","0690","Franklin","47","690",0,6633,7501,0,0
"G3700710","1870","North Carolina","370","Gaston","0710","Gaston","47","710",0,8430,4172,0,0
"G3700730","1870","North Carolina","370","Gates","0730","Gates","47","730",0,4517,3207,0,0
"G3700770","1870","North Carolina","370","Granville","0770","Granville","47","770",0,11476,13355,0,0
"G3700790","1870","North Carolina","370","Greene","0790","Greene","47","790",0,4166,4521,0,0
"G3700810","1870","North Carolina","370","Guilford","0810","Guilford","47","810",0,15656,6080,0,0
"G3700830","1870","North Carolina","370","Halifax","0830","Halifax","47","830",0,6418,13990,0,0
"G3700850","1870","North Carolina","370","Harnett","0850","Harnett","47","850",0,5857,3038,0,0
"G3700870","1870","North Carolina","370","Haywood","0870","Haywood","47","870",0,7406,515,0,0
"G3700890","1870","North Carolina","370","Henderson","0890","Henderson","47","890",0,6498,1208,0,0
"G3700910","1870","North Carolina","370","Hertford","0910","Hertford","47","910",0,4321,4952,0,0
"G3700950","1870","North Carolina","370","Hyde","0950","Hyde","47","950",0,4067,2378,0,0
"G3700970","1870","North Carolina","370","Iredell","0970","Iredell","47","970",0,12288,4643,0,0
"G3700990","1870","North Carolina","370","Jackson","0990","Jackson","47","990",0,5698,274,0,711
"G3701010","1870","North Carolina","370","Johnston","1010","Johnston","47","1010",0,11703,5194,0,0
"G3701030","1870","North Carolina","370","Jones","1030","Jones","47","1030",0,2346,2656,0,0
"G3701070","1870","North Carolina","370","Lenoir","1070","Lenoir","47","1070",0,4902,5532,0,0
"G3701090","1870","North Carolina","370","Lincoln","1090","Lincoln","47","1090",0,6814,2759,0,0
"G3701110","1870","North Carolina","370","McDowell","1110","Mcdowell","47","1110",0,5820,1772,0,0
"G3701130","1870","North Carolina","370","Macon","1130","Macon","47","1130",0,6173,403,0,39
"G3701150","1870","North Carolina","370","Madison","1150","Madison","47","1150",0,7858,334,0,0
"G3701170","1870","North Carolina","370","Martin","1170","Martin","47","1170",0,5064,4583,0,0
"G3701190","1870","North Carolina","370","Mecklenburg","1190","Mecklenburg","47","1190",4473,13578,10721,0,0
"G3701210","1870","North Carolina","370","Mitchell","1210","Mitchell","47","1210",0,4492,213,0,0
"G3701230","1870","North Carolina","370","Montgomery","1230","Montgomery","47","1230",0,5359,2128,0,0
"G3701250","1870","North Carolina","370","Moore","1250","Moore","47","1250",0,9021,3019,0,0
"G3701270","1870","North Carolina","370","Nash","1270","Nash","47","1270",0,6356,4721,0,0
"G3701290","1870","North Carolina","370","New Hanover","1290","New Hanover","47","1290",13446,11779,16199,0,0
"G3701310","1870","North Carolina","370","Northampton","1310","Northampton","47","1310",0,6239,8510,0,0
"G3701330","1870","North Carolina","370","Onslow","1330","Onslow","47","1330",0,5173,2396,0,0
"G3701350","1870","North Carolina","370","Orange","1350","Orange","47","1350",0,11087,6420,0,0
"G3701390","1870","North Carolina","370","Pasquotank","1390","Pasquotank","47","1390",0,4180,3951,0,0
"G3701430","1870","North Carolina","370","Perquimans","1430","Perquimans","47","1430",0,3947,3998,0,0
"G3701450","1870","North Carolina","370","Person","1450","Person","47","1450",0,6066,5104,0,0
"G3701470","1870","North Carolina","370","Pitt","1470","Pitt","47","1470",0,8862,8414,0,0
"G3701490","1870","North Carolina","370","Polk","1490","Polk","47","1490",0,3341,978,0,0
"G3701510","1870","North Carolina","370","Randolph","1510","Randolph","47","1510",0,14945,2606,0,0
"G3701530","1870","North Carolina","370","Richmond","1530","Richmond","47","1530",0,6284,6598,0,0
"G3701550","1870","North Carolina","370","Robeson","1550","Robeson","47","1550",0,8892,7370,0,0
"G3701570","1870","North Carolina","370","Rockingham","1570","Rockingham","47","1570",0,9493,6215,0,0
"G3701590","1870","North Carolina","370","Rowan","1590","Rowan","47","1590",0,11503,5307,0,0
"G3701610","1870","North Carolina","370","Rutherford","1610","Rutherford","47","1610",0,10479,2642,0,0
"G3701630","1870","North Carolina","370","Sampson","1630","Sampson","47","1630",0,9953,6483,0,0
"G3701670","1870","North Carolina","370","Stanly","1670","Stanly","47","1670",0,7026,1289,0,0
"G3701690","1870","North Carolina","370","Stokes","1690","Stokes","47","1690",0,8600,2608,0,0
"G3701710","1870","North Carolina","370","Surry","1710","Surry","47","1710",0,9692,1560,0,0
"G3701750","1870","North Carolina","370","Transylvania","1750","Transylvania","47","1750",0,3227,309,0,0
"G3701770","1870","North Carolina","370","Tyrrell","1770","Tyrrell","47","1770",0,2871,1302,0,0
"G3701790","1870","North Carolina","370","Union","1790","Union","47","1790",0,9523,2694,0,0
"G3701830","1870","North Carolina","370","Wake","1830","Wake","47","1830",7790,19426,16184,0,7
"G3701850","1870","North Carolina","370","Warren","1850","Warren","47","1850",0,5276,12492,0,0
"G3701870","1870","North Carolina","370","Washington","1870","Washington","47","1870",0,3739,2777,0,0
"G3701890","1870","North Carolina","370","Watauga","1890","Watauga","47","1890",0,5061,226,0,0
"G3701910","1870","North Carolina","370","Wayne","1910","Wayne","47","1910",0,10004,8140,0,0
"G3701930","1870","North Carolina","370","Wilkes","1930","Wilkes","47","1930",0,13877,1662,0,0
"G3701950","1870","North Carolina","370","Wilson","1950","Wilson","47","1950",0,7185,5073,0,0
"G3701970","1870","North Carolina","370","Yadkin","1970","Yadkin","47","1970",0,9253,1444,0,0
"G3701990","1870","North Carolina","370","Yancey","1990","Yancey","47","1990",0,5601,308,0,0
"G3900010","1870","Ohio","390","Adams","0010","Adams","24","10",0,20377,373,0,0
"G3900030","1870","Ohio","390","Allen","0030","Allen","24","30",4500,23410,213,0,0
"G3900050","1870","Ohio","390","Ashland","0050","Ashland","24","50",2601,21907,26,0,0
"G3900070","1870","Ohio","390","Ashtabula","0070","Ashtabula","24","70",0,32365,151,0,1
"G3900090","1870","Ohio","390","Athens","0090","Athens","24","90",0,22995,773,0,0
"G3900110","1870","Ohio","390","Auglaize","0110","Auglaize","24","110",0,19979,61,0,1
"G3900130","1870","Ohio","390","Belmont","0130","Belmont","24","130",4033,38406,1307,0,1
"G3900150","1870","Ohio","390","Brown","0150","Brown","24","150",0,28735,2067,0,0
"G3900170","1870","Ohio","390","Butler","0170","Butler","24","170",14127,38921,988,0,3
"G3900190","1870","Ohio","390","Carroll","0190","Carroll","24","190",0,14433,58,0,0
"G3900210","1870","Ohio","390","Champaign","0210","Champaign","24","210",4276,23078,1110,0,0
"G3900230","1870","Ohio","390","Clark","0230","Clark","24","230",12652,30014,2056,0,0
"G3900250","1870","Ohio","390","Clermont","0250","Clermont","24","250",2516,32638,1629,0,1
"G3900270","1870","Ohio","390","Clinton","0270","Clinton","24","270",0,20769,1145,0,0
"G3900290","1870","Ohio","390","Columbiana","0290","Columbiana","24","290",3700,37814,485,0,0
"G3900310","1870","Ohio","390","Coshocton","0310","Coshocton","24","310",0,23567,33,0,0
"G3900330","1870","Ohio","390","Crawford","0330","Crawford","24","330",6589,25454,101,0,1
"G3900350","1870","Ohio","390","Cuyahoga","0350","Cuyahoga","24","350",92829,130564,1445,0,1
"G3900370","1870","Ohio","390","Darke","0370","Darke","24","370",2520,31717,561,0,0
"G3900390","1870","Ohio","390","Defiance","0390","Defiance","24","390",2750,15608,111,0,0
"G3900410","1870","Ohio","390","Delaware","0410","Delaware","24","410",5641,24618,557,0,0
"G3900430","1870","Ohio","390","Erie","0430","Erie","24","430",13000,27845,342,0,1
"G3900450","1870","Ohio","390","Fairfield","0450","Fairfield","24","450",4725,30824,314,0,0
"G3900470","1870","Ohio","390","Fayette","0470","Fayette","24","470",0,16095,1074,0,1
"G3900490","1870","Ohio","390","Franklin","0490","Franklin","24","490",31274,60251,2768,0,0
"G3900510","1870","Ohio","390","Fulton","0510","Fulton","24","510",0,17766,23,0,0
"G3900530","1870","Ohio","390","Gallia","0530","Gallia","24","530",3711,22743,2802,0,0
"G3900550","1870","Ohio","390","Geauga","0550","Geauga","24","550",0,14169,21,0,0
"G3900570","1870","Ohio","390","Greene","0570","Greene","24","570",6377,24199,3815,0,24
"G3900590","1870","Ohio","390","Guernsey","0590","Guernsey","24","590",0,23493,345,0,0
"G3900610","1870","Ohio","390","Hamilton","0610","Hamilton","24","610",216239,252934,7432,0,4
"G3900630","1870","Ohio","390","Hancock","0630","Hancock","24","630",3315,23730,117,0,0
"G3900650","1870","Ohio","390","Hardin","0650","Hardin","24","650",2610,18440,274,0,0
"G3900670","1870","Ohio","390","Harrison","0670","Harrison","24","670",0,18197,485,0,0
"G3900690","1870","Ohio","390","Henry","0690","Henry","24","690",0,14017,11,0,0
"G3900710","1870","Ohio","390","Highland","0710","Highland","24","710",2818,27449,1684,0,0
"G3900730","1870","Ohio","390","Hocking","0730","Hocking","24","730",0,17783,142,0,0
"G3900750","1870","Ohio","390","Holmes","0750","Holmes","24","750",0,18173,4,0,0
"G3900770","1870","Ohio","390","Huron","0770","Huron","24","770",4498,28332,200,0,0
"G3900790","1870","Ohio","390","Jackson","0790","Jackson","24","790",0,20970,789,0,0
"G3900810","1870","Ohio","390","Jefferson","0810","Jefferson","24","810",8107,28183,1005,0,0
"G3900830","1870","Ohio","390","Knox","0830","Knox","24","830",4876,26144,186,0,3
"G3900850","1870","Ohio","390","Lake","0850","Lake","24","850",3728,15835,100,0,0
"G3900870","1870","Ohio","390","Lawrence","0870","Lawrence","24","870",5686,30120,1241,1,18
"G3900890","1870","Ohio","390","Licking","0890","Licking","24","890",6698,35513,243,0,0
"G3900910","1870","Ohio","390","Logan","0910","Logan","24","910",3182,22066,962,0,0
"G3900930","1870","Ohio","390","Lorain","0930","Lorain","24","930",5926,29196,1106,0,6
"G3900950","1870","Ohio","390","Lucas","0950","Lucas","24","950",31584,45944,776,0,2
"G3900970","1870","Ohio","390","Madison","0970","Madison","24","970",0,14928,705,0,0
"G3900990","1870","Ohio","390","Mahoning","0990","Mahoning","24","990",8075,30744,257,0,0
"G3901010","1870","Ohio","390","Marion","1010","Marion","24","1010",2531,16087,97,0,0
"G3901030","1870","Ohio","390","Medina","1030","Medina","24","1030",0,20042,50,0,0
"G3901050","1870","Ohio","390","Meigs","1050","Meigs","24","1050",5824,29841,1624,0,0
"G3901070","1870","Ohio","390","Mercer","1070","Mercer","24","1070",0,16810,444,0,0
"G3901090","1870","Ohio","390","Miami","1090","Miami","24","1090",8972,31691,1049,0,0
"G3901110","1870","Ohio","390","Monroe","1110","Monroe","24","1110",0,25676,103,0,0
"G3901130","1870","Ohio","390","Montgomery","1130","Montgomery","24","1130",30473,63197,809,0,0
"G3901150","1870","Ohio","390","Morgan","1150","Morgan","24","1150",0,20127,236,0,0
"G3901170","1870","Ohio","390","Morrow","1170","Morrow","24","1170",0,18440,143,0,0
"G3901190","1870","Ohio","390","Muskingum","1190","Muskingum","24","1190",10011,43719,1166,0,1
"G3901210","1870","Ohio","390","Noble","1210","Noble","24","1210",0,19864,85,0,0
"G3901230","1870","Ohio","390","Ottawa","1230","Ottawa","24","1230",0,13272,92,0,0
"G3901250","1870","Ohio","390","Paulding","1250","Paulding","24","1250",0,8069,475,0,0
"G3901270","1870","Ohio","390","Perry","1270","Perry","24","1270",0,18366,80,0,7
"G3901290","1870","Ohio","390","Pickaway","1290","Pickaway","24","1290",5407,23795,1080,0,0
"G3901310","1870","Ohio","390","Pike","1310","Pike","24","1310",0,14304,1142,0,1
"G3901330","1870","Ohio","390","Portage","1330","Portage","24","1330",0,24479,105,0,0
"G3901350","1870","Ohio","390","Preble","1350","Preble","24","1350",0,21390,419,0,0
"G3901370","1870","Ohio","390","Putnam","1370","Putnam","24","1370",0,17008,73,0,0
"G3901390","1870","Ohio","390","Richland","1390","Richland","24","1390",8029,32372,144,0,0
"G3901410","1870","Ohio","390","Ross","1410","Ross","24","1410",8920,33862,3230,0,5
"G3901430","1870","Ohio","390","Sandusky","1430","Sandusky","24","1430",5455,25360,143,0,0
"G3901450","1870","Ohio","390","Scioto","1450","Scioto","24","1450",10592,28289,1013,0,0
"G3901470","1870","Ohio","390","Seneca","1470","Seneca","24","1470",5648,30668,159,0,0
"G3901490","1870","Ohio","390","Shelby","1490","Shelby","24","1490",2808,20142,600,0,6
"G3901510","1870","Ohio","390","Stark","1510","Stark","24","1510",17908,52190,318,0,0
"G3901530","1870","Ohio","390","Summit","1530","Summit","24","1530",10006,34373,299,0,2
"G3901550","1870","Ohio","390","Trumbull","1550","Trumbull","24","1550",3457,38425,233,0,1
"G3901570","1870","Ohio","390","Tuscarawas","1570","Tuscarawas","24","1570",3143,33724,116,0,0
"G3901590","1870","Ohio","390","Union","1590","Union","24","1590",0,18387,343,0,0
"G3901610","1870","Ohio","390","Van Wert","1610","Van Wert","24","1610",2625,15619,204,0,0
"G3901630","1870","Ohio","390","Vinton","1630","Vinton","24","1630",0,14819,208,0,0
"G3901650","1870","Ohio","390","Warren","1650","Warren","24","1650",2749,25511,1178,0,0
"G3901670","1870","Ohio","390","Washington","1670","Washington","24","1670",5218,39551,1058,0,0
"G3901690","1870","Ohio","390","Wayne","1690","Wayne","24","1690",5419,35061,55,0,0
"G3901710","1870","Ohio","390","Williams","1710","Williams","24","1710",0,20949,42,0,0
"G3901730","1870","Ohio","390","Wood","1730","Wood","24","1730",0,24553,43,0,0
"G3901750","1870","Ohio","390","Wyandot","1750","Wyandot","24","1750",2564,18462,82,0,9
"G4100010","1870","Oregon","410","Baker","0010","Baker","72","10",0,2121,1,680,2
"G4100030","1870","Oregon","410","Benton","0030","Benton","72","30",0,4569,10,0,5
"G4100050","1870","Oregon","410","Clackamas","0050","Clackamas","72","50",0,5914,23,50,6
