GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,STATEICP,COUNTYICP,AUM001,AVF001,AVF002,AVF003,AVF004,AVF005,AVF006,AVF007,AVF008,AVF009,AVF010,AVF011,AVF012,AUY001,AUY002
"G4804050","1890","Texas","480","San Augustine","4050","San Augustine","49","4050",6688,2131,1915,1964,0,0,0,0,0,0,0,0,1,479300,19510
"G4804070","1890","Texas","480","San Jacinto","4070","San Jacinto","49","4070",7360,4328,3293,0,0,0,0,0,0,0,5,42,0,468000,27660
"G4804090","1890","Texas","480","San Patricio","4090","San Patricio","49","4090",1312,25,74,64,0,0,0,0,0,0,0,0,0,238600,6030
"G4804110","1890","Texas","480","San Saba","4110","San Saba","49","4110",6641,53,140,144,0,0,0,0,0,0,0,1,0,1357990,34230
"G4804130","1890","Texas","480","Schleicher","4130","Schleicher","49","4130",155,4,0,0,0,0,0,0,0,0,17,0,0,,
"G4804150","1890","Texas","480","Scurry","4150","Scurry","49","4150",1415,2,8,0,0,0,0,0,0,0,0,0,0,386940,12480
"G4804170","1890","Texas","480","Shackelford","4170","Shackelford","49","4170",2012,167,135,55,0,0,0,0,0,0,0,121,0,995650,23100
"G4804190","1890","Texas","480","Shelby","4190","Shelby","49","4190",14365,2954,2154,1755,0,0,0,0,0,0,0,0,0,1067910,38950
"G4804210","1890","Texas","480","Sherman","4210","Sherman","49","4210",34,1,0,0,0,0,0,0,0,0,0,0,0,22520,660
"G4804230","1890","Texas","480","Smith","4230","Smith","49","4230",28324,12690,10357,7131,0,0,0,0,0,0,1,0,0,2054300,90480
"G4804250","1890","Texas","480","Somervell","4250","Somervell","49","4250",3419,6,24,0,0,0,0,0,0,0,0,4,0,571580,29730
"G4804270","1890","Texas","480","Starr","4270","Starr","49","4270",10749,10,211,18,0,0,0,0,0,0,0,0,0,468140,14440
"G4804290","1890","Texas","480","Stephens","4290","Stephens","49","4290",4926,5,25,24,0,0,0,0,0,0,0,0,0,862420,29280
"G4804330","1890","Texas","480","Stonewall","4330","Stonewall","49","4330",1024,2,10,0,0,0,0,0,0,0,1,3,0,96350,2040
"G4804350","1890","Texas","480","Sutton","4350","Sutton","49","4350",658,1,0,0,1,0,0,0,0,0,0,0,0,,
"G4804370","1890","Texas","480","Swisher","4370","Swisher","49","4370",100,0,0,0,0,0,0,0,0,0,0,0,0,965410,1460
"G4804390","1890","Texas","480","Tarrant","4390","Tarrant","49","4390",41142,4316,2160,705,40,3,0,1,0,0,8,20,0,7992570,238170
"G4804410","1890","Texas","480","Taylor","4410","Taylor","49","4410",6957,174,8,0,14,0,0,0,0,0,1,0,0,1653240,56380
"G4804450","1890","Texas","480","Terry","4450","Terry","49","4450",21,0,0,0,0,0,0,0,0,0,0,0,0,,
"G4804470","1890","Texas","480","Throckmorton","4470","Throckmorton","49","4470",902,11,12,0,0,0,0,0,0,0,0,0,0,652120,14090
"G4804490","1890","Texas","480","Titus","4490","Titus","49","4490",8190,1760,1346,2818,0,0,0,0,0,0,0,4,2,743750,28430
"G4804510","1890","Texas","480","Tom Green","4510","Tom Green","49","4510",5152,202,645,0,3,2,0,0,0,0,3,2,0,936560,17330
"G4804530","1890","Texas","480","Travis","4530","Travis","49","4530",36322,10090,8599,4647,8,10,0,0,0,0,2,9,1,7339860,221280
"G4804550","1890","Texas","480","Trinity","4550","Trinity","49","4550",7648,1903,1162,1084,0,0,0,0,0,0,5,0,1,450660,28430
"G4804570","1890","Texas","480","Tyler","4570","Tyler","49","4570",10877,2392,1502,1472,0,0,0,0,0,0,1,0,0,487720,17180
"G4804590","1890","Texas","480","Upshur","4590","Upshur","49","4590",12695,3929,3381,4867,0,0,0,0,0,0,0,1,0,1014030,65600
"G4804610","1890","Texas","480","Upton","4610","Upton","49","4610",52,1,0,0,0,0,0,0,0,0,0,0,0,,
"G4804630","1890","Texas","480","Uvalde","4630","Uvalde","49","4630",3804,84,63,73,0,0,0,0,0,0,0,0,0,1413810,6810
"G4804650","1890","Texas","480","Val Verde","4650","Val Verde","49","4650",2874,108,0,0,6,0,0,0,0,0,2,0,0,149470,4240
"G4804670","1890","Texas","480","Van Zandt","4670","Van Zandt","49","4670",16225,1098,1163,682,0,0,0,0,0,0,0,0,0,2139100,82700
"G4804690","1890","Texas","480","Victoria","4690","Victoria","49","4690",8737,3519,2406,1768,1,0,0,0,0,0,0,0,0,1974290,43080
"G4804710","1890","Texas","480","Walker","4710","Walker","49","4710",12874,7232,6766,5823,0,0,0,0,0,0,0,1,2,1011650,55760
"G4804730","1890","Texas","480","Waller","4730","Waller","49","4730",10888,6703,5830,0,0,0,0,0,0,0,1,2,0,1203630,43270
"G4804750","1890","Texas","480","Ward","4750","Ward","49","4750",77,3,0,0,0,0,0,0,0,0,0,0,0,,
"G4804770","1890","Texas","480","Washington","4770","Washington","49","4770",29161,15200,14719,12241,2,1,0,0,0,0,2,0,0,5679390,200520
"G4804790","1890","Texas","480","Webb","4790","Webb","49","4790",14842,214,184,2,3,0,0,0,0,0,0,0,0,1235400,18200
"G4804810","1890","Texas","480","Wharton","4810","Wharton","49","4810",7584,6119,3631,2910,0,0,0,0,0,0,4,1,2,1063570,39320
"G4804830","1890","Texas","480","Wheeler","4830","Wheeler","49","4830",778,16,35,0,1,0,0,0,0,0,0,0,0,187050,6620
"G4804850","1890","Texas","480","Wichita","4850","Wichita","49","4850",4831,128,17,0,2,0,0,0,0,0,1,0,0,1601560,76220
"G4804870","1890","Texas","480","Wilbarger","4870","Wilbarger","49","4870",7092,26,0,0,9,0,0,0,0,0,0,0,0,2670460,139270
"G4804910","1890","Texas","480","Williamson","4910","Williamson","49","4910",25909,2755,1631,801,2,0,0,0,0,0,6,4,4,7136280,247970
"G4804930","1890","Texas","480","Wilson","4930","Wilson","49","4930",10655,1053,921,463,0,0,0,0,0,0,0,0,0,2193010,68580
"G4804950","1890","Texas","480","Winkler","4950","Winkler","49","4950",18,0,0,0,0,0,0,0,0,0,0,0,0,,
"G4804970","1890","Texas","480","Wise","4970","Wise","49","4970",24134,161,165,51,2,0,0,0,0,0,0,0,0,4431510,197820
"G4804990","1890","Texas","480","Wood","4990","Wood","49","4990",13932,3249,2558,1247,0,0,0,0,0,0,3,1,0,1625670,76050
"G4805010","1890","Texas","480","Yoakum","5010","Yoakum","49","5010",4,0,0,0,0,0,0,0,0,0,0,0,0,,
"G4805030","1890","Texas","480","Young","5030","Young","49","5030",5049,15,17,4,0,0,0,0,0,0,0,0,0,1008260,45460
"G4805050","1890","Texas","480","Zapata","5050","Zapata","49","5050",3562,0,7,0,0,0,0,0,0,0,0,9,0,14652,1865
"G4805070","1890","Texas","480","Zavala","5070","Zavala","49","5070",1097,3,10,4,0,0,0,0,0,0,0,0,0,185650,1680
"G4950015","1890","Utah Territory","495","Beaver","0015","Beaver","67","10",3340,15,22,0,4,28,0,0,0,0,0,40,2,227980,19210
"G4950035","1890","Utah Territory","495","Box Elder","0035","Box Elder","67","30",7642,8,8,19,147,159,403,0,0,0,173,237,4,2382070,79290
"G4950055","1890","Utah Territory","495","Cache","0055","Cache","67","50",15509,11,9,5,2,0,0,0,0,0,1,9,5,2031450,112130
"G4950115","1890","Utah Territory","495","Davis","0115","Davis","67","110",6751,1,0,0,0,0,0,0,0,0,2,7,5,2905530,85260
"G4950155","1890","Utah Territory","495","Emery","0155","Emery","67","150",5076,2,1,0,66,0,0,0,0,0,12,0,0,379980,36130
"G4950175","1890","Utah Territory","495","Garfield","0175","Garfield","67","170",2457,1,0,0,0,0,0,0,0,0,5,0,0,108650,8780
"G4950195","1890","Utah Territory","495","Grand","0195","Grand","67","190",541,2,0,0,44,0,0,0,0,0,0,0,0,87250,6000
"G4950295","1890","Utah Territory","495","Iron","0295","Iron","67","210",2683,0,14,0,0,0,0,0,0,0,8,55,15,226690,14590
"G4950315","1890","Utah Territory","495","Juab","0315","Juab","67","230",5582,1,2,4,6,0,0,0,0,0,0,4,2,230700,13440
"G4950335","1890","Utah Territory","495","Kane","0335","Kane","67","250",1685,1,0,1,0,0,0,0,0,0,97,6,7,151550,14880
"G4950375","1890","Utah Territory","495","Millard","0375","Millard","67","270",4033,0,1,1,0,1,0,0,0,0,1,4,87,336610,27020
"G4950395","1890","Utah Territory","495","Morgan","0395","Morgan","67","290",1780,0,0,2,0,17,0,0,0,0,0,0,0,530750,27460
"G4950415","1890","Utah Territory","495","Piute","0415","Piute","67","310",2842,0,2,0,0,0,0,0,0,0,40,120,2,190810,11830
"G4950435","1890","Utah Territory","495","Rich","0435","Rich","67","330",1527,1,0,0,2,0,0,0,0,0,1,1,2,971530,42280
"G4950495","1890","Utah Territory","495","Salt Lake","0495","Salt Lake","67","350",58457,240,133,51,269,131,0,0,0,0,3,19,9,6015960,185840
"G4950515","1890","Utah Territory","495","San Juan","0515","San Juan","67","370",365,2,0,0,0,0,0,0,0,0,53,0,0,55240,7570
"G4950535","1890","Utah Territory","495","Sanpete","0535","Sanpete","67","390",13146,5,2,0,0,0,0,0,0,0,52,71,15,2042440,113770
"G4950555","1890","Utah Territory","495","Sevier","0555","Sevier","67","410",6199,3,0,0,0,0,0,0,0,0,0,2,0,427260,21550
"G4950595","1890","Utah Territory","495","Summit","0595","Summit","67","430",7733,4,7,4,131,67,39,0,0,0,0,2,2,712290,31400
"G4950615","1890","Utah Territory","495","Tooele","0615","Tooele","67","450",3700,58,5,0,8,10,0,0,0,0,43,152,0,949300,28850
"G4950635","1890","Utah Territory","495","Uintah","0635","Uintah","67","470",2762,127,1,0,7,0,0,0,0,0,3,18,0,339070,21380
"G4950675","1890","Utah Territory","495","Utah","0675","Utah","67","490",23768,9,6,6,12,0,0,0,0,0,15,25,12,2870800,111540
"G4950715","1890","Utah Territory","495","Wasatch","0715","Wasatch","67","510",3595,0,1,0,0,2,0,0,0,0,4,6,0,369310,15370
"G4950735","1890","Utah Territory","495","Washington","0735","Washington","67","530",4009,10,1,4,2,53,0,0,0,0,94,26,8,191560,22500
"G4950755","1890","Utah Territory","495","Weber","0755","Weber","67","570",22723,87,17,21,106,33,3,4,0,0,1,3,1,3668000,106590
"G5000010","1890","Vermont","500","Addison","0010","Addison","6","10",22277,78,125,106,,,,0,0,0,1,0,0,8417700,432110
"G5000030","1890","Vermont","500","Bennington","0030","Bennington","6","30",20448,139,151,149,2,0,0,0,0,0,0,1,0,4833930,228780
"G5000050","1890","Vermont","500","Caledonia","0050","Caledonia","6","50",23436,24,16,15,4,0,0,0,0,0,0,1,0,4897750,399490
"G5000070","1890","Vermont","500","Chittenden","0070","Chittenden","6","70",35389,183,208,130,8,0,0,0,0,0,8,0,0,8134950,372500
"G5000090","1890","Vermont","500","Essex","0090","Essex","6","90",9511,7,10,3,0,0,0,0,0,0,13,5,3,1689890,108070
"G5000110","1890","Vermont","500","Franklin","0110","Franklin","6","110",29755,84,94,98,4,0,0,0,0,0,0,0,0,8429880,400850
"G5000130","1890","Vermont","500","Grand Isle","0130","Grand Isle","6","130",3843,6,12,5,0,0,0,0,0,0,0,2,6,1747750,73350
"G5000150","1890","Vermont","500","Lamoille","0150","Lamoille","6","150",12831,8,6,5,0,0,0,0,0,0,0,0,5,3197950,247510
"G5000170","1890","Vermont","500","Orange","0170","Orange","6","170",19575,15,17,13,2,0,0,0,0,0,0,0,0,5403680,426150
"G5000190","1890","Vermont","500","Orleans","0190","Orleans","6","190",22101,12,23,29,0,0,0,0,0,0,1,0,0,5731870,374530
"G5000210","1890","Vermont","500","Rutland","0210","Rutland","6","210",45397,182,174,182,7,0,0,1,0,0,0,2,0,9158510,426410
"G5000230","1890","Vermont","500","Washington","0230","Washington","6","230",29606,26,34,29,1,0,0,0,0,0,3,0,0,5797450,408150
"G5000250","1890","Vermont","500","Windham","0250","Windham","6","250",26547,103,90,50,1,0,0,0,0,0,0,0,0,5363800,367600
"G5000270","1890","Vermont","500","Windsor","0270","Windsor","6","270",31706,70,97,110,3,0,0,0,0,0,8,0,0,7622380,468060
"G5100010","1890","Virginia","510","Accomack","0010","Accomack","40","10",27277,9730,9393,7842,0,0,0,0,0,0,0,0,0,4466070,116200
"G5100030","1890","Virginia","510","Albemarle","0030","Albemarle","40","30",32379,14126,16659,14994,0,0,0,1,0,0,0,0,0,5963690,157110
"G5100035","1890","Virginia","510","Alexandria","0035","Alexandria","40","130",18597,7236,7574,7310,0,0,1,0,0,0,0,0,0,1238390,10310
"G5100050","1890","Virginia","510","Alleghany","0050","Alleghany","40","50",9283,2328,1132,579,0,0,0,0,0,0,0,0,0,776240,21550
"G5100070","1890","Virginia","510","Amelia","0070","Amelia","40","70",9068,6045,7340,6823,0,0,0,0,0,0,0,0,0,1098580,36670
"G5100090","1890","Virginia","510","Amherst","0090","Amherst","40","90",17551,7628,8702,6704,0,0,0,0,0,0,0,6,12,2136980,58620
"G5100110","1890","Virginia","510","Appomattox","0110","Appomattox","40","110",9589,4335,4927,4536,0,0,0,0,0,0,0,0,0,1053550,31660
"G5100150","1890","Virginia","510","Augusta","0150","Augusta","40","150",37005,8407,9310,6737,1,0,0,1,0,0,0,7,0,11792540,314120
"G5100170","1890","Virginia","510","Bath","0170","Bath","40","170",4587,761,961,889,0,0,0,0,0,0,0,0,0,1263260,22190
"G5100190","1890","Virginia","510","Bedford","0190","Bedford","40","190",31213,11149,12677,10770,0,0,0,0,0,0,0,0,0,4222580,128080
"G5100210","1890","Virginia","510","Bland","0210","Bland","40","210",5129,241,254,217,0,0,0,0,0,0,0,0,0,1745690,25760
"G5100230","1890","Virginia","510","Botetourt","0230","Botetourt","40","230",14854,3732,4650,3163,0,0,0,0,0,0,0,0,0,3018490,77020
"G5100250","1890","Virginia","510","Brunswick","0250","Brunswick","40","250",17245,10584,10685,8902,0,0,0,0,0,0,0,0,0,1211930,43400
"G5100270","1890","Virginia","510","Buchanan","0270","Buchanan","40","270",5867,24,33,47,0,0,0,0,0,0,0,0,0,753190,49440
"G5100290","1890","Virginia","510","Buckingham","0290","Buckingham","40","290",14383,7597,8773,7711,0,0,0,0,0,0,0,0,0,1202220,40380
"G5100310","1890","Virginia","510","Campbell","0310","Campbell","40","310",41087,19800,18953,14343,4,0,0,0,0,0,0,0,0,2732340,81450
"G5100330","1890","Virginia","510","Caroline","0330","Caroline","40","330",16681,9322,9628,8038,0,0,0,0,0,0,0,9,13,1991040,75820
"G5100350","1890","Virginia","510","Carroll","0350","Carroll","40","350",15497,358,346,328,0,0,0,0,0,0,4,0,0,2813810,58920
"G5100360","1890","Virginia","510","Charles City","0360","Charles City","40","360",5066,3717,3751,3153,0,0,0,0,0,0,1,0,0,627850,34630
"G5100370","1890","Virginia","510","Charlotte","0370","Charlotte","40","370",15077,9361,10949,9613,0,0,0,0,0,0,0,0,0,1387030,40820
"G5100410","1890","Virginia","510","Chesterfield","0410","Chesterfield","40","410",26211,10811,11521,8733,0,0,0,1,0,0,0,0,7,3145360,66720
"G5100430","1890","Virginia","510","Clarke","0430","Clarke","40","430",8071,2454,2537,2159,0,0,0,0,0,0,0,0,0,2779580,72220
"G5100450","1890","Virginia","510","Craig","0450","Craig","40","450",3835,149,236,230,0,0,0,0,0,0,0,0,0,1175620,26070
"G5100470","1890","Virginia","510","Culpeper","0470","Culpeper","40","470",13233,6085,6623,6169,0,0,0,0,0,0,1,0,0,2854870,81120
"G5100490","1890","Virginia","510","Cumberland","0490","Cumberland","40","490",9482,6622,7417,5433,0,0,0,0,0,0,0,0,0,1202230,38620
"G5100510","1890","Virginia","510","Dickenson","0510","Dickenson","40","510",5077,26,0,0,0,0,0,0,0,0,0,0,0,905140,9440
"G5100530","1890","Virginia","510","Dinwiddie","0530","Dinwiddie","40","530",13515,8394,18428,17664,0,0,0,0,0,0,1,5,21,1737030,54095
"G5100550","1890","Virginia","510","Elizabeth City","0550","Elizabeth City","40","550",16168,7774,6531,5471,1,0,0,4,0,0,111,2,0,449670,16220
"G5100570","1890","Virginia","510","Essex","0570","Essex","40","570",10047,6462,7569,6650,0,0,0,0,0,0,1,0,0,1240090,43380
"G5100590","1890","Virginia","510","Fairfax","0590","Fairfax","40","590",16655,5069,5264,4284,0,0,1,0,0,0,0,0,0,4898200,190950
"G5100610","1890","Virginia","510","Fauquier","0610","Fauquier","40","610",22590,7904,9305,7856,0,0,0,0,0,0,0,0,0,7141800,266430
"G5100630","1890","Virginia","510","Floyd","0630","Floyd","40","630",14405,1175,1274,997,0,0,0,0,0,0,0,0,0,2769550,76245
"G5100650","1890","Virginia","510","Fluvanna","0650","Fluvanna","40","650",9508,4457,5290,5097,0,0,0,0,0,0,0,0,0,934730,41620
"G5100670","1890","Virginia","510","Franklin","0670","Franklin","40","670",24985,6248,8015,5996,0,0,0,0,0,0,0,0,0,3149240,87120
"G5100690","1890","Virginia","510","Frederick","0690","Frederick","40","690",17880,2228,2556,2733,0,0,0,0,0,0,0,0,0,5063090,137550
"G5100710","1890","Virginia","510","Giles","0710","Giles","40","710",9090,837,1109,598,0,0,0,0,0,0,0,0,5,2202890,36780
"G5100730","1890","Virginia","510","Gloucester","0730","Gloucester","40","730",11653,6216,6533,5429,0,0,0,0,0,0,0,1,0,1679470,57640
"G5100750","1890","Virginia","510","Goochland","0750","Goochland","40","750",9958,5874,6234,6601,0,0,0,0,0,0,1,0,1,1556660,41940
"G5100770","1890","Virginia","510","Grayson","0770","Grayson","40","770",14394,920,997,754,0,0,0,0,0,0,1,0,0,3227140,94760
"G5100790","1890","Virginia","510","Greene","0790","Greene","40","790",5622,1508,1825,1452,0,0,0,0,0,0,0,0,0,717780,40580
"G5100810","1890","Virginia","510","Greensville","0810","Greensville","40","810",8230,5311,5650,4207,0,0,0,0,0,0,0,0,0,673850,25280
"G5100830","1890","Virginia","510","Halifax","0830","Halifax","40","830",34424,19416,20295,16266,0,0,0,0,0,0,0,0,0,3168470,92710
"G5100850","1890","Virginia","510","Hanover","0850","Hanover","40","850",17402,8211,9282,8562,0,0,0,0,0,0,3,12,0,2326250,88890
"G5100870","1890","Virginia","510","Henrico","0870","Henrico","40","870",103394,43595,37878,31031,21,3,0,0,0,0,3,0,0,4402720,82470
"G5100890","1890","Virginia","510","Henry","0890","Henry","40","890",18208,8283,7395,5581,0,0,0,0,0,0,0,0,0,1262610,35360
"G5100910","1890","Virginia","510","Highland","0910","Highland","40","910",5352,422,449,348,0,0,0,0,0,0,0,0,0,2408100,31030
"G5100930","1890","Virginia","510","Isle Of Wight","0930","Isle Of Wight","40","930",11313,5144,4555,3446,0,0,0,0,0,0,0,7,0,1406790,41250
"G5100950","1890","Virginia","510","James City","0950","James City","40","950",5643,3326,3195,2440,0,0,0,0,0,0,0,0,0,502750,21030
"G5100970","1890","Virginia","510","King And Queen","0970","King And Queen","40","970",9669,5430,6078,5488,0,0,0,0,0,0,4,0,0,1019590,34420
"G5100990","1890","Virginia","510","King George","0990","King George","40","990",6641,3208,3235,2815,0,0,0,0,0,0,0,0,0,983610,46550
"G5101010","1890","Virginia","510","King William","1010","King William","40","1010",9605,5685,5464,4455,0,0,0,0,0,0,137,4,117,1114390,32560
"G5101030","1890","Virginia","510","Lancaster","1030","Lancaster","40","1030",7191,4020,3534,3157,0,0,0,0,0,0,0,0,0,892870,28380
"G5101050","1890","Virginia","510","Lee","1050","Lee","40","1050",18216,1213,922,1005,0,0,0,0,0,0,1,2,0,3981900,59570
"G5101070","1890","Virginia","510","Loudoun","1070","Loudoun","40","1070",23274,6578,7243,5691,0,0,0,0,0,0,0,0,0,8619730,192910
"G5101090","1890","Virginia","510","Louisa","1090","Louisa","40","1090",16997,9805,11531,10063,0,0,0,0,0,0,0,2,0,1898970,58580
"G5101110","1890","Virginia","510","Lunenburg","1110","Lunenburg","40","1110",11372,6736,6924,6059,0,0,0,0,0,0,0,0,0,920400,35660
"G5101130","1890","Virginia","510","Madison","1130","Madison","40","1130",10225,3965,4556,3711,0,0,0,0,0,0,0,0,0,1962810,70760
"G5101150","1890","Virginia","510","Mathews","1150","Matthews","40","1150",7584,2137,2459,2096,0,0,0,0,0,0,0,0,0,1089690,17790
"G5101170","1890","Virginia","510","Mecklenburg","1170","Mecklenburg","40","1170",25359,16030,16388,14156,0,0,0,0,0,0,0,0,0,2391950,71120
"G5101190","1890","Virginia","510","Middlesex","1190","Middlesex","40","1190",7458,4317,3634,2522,0,0,0,0,0,0,0,0,0,897820,34740
"G5101210","1890","Virginia","510","Montgomery","1210","Montgomery","40","1210",17742,3515,4227,2882,0,0,0,0,0,0,0,0,0,3329360,72520
"G5101230","1890","Virginia","510","Nansemond","1230","Nansemond","40","1230",19692,10765,8175,5517,2,0,0,0,0,0,0,0,0,2195620,55600
"G5101250","1890","Virginia","510","Nelson","1250","Nelson","40","1250",15336,6303,7508,6312,0,0,0,0,0,0,0,0,0,2045210,37490
"G5101270","1890","Virginia","510","New Kent","1270","New Kent","40","1270",5511,3545,3232,2361,0,0,0,0,0,0,10,8,15,615340,27470
"G5101290","1890","Virginia","510","Norfolk","1290","Norfolk","40","1290",77038,39478,29453,22320,12,0,0,8,0,0,43,7,2,4356740,83450
"G5101310","1890","Virginia","510","Northampton","1310","Northampton","40","1310",10313,5479,5263,4848,0,0,0,0,0,0,1,0,0,2054990,53950
"G5101330","1890","Virginia","510","Northumberland","1330","Northumberland","40","1330",7885,3090,3483,3054,0,0,0,0,0,0,0,0,1,1401090,51848
"G5101350","1890","Virginia","510","Nottoway","1350","Nottoway","40","1350",11582,7623,8144,7050,0,0,0,0,0,0,0,0,0,1237200,31950
"G5101370","1890","Virginia","510","Orange","1370","Orange","40","1370",12814,6241,6842,5458,0,0,0,0,0,0,0,0,0,2378510,86400
"G5101390","1890","Virginia","510","Page","1390","Page","40","1390",13092,1772,1119,986,0,0,0,0,0,0,0,0,0,2522370,64185
"G5101410","1890","Virginia","510","Patrick","1410","Patrick","40","1410",14147,2068,2734,2325,0,0,0,0,0,0,0,0,0,1148050,29600
"G5101430","1890","Virginia","510","Pittsylvania","1430","Pittsylvania","40","1430",59941,29091,27200,16084,3,0,0,0,0,0,0,0,0,5346460,131030
"G5101450","1890","Virginia","510","Powhatan","1450","Powhatan","40","1450",6791,4433,5091,5115,0,0,0,0,0,0,0,0,0,1112330,30790
"G5101470","1890","Virginia","510","Prince Edward","1470","Prince Edward","40","1470",14694,9924,9914,7898,0,0,0,0,0,0,0,0,0,1338470,43460
"G5101490","1890","Virginia","510","Prince George","1490","Prince George","40","1490",7872,5132,6799,5046,0,0,0,0,0,0,8,0,0,1113340,37310
"G5101510","1890","Virginia","510","Princess Anne","1510","Princess Anne","40","1510",9510,4130,4262,3902,1,3,2,0,0,0,0,0,0,1977420,70630
"G5101530","1890","Virginia","510","Prince William","1530","Prince William","40","1530",9805,2595,2600,1813,0,0,0,0,0,0,0,0,0,2355290,72760
"G5101550","1890","Virginia","510","Pulaski","1550","Pulaski","40","1550",12790,3120,2452,1809,0,0,0,0,0,0,1,0,0,3498680,54470
"G5101570","1890","Virginia","510","Rappahannock","1570","Rappahannock","40","1570",8678,2815,3536,3066,0,0,0,0,0,0,0,0,0,2268460,42420
"G5101590","1890","Virginia","510","Richmond","1590","Richmond","40","1590",7146,3148,3389,3028,0,0,0,0,0,0,0,0,0,814200,21630
"G5101610","1890","Virginia","510","Roanoke","1610","Roanoke","40","1610",30101,9005,4828,3132,6,0,0,0,0,0,8,4,0,3703320,70750
