GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,STATEICP,COUNTYICP,AOS001,AOS002,AOD001,AOD002,AOD003,AOH001,AOH002,AOH003,AOH004,AOH005,AOH006,AOH007,AOH008,AOH009,AOH010,AOH011,AOH012,AOH013,AOH014,AOH015,AOH016,AOH017,AOH018,AOH019,AOH020,AOH021,AOH022,AOH023,AOH024,AOH025,AOH026,AOH027,AOH028,AOH029,AOH030,AOH031,AOH032,AOH033,AOH034,AOH035,AOH036,AOH037,AOH038
"G3601190","1880","New York","360","Westchester","1190","Westchester","13","1190",203848,51926,33264504,597892,1805838,6069,5637672,616825,2540,2094,13364,377357,238509,55130,22698,0,0,300,0,0,0,0,0,0,10,0,69221,0,0,662672,13475,363,0,1825,326092,0,19653,1646,6069,0,100,0,82
"G3601210","1880","New York","360","Wyoming","1210","Wyoming","13","1210",338428,76816,16296660,606237,1955131,268349,7691440,1030824,259933,203711,34168,282318,601211,2389,209029,0,9600,546,38500,0,0,0,0,0,531406,11556,84572,8876,1271,511282,49571,966,0,0,487495,0,116095,44413,268349,86375,0,8490,85320
"G3601230","1880","New York","360","Yates","1230","Yates","13","1230",174177,35180,13411858,509799,1180352,308262,51156,731351,31638,506351,22072,490278,381992,5995,347250,0,1502,40,0,0,0,0,0,0,8181,1462,27249,2376,460,402637,12108,1445,0,418,197524,0,27507,51863,308262,5800,0,904,12109
"G3700010","1880","North Carolina","370","Alamance","0010","Alamance","47","10",77799,129269,1500876,72556,250823,11018,3586,103356,385,0,0,305874,48869,619,82163,91,0,0,0,0,0,0,0,8884,0,0,2590,0,33,96763,14687,820,0,695013,7087,13252,35407,5000,11018,0,0,2916,233
"G3700030","1880","North Carolina","370","Alexander","0030","Alexander","47","30",48985,97680,697665,33602,146600,6779,3,70510,1052,0,0,212382,51752,2445,35338,182,0,0,0,0,0,0,0,17215,0,0,167,0,0,58805,9026,1073,0,11799,5493,9237,22637,4403,6779,0,0,4482,700
"G3700050","1880","North Carolina","370","Alleghany","0050","Alleghany","47","50",74747,75278,827828,27345,165791,19159,0,81605,3205,0,6254,122587,19365,17638,10291,0,94,31,3047,0,0,0,0,6348,0,0,3603,140,195,32837,13932,635,0,2049,5009,285,14733,6738,19159,0,0,18,485
"G3700070","1880","North Carolina","370","Anson","0070","Anson","47","70",90061,192787,1816037,83234,302135,8817,110,98907,0,0,0,305139,72454,574,25846,11857,0,0,0,0,0,0,0,5854,0,0,217,0,0,98682,12782,1427,0,4880,4908,39645,36798,4085,8817,0,0,18309,399
"G3700090","1880","North Carolina","370","Ashe","0090","Ashe","47","90",117174,169988,1747351,62269,354048,37483,6740,176478,10596,0,6131,277027,37955,33809,39407,0,0,0,0,0,0,0,0,16538,1226,74,7349,189,300,69391,29019,2062,0,11064,12688,411,106384,12292,37483,0,0,6,2591
"G3700130","1880","North Carolina","370","Beaufort","0130","Beaufort","47","130",44887,228538,1453340,72502,187186,10181,110,20315,25,0,0,286211,18436,94,2736,6021,0,0,0,0,0,0,0,0,0,0,175,0,0,103751,33277,3236,502676,5263,4332,188507,27353,4398,10181,0,0,8169,205
"G3700150","1880","North Carolina","370","Bertie","0150","Bertie","47","150",85504,202533,1327836,56236,236304,10087,10,11745,20,0,0,345091,20517,191,2189,7290,0,0,0,0,0,0,15,469,0,0,35,0,0,85416,20543,1841,0,554,5699,94473,16199,4001,10087,0,0,27402,126
"G3700170","1880","North Carolina","370","Bladen","0170","Bladen","47","170",40563,310501,993667,33727,194525,10002,84,18727,14,0,0,188208,3795,756,521,683,0,0,0,0,0,0,0,89,0,0,184,0,0,91011,22409,2263,140340,1040,1630,117638,9084,4689,10002,0,0,16732,565
"G3700190","1880","North Carolina","370","Brunswick","0190","Brunswick","47","190",19399,307680,558635,23266,113631,10886,560,3540,0,0,50,46329,2262,616,70,244,0,0,0,0,0,0,0,150,0,0,15,0,0,54472,12081,1051,1163852,2502,715,111779,10408,4745,10886,0,0,5422,30
"G3700210","1880","North Carolina","370","Buncombe","0210","Buncombe","47","210",99602,241940,2589897,90064,467991,18425,46273,248455,1270,0,3981,490544,62679,12707,84974,0,0,70,0,2,0,0,0,43678,0,0,2281,0,125,153001,42859,1322,0,475428,19211,5872,66260,10897,18425,0,0,384,2110
"G3700230","1880","North Carolina","370","Burke","0230","Burke","47","230",44496,140623,812157,29786,151758,6856,428,80107,1232,0,46,325656,21762,4009,49338,361,1,134,40,0,0,0,0,25785,0,0,682,25,42,71412,15056,1624,4308,20079,6782,11858,34083,4418,6856,0,0,6919,1580
"G3700250","1880","North Carolina","370","Cabarrus","0250","Cabarrus","47","250",90514,110129,2205643,90364,296697,7663,25,127927,325,0,0,381321,54519,355,84656,7467,0,130,0,0,0,0,0,13562,0,0,3496,8,14,117807,13785,1034,0,3239,7062,11241,40233,3551,7663,0,0,3217,56
"G3700270","1880","North Carolina","370","Caldwell","0270","Caldwell","47","270",47405,160174,1183428,78497,170225,9714,51051,87064,1002,0,304,274495,30592,2855,42513,12,17,50,741,0,0,0,0,27518,0,0,695,0,0,96432,21320,1967,1649,25384,14487,21071,37433,4915,9714,0,0,4139,961
"G3700290","1880","North Carolina","370","Camden","0290","Camden","47","290",36757,66901,994650,28587,123085,5061,0,18758,203,0,0,295447,8854,30,4428,823,0,0,0,0,0,0,0,1174,0,0,108,0,0,64803,9107,883,16861,0,14812,26823,7033,1273,5061,0,0,6413,0
"G3700310","1880","North Carolina","370","Carteret","0310","Carteret","47","310",22472,69660,416210,15348,63721,1980,83,3479,15,0,0,41458,1122,264,2090,1014,0,0,0,0,0,0,0,0,0,0,29,0,0,31469,9004,1335,206965,303,928,61469,9805,848,1980,0,0,2505,44
"G3700330","1880","North Carolina","370","Caswell","0330","Caswell","47","330",89885,147249,2353725,76026,238383,3410,725,105824,340,0,0,361641,101398,346,58137,4,0,0,0,0,0,0,0,264,0,0,2231,0,0,75072,23010,976,0,4336664,11722,24629,72131,1677,3410,0,0,2038,394
"G3700350","1880","North Carolina","370","Catawba","0350","Catawba","47","350",78080,141593,1723438,86140,241219,10862,352,120784,1338,0,0,358210,64236,783,104770,2012,0,290,0,0,0,0,0,28884,0,0,1137,0,0,159206,14463,3004,0,26380,12687,19325,29176,6299,10862,0,0,4556,372
"G3700370","1880","North Carolina","370","Chatham","0370","Chatham","47","370",126940,302306,2098668,143672,476788,31595,356,226078,1926,0,0,558281,120341,328,122760,5858,1,0,12,0,0,0,0,38651,0,0,77,0,0,170114,30832,1403,0,49837,18957,53334,61303,15089,31595,0,0,11680,767
"G3700390","1880","North Carolina","370","Cherokee","0390","Cherokee","47","390",30668,152041,566734,24753,133668,8878,3,95680,66,0,77,227650,11657,4781,17898,0,0,0,0,0,0,0,0,24378,0,0,997,0,0,75860,23442,619,0,8411,12379,11789,21900,6861,8878,0,0,53,0
"G3700410","1880","North Carolina","370","Chowan","0410","Chowan","47","410",36052,49180,607909,23262,76176,1172,1539,5960,0,0,0,143156,6888,0,4357,2223,0,0,0,0,0,0,0,99,0,0,68,0,0,24024,4286,308,0,398,4189,62247,14212,375,1172,0,0,10327,0
"G3700430","1880","North Carolina","370","Clay","0430","Clay","47","430",17691,71954,403348,17582,90423,4396,0,49581,98,0,157,113462,7607,3562,13093,0,1,239,0,0,0,0,0,9875,0,0,475,8,148,35279,17411,369,0,5771,3512,7058,17183,3238,4396,0,0,434,685
"G3700450","1880","North Carolina","370","Cleveland","0450","Cleveland","47","450",87691,176248,2444056,80576,248707,9879,1858,176411,387,0,0,390281,62211,875,55983,6126,0,26,0,0,0,0,0,32823,0,0,119,0,0,169532,13742,1497,835,5122,3221,35834,43221,8342,9879,0,0,966,293
"G3700470","1880","North Carolina","370","Columbus","0470","Columbus","47","470",39031,363443,1017392,34623,169818,16206,6933,12192,88,0,0,136546,2517,301,223,930,0,0,0,0,0,0,0,114,0,0,87,0,0,40905,18496,2238,462042,3866,4632,186306,18137,8010,16206,0,0,14719,53
"G3700490","1880","North Carolina","370","Craven","0490","Craven","47","490",52392,199199,1177857,44251,170683,5443,135,22296,0,0,0,218256,4426,847,1533,5782,0,0,0,0,0,0,0,1082,0,0,8,0,0,50219,21603,2180,251108,2732,8121,115538,13968,2218,5443,0,0,15430,31
"G3700510","1880","North Carolina","370","Cumberland","0510","Cumberland","47","510",59639,314948,1284067,55121,220936,11666,616,39453,215,0,0,282423,13791,4343,7494,3905,0,0,0,0,0,0,0,0,0,0,195,0,0,77037,9759,1183,19963,0,2104,91355,17797,5801,11666,0,0,24623,44
"G3700530","1880","North Carolina","370","Currituck","0530","Currituck","47","530",41170,56846,730031,17624,101310,5147,0,2995,61,0,0,324819,2734,75,892,139,0,0,0,0,0,0,0,0,0,0,0,0,0,29977,2653,371,7727,0,6702,42902,8797,1764,5147,0,0,4273,5
"G3700550","1880","North Carolina","370","Dare","0550","Dare","47","550",2553,23436,105156,4431,29698,1778,10,5627,0,0,0,11205,230,0,167,8,0,0,0,0,0,0,0,0,0,0,10,0,0,14123,5485,348,2780,0,1996,19717,1681,797,1778,0,0,1187,0
"G3700570","1880","North Carolina","370","Davidson","0570","Davidson","47","570",129664,209331,2666746,159609,476352,20926,740,157757,276,364,0,549906,122063,1414,174671,1553,2,0,12,0,0,0,0,22213,0,0,8667,26,0,163938,30584,3102,0,260538,26108,30665,79586,11051,20926,0,0,5750,635
"G3700590","1880","North Carolina","370","Davie","0590","Davie","47","590",66810,85607,1298178,56420,401425,7031,175,74944,8,0,0,438595,139126,1986,71127,302,0,0,0,0,0,0,0,22210,0,0,2041,0,50,111359,9444,704,0,633339,8233,6231,46476,3415,7031,0,0,7629,592
"G3700610","1880","North Carolina","370","Duplin","0610","Duplin","47","610",73061,307473,1611586,63670,258074,12621,90,28595,0,0,0,330437,6132,1931,6292,4499,0,0,0,0,0,0,0,950,0,0,0,0,0,76133,40499,3514,300203,4655,3077,169044,22688,5596,12621,0,0,21663,161
"G3700650","1880","North Carolina","370","Edgecombe","0650","Edgecombe","47","650",136015,135422,3541526,119612,359238,5510,4135,23025,50,54,0,433214,94021,711,16712,26250,0,0,0,0,0,0,0,930,0,0,576,0,0,76093,6892,1054,2901,550,4723,86033,32129,1854,5510,0,0,35120,73
"G3700670","1880","North Carolina","370","Forsyth","0670","Forsyth","47","670",79350,135773,1361975,81006,203661,8977,17205,122715,737,0,0,335164,95304,1968,77082,10,4,0,28,0,0,0,0,16554,0,0,4312,0,0,96372,10033,1503,0,822788,17629,18447,36859,4258,8977,0,0,1148,333
"G3700690","1880","North Carolina","370","Franklin","0690","Franklin","47","690",90118,175132,2224478,125151,289617,9890,10,66611,220,0,0,338239,45812,961,45504,12938,0,0,0,0,0,0,0,75,0,0,156,0,0,84082,8980,1001,0,58932,4265,48684,43628,4544,9890,0,0,14131,1048
"G3700710","1880","North Carolina","370","Gaston","0710","Gaston","47","710",70672,130673,1836591,68906,246926,6317,126000,125505,120,0,0,373472,50244,265,62860,4588,0,0,0,0,0,0,0,13905,0,0,821,0,0,101118,7328,462,0,2180,5439,19290,24316,4636,6317,0,0,5573,948
"G3700730","1880","North Carolina","370","Gates","0730","Gates","47","730",49984,107702,745114,34171,123443,6573,200,12169,122,0,0,170642,10016,0,4187,1863,0,0,0,0,0,0,0,197,0,0,128,0,0,54937,10124,923,0,620,1294,87494,21506,2225,6573,0,0,15595,5
"G3700750","1880","North Carolina","370","Graham","0750","Graham","47","750",8551,53892,160772,7197,44972,3921,0,31265,0,0,25,66092,3914,2126,2919,0,0,0,0,0,0,0,25,5949,0,0,115,0,0,11900,10678,555,0,1095,5963,5460,8737,2253,3921,0,0,160,552
"G3700770","1880","North Carolina","370","Granville","0770","Granville","47","770",150127,240186,3203404,125676,372991,15046,135,181129,150,0,0,515159,110690,360,90764,2535,0,0,0,0,0,0,0,7557,0,0,95,0,0,97077,8712,680,0,4606358,14622,52307,64456,6599,15046,0,0,6002,328
"G3700790","1880","North Carolina","370","Greene","0790","Greene","47","790",75942,86828,1444415,50963,170096,1777,39,11676,100,0,0,173421,16772,1909,19392,8020,0,0,0,0,0,0,0,130,0,0,87,0,0,28574,5724,482,19214,1955,3193,37660,18068,779,1777,0,0,17087,541
"G3700810","1880","North Carolina","370","Guilford","0810","Guilford","47","810",148392,208261,2234735,106029,353726,21218,12472,185990,50,1068,62,519185,129723,1725,127214,114,6,0,350,0,0,0,0,22402,0,0,7017,0,87,134174,21977,1456,0,422716,13777,20302,50310,10148,21218,0,0,3705,517
"G3700830","1880","North Carolina","370","Halifax","0830","Halifax","47","830",137245,217754,2172467,100398,349105,5213,33,35683,295,76,0,437321,41771,520,9235,16661,1,0,10,0,0,0,0,0,0,0,357,0,0,93026,6843,794,0,8487,6128,52709,37361,1771,5213,0,0,11035,662
"G3700850","1880","North Carolina","370","Harnett","0850","Harnett","47","850",42927,186107,809073,44640,170071,8464,174,30238,80,0,0,180458,7640,1257,10957,3627,0,0,0,0,0,0,0,291,0,0,38,0,0,44103,5524,463,830,9510,1286,96118,2881,4213,8464,0,0,13196,16
"G3700870","1880","North Carolina","370","Haywood","0870","Haywood","47","870",52132,118170,1089033,41866,211093,13999,0,127157,980,0,4684,314446,35834,4383,56587,0,0,0,0,0,0,0,0,18935,0,0,1016,9,457,85090,36786,1385,0,39516,8072,2405,22619,8830,13999,0,0,0,328
"G3700890","1880","North Carolina","370","Henderson","0890","Henderson","47","890",45445,114818,958738,34836,147921,10476,210,81335,360,0,637,227411,23087,16351,12295,4,0,0,0,0,0,0,0,14005,0,0,892,0,148,55743,15771,628,0,4087,9675,2627,30838,6544,10476,0,0,0,21
"G3700910","1880","North Carolina","370","Hertford","0910","Hertford","47","910",55857,130261,1265975,49501,166242,4669,0,8001,170,0,0,236088,14512,334,6891,6360,0,0,0,0,0,0,0,3058,0,0,75,0,0,37255,7834,691,0,2160,4282,76439,6374,1918,4669,0,0,16039,0
"G3700950","1880","North Carolina","370","Hyde","0950","Hyde","47","950",33153,42772,1019621,27331,97915,3896,0,21109,190,0,0,243623,18400,133,8949,718,0,0,0,0,0,0,0,0,0,0,6,0,0,40026,6644,807,304671,517,1594,20236,6163,1313,3896,0,0,12556,75
"G3700970","1880","North Carolina","370","Iredell","0970","Iredell","47","970",112365,211716,2506368,104493,344706,14233,1780,177206,1885,0,85,588220,126429,1581,88056,4657,1,0,0,0,0,0,0,32357,0,0,2252,0,24,160066,26051,3102,0,242714,9667,11601,77296,8179,14233,0,0,5528,1101
"G3700990","1880","North Carolina","370","Jackson","0990","Jackson","47","990",32853,140413,2118971,101594,1485667,9990,0,92459,1131,0,1100,188521,9440,7878,21801,6,9,0,135,0,0,0,100,14590,0,0,477,0,300,63191,33788,652,0,4801,11169,10278,16368,5828,9990,0,0,138,1534
"G3701010","1880","North Carolina","370","Johnston","1010","Johnston","47","1010",107585,315235,2853246,127373,433960,13308,835,46310,71,0,0,428996,29958,1032,25111,15151,0,0,0,0,0,0,0,46,0,0,48,0,0,107424,11378,743,19672,12881,1951,210456,40373,7263,13308,0,0,33012,55
"G3701030","1880","North Carolina","370","Jones","1030","Jones","47","1030",53605,139324,788407,28765,138086,6416,30,9547,30,0,0,186954,5426,1210,2588,4078,0,0,0,0,0,0,0,25,0,0,22,0,0,36098,18509,2111,118777,250,1748,38287,1433,2124,6416,0,0,4350,26
"G3701070","1880","North Carolina","370","Lenoir","1070","Lenoir","47","1070",85809,128034,1897316,70068,232238,3251,75,26256,55,0,0,274010,12217,2460,32800,8235,0,0,0,0,0,0,0,120,0,0,92,0,0,68058,16564,1428,95559,13500,4021,50995,16219,1567,3251,0,0,28149,45
"G3701090","1880","North Carolina","370","Lincoln","1090","Lincoln","47","1090",57523,112832,1423637,72419,206532,5305,943,115682,228,0,0,313907,44939,155,65949,2945,0,0,0,0,0,0,0,23840,0,0,1316,0,0,114487,10927,1453,1230,6085,7966,19179,45887,3851,5305,0,0,3991,486
"G3701110","1880","North Carolina","370","McDowell","1110","Mcdowell","47","1110",38795,126993,864933,23910,120149,6466,927,74162,845,0,202,265934,13111,5016,32903,9,1,0,20,0,0,0,0,28250,0,0,103,4,8,62002,23374,1357,545,30541,10635,12707,33893,4428,6466,0,0,3572,926
"G3701130","1880","North Carolina","370","Macon","1130","Macon","47","1130",39370,178679,707864,38940,179144,9930,0,94094,1031,50,761,222855,12209,8734,27038,0,0,0,0,0,0,0,0,18831,0,0,1719,0,87,64887,30229,678,0,9154,11315,11214,25931,7318,9930,0,0,267,975
"G3701150","1880","North Carolina","370","Madison","1150","Madison","47","1150",69087,164488,1083057,39508,239841,17027,405,139872,616,70,2809,348858,38816,4641,40192,4,0,0,0,0,0,0,0,26365,0,0,679,0,36,108988,65917,1513,0,807911,11822,1764,31751,10269,17027,0,0,101,2464
"G3701170","1880","North Carolina","370","Martin","1170","Martin","47","1170",57030,184883,980005,46752,163806,4238,10,11954,0,0,0,227445,11229,151,6254,6383,0,0,0,0,0,0,0,227,0,0,21,0,0,54225,15451,1981,3150,211,3939,92913,10798,2230,4238,0,0,16851,26
"G3701190","1880","North Carolina","370","Mecklenburg","1190","Mecklenburg","47","1190",146243,147164,3382544,143314,439740,7709,1025,240208,0,138,0,539385,94356,403,66767,19129,0,0,0,0,0,0,0,16429,0,0,1351,0,0,176029,15925,765,0,2291,9459,26393,49305,3478,7709,0,0,9371,708
"G3701210","1880","North Carolina","370","Mitchell","1210","Mitchell","47","1210",42572,108687,728928,20727,171099,14297,170,114458,2345,0,3468,209131,40845,9021,19725,6,39,32,1020,0,0,0,0,20036,776,129,1960,7,1316,63315,25542,767,0,29647,20988,2661,35335,7057,14297,0,0,5,2926
"G3701230","1880","North Carolina","370","Montgomery","1230","Montgomery","47","1230",48117,192952,811550,54541,176100,12748,127,80076,25,0,0,210521,50248,425,39702,2989,0,0,0,0,0,0,0,20531,0,0,296,0,0,66510,13169,1097,0,14370,11260,21849,25789,6713,12748,0,0,4036,599
"G3701250","1880","North Carolina","370","Moore","1250","Moore","47","1250",70922,294240,1310615,94910,291577,18814,780,107604,0,0,0,302196,48744,3954,45413,3988,0,0,0,0,0,0,0,12152,0,0,366,0,0,123084,11490,1130,0,15724,6257,65018,40566,9531,18814,0,0,13411,341
"G3701270","1880","North Carolina","370","Nash","1270","Nash","47","1270",85685,214716,2193732,90191,279270,7640,20123,36040,25,0,0,295619,30135,336,27560,12567,0,0,0,0,0,0,0,50,0,0,66,0,0,93560,6839,752,0,7562,4460,93997,32167,4063,7640,0,0,20067,212
"G3701290","1880","North Carolina","370","New Hanover","1290","New Hanover","47","1290",7715,43057,344331,13387,33984,412,3454,2541,0,0,0,15937,606,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,12051,1010,160,260068,0,2915,23138,2374,164,412,0,0,3169,0
"G3701310","1880","North Carolina","370","Northampton","1310","Northampton","47","1310",99885,172763,2124061,84949,310552,4766,9782,23115,40,0,0,431581,45769,448,14193,13616,0,0,0,0,0,0,0,7869,0,0,253,0,0,75474,11301,869,0,20484,7314,67858,21391,1887,4766,0,0,18926,83
"G3701330","1880","North Carolina","370","Onslow","1330","Onslow","47","1330",56768,215932,728985,33173,143300,7030,5,10687,40,0,0,185019,1280,65,0,2841,0,0,0,0,0,0,0,0,0,0,4,0,0,45611,38682,4077,92565,730,2432,67980,10519,2547,7030,0,0,8955,162
"G3701350","1880","North Carolina","370","Orange","1350","Orange","47","1350",86401,190192,1844319,94855,299802,14954,4140,169735,1074,0,0,366640,86268,208,96006,1919,0,0,0,0,0,0,0,2892,0,0,1214,0,20,95259,14926,1027,0,1178732,7627,22360,41123,7055,14954,0,0,1594,245
"G3701370","1880","North Carolina","370","Pamlico","1370","Pamlico","47","1370",17525,90397,541364,18024,73401,2580,32,9057,0,0,0,107959,4845,0,2101,2226,0,0,0,0,0,0,0,0,0,0,62,0,0,45720,19682,2304,276174,1520,3463,65807,4603,1191,2580,0,0,3100,5
"G3701390","1880","North Carolina","370","Pasquotank","1390","Pasquotank","47","1390",51770,46464,1011145,47619,124890,2401,1438,21712,211,0,0,348119,17438,98,22453,1181,0,0,0,0,0,0,0,14915,0,0,185,0,0,56577,5151,544,810,0,7629,22751,13746,813,2401,0,0,6486,25
"G3701410","1880","North Carolina","370","Pender","1410","Pender","47","1410",38699,290654,876004,37838,144234,8554,70,12791,52,20,0,159064,2269,46,28,835,0,0,0,0,0,0,0,0,0,0,5,0,0,45882,19323,2919,248622,690,3824,116559,9335,3749,8554,0,0,7851,42
"G3701430","1880","North Carolina","370","Perquimans","1430","Perquimans","47","1430",54433,63994,1123927,39187,160696,7020,65,25413,0,0,0,292850,13921,259,25514,2778,0,0,0,0,0,0,0,5908,0,0,452,0,0,72228,8896,861,2090,400,2921,99498,21816,1747,7020,0,0,12191,13
"G3701450","1880","North Carolina","370","Person","1450","Person","47","1450",76797,141884,1402200,60623,212646,7499,2,106096,0,0,0,241523,56926,86,51935,1,0,0,0,0,0,0,0,25,0,0,118,0,0,60791,16645,817,0,3012387,7522,12843,65523,4414,7499,0,0,1000,188
"G3701470","1880","North Carolina","370","Pitt","1470","Pitt","47","1470",107255,227150,2659403,94038,313699,3823,51980,24737,60,0,10,458166,29406,1394,22664,14879,0,0,0,0,0,0,0,20,0,0,98,0,0,93541,20284,2324,110067,598,2266,82334,29253,2037,3823,0,0,44712,142
"G3701490","1880","North Carolina","370","Polk","1490","Polk","47","1490",21762,77052,417425,15329,77921,3179,1201,38380,788,0,0,139315,5786,2680,9516,362,0,0,0,0,0,0,0,14846,0,0,111,0,0,27794,7971,488,0,931,1386,5116,17495,1964,3179,0,0,2460,314
